time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 13:40,"3,25","0,82","0,39","3,03","0,36","1,29","0,90","2,28","0,64","4,20","0,71","0,52","1,33","2,58","0,62","0,70","1,51","2,58","1,59","8,46","0,54","1,84","0,63","0,52","1,18","3,35","0,55"
12-3 13:45,"3,21","0,60","0,41","2,81","0,39","1,41","1,06","2,63","2,09","3,04","10,73","0,49","1,76","1,55","0,59","0,56","0,88","2,18","1,52","11,07","0,51","0,50","0,52","0,49","1,12","3,30","0,56"
12-3 13:50,"3,45","0,37","0,37","3,72","0,68","1,49","0,98","1,98","0,64","2,90","0,89","0,51","1,54","1,63","0,63","0,53","0,70","2,14","1,72","8,00","0,71","0,56","0,55","0,59","1,35","3,39","0,58"
12-3 13:55,"3,07","1,01","1,34","2,42","1,52","2,69","2,13","2,80","2,14","3,73","0,69","0,54","2,14","0,47","0,53","0,58","0,84","2,84","1,57","8,36","0,73","0,44","1,09","0,95","1,42","3,55","0,65"
12-3 14:00,"3,08","0,29","0,52","1,97","0,39","1,64","0,85","2,43","0,70","3,18","0,60","3,85","1,50","3,86","0,61","1,90","2,03","6,55","8,39","9,73","3,70","7,75","11,68","9,65","14,88","16,30","6,13"
12-3 14:05,"2,29","0,24","0,39","1,75","0,81","1,73","0,96","2,83","0,93","4,03","0,75","0,60","2,44","1,66","0,61","0,55","0,65","2,48","1,52","7,84","0,54","0,55","0,75","0,67","1,32","3,47","0,81"
12-3 14:10,"2,10","5,37","1,24","3,07","0,39","1,35","1,34","2,36","0,68","2,97","0,69","0,50","2,46","0,55","0,58","0,47","0,90","2,50","1,66","8,41","0,48","0,60","0,66","0,58","1,84","3,47","0,68"
12-3 14:15,"2,93","0,51","0,38","1,54","0,38","1,32","1,03","3,12","0,92","2,99","0,72","0,50","2,91","2,52","0,56","0,51","0,66","2,24","1,70","8,32","0,47","0,49","0,53","0,53","4,96","3,53","0,69"
12-3 14:20,"2,64","0,56","0,37","2,30","0,84","1,51","1,02","2,39","0,79","2,99","0,74","0,55","1,46","0,87","0,68","0,59","0,69","2,11",-,"8,44","0,53","0,50","0,52","0,48","1,86","3,20","0,55"
12-3 14:25,"2,67","1,04","0,36","1,44","0,37","1,38","1,10","2,37","1,30","2,95","0,64","0,46","1,30","2,52","0,75","0,94","0,63","2,88","1,69","8,16","0,53","0,56","0,54","0,50","1,61","3,07","0,58"
12-3 14:30,"3,28","0,53","0,37","1,54","0,38","1,53","0,90","1,67","0,60","2,98","0,71","0,68","2,14","1,60","0,56","0,51","0,60","2,31","1,37","8,53","0,49","0,56","0,49","0,50","2,07","2,76","0,57"
12-3 14:35,"2,07","0,31","0,40","1,88","0,63","1,46","0,98","1,91","1,17","4,03","0,65","0,51","1,79","0,87","0,56","0,57","0,84","2,28","1,72","8,61","0,54","0,61","0,55","0,51","1,13","3,42","0,56"
12-3 14:40,"2,34","0,46","0,37","1,69","0,39","1,25","1,65","1,75","0,75","2,88","0,65","0,69","1,36","2,51","0,56","0,59","0,64","2,53","1,91","7,54","0,51","0,53","0,56","0,60","1,30","3,29","0,63"
12-3 14:45,"3,73","0,42","0,47","1,64","0,45","1,85","0,85","2,00","0,82","2,93","0,63","0,53","2,02","2,51","0,61","0,82","0,85","2,23","1,54","8,10","0,49","0,48","0,53","0,61","1,29","4,09","0,55"
12-3 14:50,"2,59","0,46","0,42","1,57","0,65","1,92","0,86","2,09","3,91","3,02","0,75","0,66","1,92","1,59","0,58","0,60","1,09","2,15","1,28","7,84","0,64","0,66","0,53","0,52","7,69","3,96","0,62"
12-3 14:55,"2,34","0,36","0,38","2,07","0,45","1,21","0,97","4,04","0,87","2,84","0,73","0,47","1,19","2,57","0,66","0,55","1,00","2,75","1,53","8,30","0,51","0,60","0,57","0,51","1,27","3,03","0,70"
