time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 0:05,"1,84","0,20","0,28","1,84","0,61","1,29","0,70","2,43","0,51","1,77","0,77","0,52","1,27","1,54","0,54","0,47","0,63","2,31","1,32","7,58","0,43","0,47","0,48","0,42","1,42","3,43","0,45"
21-3 0:10,"2,21","0,30","0,30","1,71","0,33","1,38","0,85","2,67","0,70","2,91","0,63","0,46","1,46","0,61","0,49","0,42","0,56","2,36","1,37","8,03","0,47","0,51","0,48","0,49","1,63","3,31","0,60"
21-3 0:15,"1,90","0,28","0,31","1,47","0,28","1,13",-,-,-,-,-,-,"1,29","2,50","0,62","0,40","0,58","2,42","2,41","8,79","0,37","0,38","0,42","0,39","0,90","3,68","0,42"
21-3 0:20,"2,79","0,20","0,31","1,50","0,77","1,13","0,92","2,19","0,67","2,90","0,70","0,52","1,24","1,77","0,52","0,40","0,62","2,03","1,19","7,40","0,42","0,90","0,61","0,46","1,51","3,11","0,46"
21-3 0:25,"1,82","0,30","0,30","1,65","0,35","1,27","0,89","2,08","0,66","2,94","0,65","0,48","1,32","0,59","0,52","0,49","0,78","1,95","1,48","8,46","0,56","0,54","0,46","0,48","1,02","3,03","0,57"
21-3 0:30,"1,84","1,23","1,13","2,27","1,18","2,26","1,35","2,65","0,46","3,06","0,75","0,48","1,26","2,60","0,57","0,46","0,59","2,35","1,37","8,68","0,41","0,43","0,45","0,42","1,67","3,63","0,42"
21-3 0:35,"1,83","0,39","0,29","2,00","0,81","1,75","0,90","3,25","1,50","3,76","0,70","1,58","1,35","2,02","0,58","1,61","1,85","3,36","3,59","9,20","1,37","1,75","1,52","1,64","2,13","4,59","1,49"
21-3 0:40,"2,18","0,28","0,29","1,48","0,31","1,35","0,83","4,07","0,65","2,90","0,61","0,51","1,32","0,73","0,54","0,49","0,57","2,77","1,40","8,66","0,47","0,60","0,50","0,48","1,62","3,47","0,61"
21-3 0:45,"2,11","0,30","0,33","1,63","0,37","1,38","0,96","2,43","0,65","2,91","0,72","0,51","1,44","2,54","0,57","0,47","1,00","2,33","1,38","7,74","0,44","0,47","0,58","0,47","1,39","3,63","0,52"
21-3 0:50,"1,83","0,30","0,31","1,50","1,03","1,50","0,87","2,39","0,58","1,77","0,71","0,47","1,39","1,66","0,55","0,44","0,63","2,09","1,37","7,95","0,38","0,63","0,53","0,47","1,53","3,47","0,50"
21-3 0:55,"1,79","1,16","1,02","2,47","1,19","1,97","1,59","3,20","1,43","3,69","0,64","1,47","1,34","2,61","0,49","0,40","0,58","2,28","1,36","7,92","0,46","0,52","0,49","0,55","1,65","3,42","0,46"
21-3 1:00,"2,42","0,31","0,32","1,50","0,34","1,50","0,83","2,42","0,58","2,91","0,77","0,55","1,31","3,53","0,59","1,49","2,25","3,51","3,54","8,97","2,48","2,71","2,47","2,47","2,96","5,61","2,50"
21-3 1:05,"1,99","0,40","0,33","1,94","0,55","1,41","0,96","2,72","0,80","1,83","0,71","0,53","1,32","1,88","0,68","0,45","0,64","2,22","1,52","8,22","0,40","0,55","0,43","0,47","2,00","3,74","0,54"
21-3 1:10,"2,42","0,28","0,30","1,65","0,28","1,44","1,10","2,19","0,78","2,91","0,68","0,47","1,46","2,52","0,43","0,41","0,83","1,77","1,44","8,17","0,57","0,50","0,52","0,51","1,56","3,36","0,66"
21-3 1:15,"2,24","0,29","0,29","1,56","0,29","1,16","0,88","2,35","0,71","3,03","0,76","0,52","1,27","0,57","0,48","0,48","0,64","1,96","1,48","8,78","0,38","0,50","0,45","0,42","1,27","3,15","0,44"
21-3 1:20,"2,17","0,23","0,30","1,88","0,33","0,89","0,89","2,11","0,60","2,97","0,76","0,53","1,38","1,74","0,50","0,46","0,65","2,25","1,52","7,56","0,47","0,56","0,53","0,57","1,40","3,29","0,45"
21-3 1:25,"1,89","0,49","0,28","1,55","0,29","1,25","0,84","1,91","0,57","1,73","0,67","0,47","1,51","0,57","0,51","0,37","0,57","2,22","1,60","7,90","0,46","0,49","0,48","0,44","3,44","3,35","0,52"
