time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
14-3 10:35,"5,02","0,27","0,54","2,88","0,46","1,33","1,01","2,31","0,57","3,08","1,16","0,65",-,-,-,-,-,-,-,"30,09","0,29","0,38","0,33","1,27","1,15","3,35","0,42"
14-3 10:40,-,-,-,-,-,-,-,-,-,-,-,-,"1,21","2,47","0,53","0,49","0,70","2,19","1,99","7,94","0,62","0,63","0,46","0,80",-,"3,60","0,54"
14-3 10:45,-,-,-,-,-,-,"0,85","2,25","0,64","2,95","0,81","0,57",-,-,-,-,-,-,"1,34","8,22","0,43","0,43","0,47","0,41","1,33",-,-
14-3 10:50,"2,80","0,54","0,52","3,88","0,59","1,68","0,95","2,04","0,63","3,02","0,72","0,48","1,37","2,61","0,69","0,64","0,60",-,-,-,-,-,-,-,-,-,-
14-3 10:55,"2,33","0,31","0,37","1,64","0,40","1,20","0,89","2,11","0,79","3,18","0,84","0,62","1,23",-,-,-,-,"1,96","1,47","8,51","0,52","0,60","0,62","0,64","1,42","3,14","1,43"
14-3 11:00,-,-,-,-,-,-,"0,85","2,23","0,94","19,89",-,-,"1,28","2,57","0,58","0,55","0,76","2,64","1,28","7,78","0,68","0,76","1,36","0,53","2,01","3,15","0,68"
14-3 11:05,"2,47","0,47","0,43","2,17","0,52","1,55","1,18","2,29","0,79","3,13","0,80","0,63",-,-,-,-,-,"2,56","1,46","8,18","0,73","0,52","0,63","0,62","1,41","2,98","0,53"
14-3 11:10,"2,67","0,39","0,42","1,49","0,43","1,60","0,96","1,81","0,65","3,02","0,66","0,56","1,16","2,54","0,58","0,54","1,01","2,38","1,58","7,99","0,48","0,47","0,53","0,48","1,13","3,52","0,67"
14-3 11:15,"3,84","0,33","0,41","2,07","0,43","1,30",-,-,-,-,-,-,-,-,-,-,-,"2,38","1,47","8,90","0,52","0,52","0,50","0,48","0,99","3,43","0,65"
14-3 11:20,"2,63","0,41","0,42","1,60","0,47","1,39",-,-,-,-,-,-,-,-,-,-,-,"2,45","1,53","7,30","0,50","0,58","0,62","0,58",-,-,-
14-3 11:25,-,-,-,-,-,-,-,-,-,-,-,"0,61","1,25","2,51","0,60","0,48","0,60","3,02","1,63","8,55","0,53","1,75","0,62","0,66","1,19","3,54","0,57"
14-3 11:30,-,-,-,-,-,-,"2,08","2,39","0,62","5,13","0,92","0,84","1,34","2,52","0,57","0,71","0,70","2,18","1,56","7,76",-,-,-,-,-,-,-
14-3 11:35,"2,85","0,30","0,42","1,68","0,67","1,82","0,97","2,16","0,46","3,12","0,70","0,51","1,39","2,02","0,63","0,63","0,91","2,53",-,-,"0,80","0,69","0,57","0,57","0,86","2,86","0,93"
14-3 11:40,-,-,-,-,-,-,"1,27","3,19","0,61","3,18","0,95","0,59",-,-,-,-,-,-,"2,05","8,80","0,55","0,74","0,73","0,64","1,07","3,19","0,67"
14-3 11:45,"2,55","0,58","0,46","1,53","0,40","1,45",-,-,-,-,-,-,"1,37","2,51","0,61","0,53","0,72","2,82","1,73","7,96",-,-,-,-,"1,41","3,42","0,57"
14-3 11:50,-,-,-,-,-,-,"0,92","5,91","0,42","3,01","0,85","0,47",-,-,-,-,-,-,-,-,"0,54","0,68","0,68","0,56","1,03","3,44","0,61"
14-3 11:55,"3,47","0,35","0,39","3,41","0,45","1,35","2,10","2,05","0,74","2,91","1,14",-,"1,42","0,90","0,52","0,56","0,68","2,30","1,35","8,45","0,46","0,53","0,57","0,57","1,41","3,52","1,01"
