time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 4:50,"1,90","1,88","1,78","3,34","2,42","3,01","1,69","3,14","2,26","4,76","0,65","1,48","1,31","2,46","0,52","1,70","1,60","3,22","1,16","8,76","0,41","1,74","1,68","1,54","2,04","3,88","1,46"
21-3 4:55,"2,18","0,37","0,27","1,63","0,29","1,32","0,82","2,13","0,67","2,90","0,71","0,44","1,49","2,51","0,46","0,41","0,60","2,29","2,71","9,06","1,39","1,51","1,47","1,41","1,96","4,53","1,60"
21-3 5:00,"1,92","0,31","0,32","1,59","0,29","1,15","0,90","2,57","0,73","5,00","0,65","0,48","1,46","1,54","0,50","0,43","0,54","2,14","1,30","8,07","0,40","0,39","0,40","0,41","1,75","3,11","0,40"
21-3 5:05,"2,12","0,28","0,31","2,91","1,07","1,26","0,98","1,91","0,73","2,97","0,70","0,51","2,81","1,76","0,50","0,43","0,58","2,09","1,22","8,04","0,38","0,55","0,43","0,43","1,42","2,97","0,45"
21-3 5:10,"2,11","0,28","0,26","1,50","0,29","1,18","0,85","1,99","0,48","2,87","1,06","0,48","1,21","2,57","0,48","0,53","0,62","2,18","1,29","8,79","0,47","0,47","0,48","0,43","1,49","3,22","0,63"
21-3 5:15,"2,18","0,28","0,29","2,13","0,30","1,49","0,83","2,94","0,82","2,99","0,61","0,50","2,23","2,49","0,45","0,38","0,54","2,58","1,10","8,13","0,57","0,46","0,40","0,38","0,81","2,83","0,41"
21-3 5:20,"1,92","0,29","0,29","1,70","0,51","1,30","1,01","1,99","0,63","3,01","0,70","0,47","3,18","1,74","0,61","0,48","0,68","2,15","1,24","7,62","0,43","0,43","0,43","0,40","1,37","3,21","0,44"
21-3 5:25,"2,12","0,26","0,25","1,16","0,31","1,26","0,84","1,95","0,57","1,77","0,64","0,46","1,33","0,56","0,57","0,41","0,52","2,38","2,30","8,59","0,39","0,49","0,41","0,42","1,39","3,18","0,45"
21-3 5:30,"2,10","1,06","1,10","2,58","1,32","2,41","2,12","3,70","2,51","4,57","0,75","2,56","1,41","2,03","0,56","1,46","1,82","3,52","2,35","8,34","1,50","0,40","0,40","0,44","1,50","3,50","0,51"
21-3 5:35,"2,01","0,31","0,31","1,92","0,66","1,41","0,83","2,44","0,52","2,98","0,66","0,51","1,28","2,63","0,53","0,48","0,59","2,31","1,39","8,44","0,42","1,83","1,58","1,39","1,87","4,39","1,49"
21-3 5:40,"2,07","0,27","0,31","1,48","0,32","1,32","0,81","2,09","0,60","2,87","0,66","0,48","2,37","0,54","0,40","0,48","0,71","2,08","1,47","7,50","0,45","0,53","0,43","0,45","1,11","3,34","0,42"
21-3 5:45,"1,98","0,31","0,29","1,63","0,28","1,41","0,86","2,68","1,76","2,99","0,70","0,51","1,20","2,54","0,58","0,46","0,69","2,50","1,22","8,09","0,36","0,37","0,43","0,38","1,44","2,41","0,42"
21-3 5:50,"2,17","0,29","0,28","1,97","0,83","1,32","0,99","2,18","0,72","2,90","0,91","0,52","1,44","0,75","0,54","0,48","0,77","2,26","1,20","8,26","0,37","0,52","0,43","0,44","1,17","3,07","0,44"
21-3 5:55,"1,85","0,27","0,29","1,52","0,28","1,28","0,80","2,65","0,78","2,98","0,67","0,46","2,22","2,50","0,51","0,35","0,53","2,05","1,46","7,99","0,36","0,39","0,40","0,53","1,99","3,34","0,46"
21-3 6:00,"2,03","0,30","0,31","1,45","0,29","1,04","0,87","1,76","0,49","2,93","0,64","0,51","2,15","2,55","0,49","0,40","0,66","2,07","1,51","8,41","0,51","0,36","0,38","0,54","1,37","3,22","0,42"
21-3 6:05,-,-,-,-,-,-,"0,86","2,20","0,52","5,04","0,60","0,47","2,84","2,48","0,54","0,44","0,59","2,31","1,68","8,07","0,44","0,51","0,51","0,40","1,45","3,23","0,47"
21-3 6:10,"1,83","0,28","0,27","1,94","0,28","1,45","0,83","2,31","0,69","2,89","0,64","0,48","1,35","2,50","0,46","0,39","0,80","2,38","1,21","8,12","0,34","0,41","0,44","0,35","1,26","2,98","0,46"
21-3 6:15,"2,08","0,29","0,30","1,51","0,29","1,31","0,97","2,17","0,74","2,96","0,66","0,49","1,39","1,57","0,46","0,40","0,63","2,07","1,19","7,91","0,47","0,36","0,44","0,38","2,37","3,31","0,45"
21-3 6:20,"1,89","0,33","0,29","2,17","0,65","1,24","0,92","3,94","0,72","3,72","0,73","0,53","2,06","0,73","0,49","0,40","0,65","3,01","1,25","8,13","0,37","0,58","0,44","0,44","1,59","3,22","0,47"
21-3 6:25,"1,99","0,30","0,29","2,06","0,28","1,06","1,00","2,32","0,70","2,89","0,71","0,54","1,66","2,56","0,50","0,46","0,60","2,44","1,39","8,82","0,51","0,44","0,50","0,48","1,30","2,90","0,51"
