time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 7:20,"2,45","0,32","0,31","2,07","0,93","1,48","0,98","4,29","0,75","2,89","0,66","0,54","1,39","1,63","0,48","0,41","0,60","2,37","1,47","8,27","0,44","0,45","0,43","0,40","1,17","3,45","0,46"
21-3 7:25,"2,27","0,29","0,27","1,55","0,28","1,61","0,81","2,04","0,62","1,75","0,66","0,47","2,71","0,47","0,44","0,39","0,52","2,28","1,44","8,15","0,41","0,38","0,41","0,44","1,40","3,23","0,51"
21-3 7:30,"2,48","0,42","0,47","1,74","0,34","1,24","0,84","3,09","0,59","0,57","0,62","0,53","2,25","1,67","0,53","0,47","0,74","2,35","1,46","8,40","0,49","0,51","0,50","0,50","1,40","2,93","0,50"
21-3 7:35,"2,45","1,80","1,76","3,97","2,81","3,13","1,44","2,62","2,52","4,41","0,68","1,51","1,68","3,45","0,51","1,58","1,98","3,35","1,53","8,45","0,53","0,46","0,47","0,37","1,25","3,01","0,52"
21-3 7:40,"2,02","0,33","0,30","1,57","0,31","1,23","0,86","2,33","0,67","1,76","0,70","0,52","1,44","0,70","0,48","0,41","0,85","2,13","3,68","8,29","1,44","1,68","1,67","1,46","2,34","3,91","1,57"
21-3 7:45,"2,32","0,41","0,29","2,10","0,34","1,35","0,82","2,07","0,75","2,98","0,65","0,53","1,20","2,62","0,58","0,47","0,72","2,31","1,54","8,19","0,47","0,45","0,52","0,49","1,52","3,22","0,52"
21-3 7:50,"2,49","0,29","0,36","1,92","1,24","2,13","0,88","2,11","0,78","3,96","0,75","0,54","1,58","1,74","0,54","0,47","0,59","2,89","1,43","9,05","0,55","0,53","0,52","0,44","1,27","3,49","0,46"
21-3 7:55,"1,90","0,38","0,33","1,57","0,42","1,27","0,83","2,00","0,78","3,96","0,63","0,52","1,35","2,50","0,54","0,45","0,56","1,91","1,70","7,84","0,46","0,51","0,52","0,49","1,11","2,98","0,59"
21-3 8:00,"2,95","0,28","0,37","1,58","0,69","1,52","0,89","2,02","0,76","3,03","0,90","0,58","1,30","2,63","0,61","0,49","0,77","2,45","1,95","7,80","0,49","0,51","0,53","0,67","2,78","3,10","0,50"
21-3 8:05,"2,49","0,35","0,40","1,84","0,45","1,69","1,31","2,09","1,41","2,88","0,72","0,50","1,82","1,83","0,62","0,52","0,74","2,38","1,51","8,69","0,49","0,53","0,54","0,48","1,42","3,43","0,54"
21-3 8:10,"1,89","0,37","0,37","1,47","0,42","1,52","0,91","2,16","0,83","2,95","0,72","0,55","1,49","2,54","0,55","0,48","0,93","2,60","1,44","8,12","0,46","0,60","0,60","0,56","1,18","3,42","0,56"
21-3 8:15,"1,92","0,26","0,38","1,48","0,42","1,49","0,85","2,08","0,74","2,90","0,68","0,51","2,30","2,51","0,56","0,54","0,78","2,35","1,60","8,96","0,55","0,56","0,56","0,56","1,63","2,76","0,52"
21-3 8:20,"2,21","0,37","0,37","1,82","0,66","1,43","0,84","2,21","0,82","2,97","0,71","0,56","2,06","1,62","0,61","0,57","0,64","2,32","1,32","8,41","0,50","0,64","0,50","0,53","1,09","2,76","0,57"
21-3 8:25,"2,00","0,39","0,37","1,63","0,44","1,33","0,92","2,60","0,84","2,84","0,70","0,53","1,20","0,70","0,59","0,53","0,78","2,57","1,53","8,69","0,62","0,56","0,54","0,56","1,41","3,03","0,64"
21-3 8:30,"2,35","0,37","0,41","1,47","0,43","1,32","0,96","1,96","0,50","2,88","0,84","0,55","1,42","1,67","0,58","0,52","0,72","2,08","1,38","8,03","0,50","0,46","0,51","0,55","1,30","3,88","0,51"
21-3 8:35,"2,54","2,08","0,44","1,55","0,56","1,33","0,86","2,02","0,77","3,92","0,95","0,75","1,27","2,65","0,68","0,54","0,88","2,10","1,31","9,22","0,53","0,53","0,56","0,57","2,29","3,40","0,60"
21-3 8:40,"2,28","0,36","0,38","1,39","0,40","1,30","0,88","4,03","0,74","2,89","0,69","0,60","1,24","0,70","0,59","0,46","0,65","2,36","2,49","8,42","0,49","0,54","0,61","0,78","1,16","3,35","0,56"
21-3 8:45,"2,71","0,68","0,44","1,78","0,36","1,39","0,80","1,72","0,68","2,95","0,72","0,60","2,16","1,53","0,61","0,51","0,58","2,31","1,33","8,51","0,51","0,54","0,54","0,49","0,83","2,65","0,57"
21-3 8:50,"2,12","0,44","0,36","2,63","0,61","2,97","1,45","2,31","0,73","2,92","0,67","0,60","1,60","2,55","0,68","0,59","1,20","2,52","1,65","7,94","0,58","0,58","1,09","0,50","1,60","3,40","0,55"
21-3 8:55,"2,17","0,48","0,39","2,23","0,40","1,68","0,88","2,31","0,54","2,93","1,04","0,53","1,64","0,52","0,59","0,54","0,55","2,35","1,33","7,75","0,48","0,53","0,54","0,61","1,54","3,38","0,63"
