time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 3:50,"1,90","0,31","0,30","1,60","0,41","1,55","0,91","2,52","0,58","2,89","0,66","0,43","1,69","2,51","0,51","0,46","0,67","2,34","1,50","7,57","0,44","0,53","0,48","0,43","1,64","2,87","0,44"
20-3 3:55,"1,89","0,27","0,28","1,56","0,30","1,10","0,82","1,74","0,64","2,89","0,66","0,43","1,33","2,51","0,47","0,43","0,58","2,21","1,39","7,31","0,43","0,43","0,39","0,38","1,43","3,31","0,45"
20-3 4:00,"2,74","1,06","1,00","2,47","1,21","2,03","1,99","3,78","2,45","4,52","0,65","2,53","1,32","2,42","0,50","1,59","1,64","3,42","2,30","8,57","1,37","0,40","0,36","0,39","2,28","3,58","0,43"
20-3 4:05,"2,17","1,78","1,94","3,72","2,83","3,42","1,94","2,68","1,45","3,68","0,65","1,60","1,46","2,54","0,52","1,45","1,69","3,48","1,50","8,22","0,49","1,61","1,49","1,48","2,18","4,35","1,37"
20-3 4:10,"2,36","0,27","0,29","2,01","0,31","1,15","0,96","1,99","0,59","2,84","0,70","0,46","1,82","2,63","0,56","0,42","0,80","2,19","2,61","8,87","1,53","1,63","1,54","1,51","2,08","5,21","1,58"
20-3 4:15,"2,33","0,29","0,29","1,81","0,36","1,51","0,89","2,01","0,63","2,84","0,64","0,48","2,42","2,48","0,46","0,40","0,53","2,39","1,29","8,18","0,43","0,59","0,38","0,38","1,50","3,68","0,45"
20-3 4:20,"1,93","0,30","0,27","1,69","0,79","1,58","0,88","2,13","0,70","2,85","0,66","0,52","1,85","1,58","0,56","0,42","1,18","2,47","1,08","8,09","0,40","0,49","0,44","0,39","1,68","3,35","0,46"
20-3 4:25,"2,25","1,07","1,06","2,43","1,24","2,10","1,42","2,71","1,63","4,47","0,70","1,41","1,27","0,69","0,56","0,49","1,76","3,27","1,53","7,57","0,45","0,46","0,49","0,47","1,30","3,51","0,50"
20-3 4:30,"2,01","0,26","0,27","1,59","0,26","1,20","0,80","2,26","0,66","2,87","0,71","0,52","1,24","2,49","0,49","1,38","2,10","3,30","2,73","9,11","2,49","2,69","2,32","2,38","2,47","5,01","2,36"
20-3 4:35,"2,04","0,30","0,32","1,48","0,55","1,18","0,81","2,13","0,58","2,86","0,67","0,49","1,41","0,66","0,63","0,43","0,73","2,07","1,25","8,19","0,39","0,54","0,44","0,48","1,50","3,25","0,54"
20-3 4:40,"2,25","0,31","0,29","1,60","0,31","1,43","1,00","4,01","0,42","2,90","0,63","0,48","1,49","0,59","0,56","0,41","0,78","1,88","1,42","8,12","0,40","0,42","0,47","0,48","1,52","3,33","0,52"
20-3 4:45,"2,20","0,30","0,43","1,64","0,29","1,23","0,84","2,24","0,46","2,85","0,61","0,45","1,33","2,49","0,47","0,37","0,67","2,12","1,11","8,43","0,40","0,37","0,40","0,39","1,52","3,45","0,46"
20-3 4:50,"1,95","0,25","0,30","1,73","0,66","1,47","0,90","2,22","0,62","2,85","0,59","0,44","1,27","1,63","0,48","0,46","0,83","2,11","1,35","7,77","0,40","0,48","0,47","0,40","1,83","3,21","0,45"
20-3 4:55,"1,95","0,29","0,30","1,71","0,30","1,23","0,84","2,04","0,72","2,92","0,69","0,44","1,97","2,58","0,58","0,49","0,60","2,05","1,77","8,43","0,41","0,45","0,44","0,48","1,41","3,28","0,58"
20-3 5:00,"2,56","0,27","0,28","1,71","0,26","1,25","0,88","1,86","0,60","3,00","0,63","0,50","1,19","2,52","0,51","0,39","0,66","2,66","1,56","8,47","0,40","0,37","0,47","0,35","1,48","3,05","0,45"
20-3 5:05,"1,91","0,30","0,29","1,96","0,69","1,13","0,92","2,62","0,66","2,91","0,64","0,53","1,78","1,53","0,60","0,44","0,60","2,16","1,31","7,27","0,43","0,64","0,51","0,47","1,82","3,29","0,51"
20-3 5:10,"2,29","0,28","0,26","1,51","0,33","1,24","0,82","2,82","0,72","2,87","0,67","0,48","1,39","0,61","0,55","0,44","0,57","2,08","1,28","7,85","0,44","0,50","0,42","0,43","1,98","3,49","0,49"
20-3 5:15,"2,63","1,03","1,09","4,37","1,25","1,96","2,00","6,06","2,50","4,53","0,65","2,43","1,34","2,70","0,50","1,53","1,74","3,35","2,31","8,22","1,38","0,37","0,36","0,37","0,91","3,27","0,48"
20-3 5:20,"2,65","0,32","0,33","1,53","0,55","1,24","0,88","2,26","0,86","2,93","0,71","0,51","1,33","1,57","0,48","0,47","0,70","2,30","1,22","6,99","0,37","1,78","1,53","1,36","2,01","4,73","1,44"
20-3 5:25,"1,95","0,23","0,31","1,39","0,32","1,34","0,82","2,00","1,73","2,88","0,62","0,45","1,28","0,68","0,51","0,51","0,55","2,31","8,54","8,48","0,38","0,39","0,47","0,45","1,96","2,92","0,46"
