time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
16-3 22:20,-,-,-,-,-,-,"0,95",-,-,-,-,-,"6,37","1,56","0,49","0,50","0,72","1,89",-,-,"0,54","0,44","0,44","0,48","1,35","3,14","0,53"
16-3 22:25,"1,86","0,28","0,28","1,71","0,34","1,21","0,88",-,-,-,-,-,-,-,-,-,-,"2,81","1,48","8,23","0,68","0,55","0,71","0,79",-,-,-
16-3 22:30,"2,06","0,34","0,37","2,45","0,31","1,56","0,86","1,78","0,56","0,60","0,67","0,46","2,53","1,01","0,47","0,45","1,08","2,77","1,44","7,68","0,44","0,41","0,41","0,44","1,39",-,-
16-3 22:35,"2,22","0,35","0,34","3,42","0,39","1,49","0,87","2,68","0,77","3,16","0,68","0,59","1,36","2,79","0,49","0,49","0,52",-,-,-,-,-,-,-,-,-,-
16-3 22:40,"2,18","0,45","0,34","2,03","0,36","1,42",-,"2,44","0,54","2,87","0,67","0,49","1,74","2,50","0,46","0,42","0,71","2,39","1,73","7,57","0,41","0,44","0,37","0,52","1,59","3,27","0,47"
16-3 22:45,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,60","0,57","0,50","0,54","2,30","1,36","8,11","0,39",-,-,-,-,-,-
16-3 22:50,"2,05","0,25","0,32","1,92","0,93","1,73","0,81","2,02","0,52","3,05","0,65","0,52","2,34","2,53","0,58","0,36","0,60","2,10","1,35","9,15","0,45","0,46","0,46","0,49","1,45","3,34","0,48"
16-3 22:55,"1,72","0,34","0,29","3,47","0,28","1,42","1,29","2,68","0,67","2,88","0,69","0,46",-,"0,45","0,47","0,46","0,57","2,33",-,-,-,-,-,-,-,"3,15","0,50"
16-3 23:00,-,-,-,-,-,-,-,"3,14","0,54","2,93","0,66","0,67","1,43",-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 23:05,"1,74","0,33","0,28","1,76","0,69","1,44",-,-,-,-,-,-,-,"2,60","0,63","0,48","0,80","2,08",-,-,-,-,-,-,-,-,-
16-3 23:10,"1,94","0,34","0,27","1,82","0,29","1,22","1,83","2,24","0,49","2,86","0,68","0,50",-,-,-,-,-,-,-,-,-,-,-,-,-,"3,53","0,47"
16-3 23:15,"2,16","0,38","0,21","1,85","0,32","1,45",-,-,-,-,-,-,-,"2,55","0,46","0,40","1,17","2,24","1,49","8,46","0,46","0,46","0,56","0,45","0,90",-,-
16-3 23:20,-,-,-,-,-,-,"0,85","2,08","0,55","5,02","0,81","0,53","1,32","0,50","0,56","0,40","0,91",-,-,-,"0,46","0,69","0,40","0,38","1,57","3,64","0,48"
16-3 23:25,"1,80","0,30","0,34","1,47","0,37","1,27","0,86","3,16","0,38","2,95","0,60","0,42","0,95",-,-,-,-,"3,01","1,23","7,85","0,41","0,39","0,45","0,51","1,73","3,46","0,45"
16-3 23:30,"2,01","0,28","0,38","1,74","0,39","1,67",-,"2,08","0,72","4,93","0,76","0,53","1,24",-,-,-,-,-,"2,18","8,09","0,44","0,39","0,42","0,39","1,32",-,-
16-3 23:35,-,-,-,-,-,-,-,-,-,-,-,-,"2,23","0,56","0,51","0,48","0,87","2,50",-,-,-,-,-,-,-,-,-
16-3 23:40,-,-,-,-,-,-,-,"2,21","0,64","2,86","0,64","0,45","1,48",-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 23:45,"1,97","0,31","0,33","3,05","0,29","1,05",-,-,-,-,-,-,-,"2,54","0,51","0,43","0,59","2,36","1,34","7,84","0,56","0,38","0,42","0,37","1,41","3,05","0,42"
16-3 23:50,"1,93","0,30","0,33","5,33","0,58","1,37","0,87","1,95","0,62","2,88","0,67","0,56","1,25","0,70","0,64","0,57","0,82","2,23",-,-,"0,37","0,45","0,44","0,44","1,90","3,41","0,49"
16-3 23:55,"2,41","0,30","0,31","1,45","0,31","1,46","0,78","2,23","0,96","2,87","0,69","0,47",-,-,-,-,-,"2,12","1,44","7,75","0,45","0,50","0,46","0,52","1,85","2,96","0,45"
