time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
19-3 12:55,"2,54","5,54","1,47","1,49","0,62","1,55","0,89","2,78","1,11","3,00","0,75","0,58","1,73","2,60","0,83","0,67","0,54","2,89","1,30","8,70","0,78","0,71","0,76","0,69","1,44","3,26","0,86"
19-3 13:00,"2,93","1,31","1,69","4,32","3,51","1,56","0,91","2,08","0,85","3,11","0,87","0,77","2,27","1,63","0,78","0,73","0,93","2,58","1,65","8,24","0,72","0,70","0,71","0,71","1,58","2,95","0,84"
19-3 13:05,"2,47","0,63","0,59","2,02","0,97","3,85","2,19","3,18","1,82","3,84","0,92","1,57","1,82","1,75","0,82","1,88","2,04","4,46","3,60","9,27","1,62","1,74","1,67","1,55","1,92","4,26","1,82"
19-3 13:10,"8,33","4,86","5,60","10,37","8,28","6,55","2,35","5,13","3,10","4,53","0,66","7,80","1,40","5,76","0,82","7,82","8,19","7,85","7,38","13,07","2,70","1,71","1,54","1,36","2,29","3,13","1,44"
19-3 13:15,"2,66","0,74","0,63","2,79","0,67","1,54","6,09","6,05","2,42","3,77","0,71","2,51","1,32","1,70","0,85","1,85","2,48","3,56","2,75","10,23","6,37","6,69","3,55","2,81","3,19","5,27","3,40"
19-3 13:20,"2,43","0,70","0,71","1,77","0,81","1,43","0,84","2,00","0,96","2,96","0,84","0,65","1,42","1,79","0,83","0,83","1,23","2,41","1,90","9,19","0,95","0,82","0,83","0,79","1,13","3,79","0,88"
19-3 13:25,"2,11","0,67","0,61","1,58","0,93","2,00","0,85","2,17","1,21","3,09","0,75","0,62","1,29","2,51","0,85","0,76","1,10","2,99","2,04","8,78","0,76","0,81","0,76","0,85","0,98","3,42","0,89"
19-3 13:30,"3,35","0,66","0,72","2,80","0,63","1,61","0,89","1,82","1,62","2,93","0,67","0,60","1,97","2,61","0,95","0,92","1,19","3,02","1,87","8,34","0,67","0,71","0,70","0,74","1,02","2,70","0,75"
19-3 13:35,"2,30","1,06","0,60","3,63","0,78","1,58","0,89","1,98","0,95","3,97","0,79","0,67","1,52","0,89","0,78","0,81","1,10","2,86","2,10","8,99","0,77","0,90","0,74","0,70","3,13","3,16","0,83"
19-3 13:40,"1,85","1,65","0,60","2,66","0,60","1,45","0,95","2,08","0,95","2,98","0,73","0,60","2,17","0,84","0,84","0,76","1,16","2,65","2,02","10,23","0,74","0,78","0,85","0,83","1,45","3,18","0,83"
19-3 13:45,"2,63","0,67","0,61","1,65","0,63","1,54","0,87","2,23","0,91","2,90","0,70","0,69","1,42","2,51","0,78","0,77","1,11","3,03","1,88","8,26","1,10","0,76","0,79","0,73","1,48","3,08","0,89"
19-3 13:50,"2,43","4,65","0,63","2,09","0,75","1,77","0,99","2,47","0,92","2,97","0,77","0,63","1,41","1,74","0,80","0,76","0,65","2,91","1,61","7,58","0,81","0,69","0,75","0,75","1,38","3,75","0,81"
19-3 13:55,"5,47","0,63","0,72","1,47","0,85","1,99","1,20","2,85","1,00","2,90","0,67","0,64","1,48","0,86","0,86","0,87","1,20","2,80","2,01","8,82","1,70","0,90","0,99","0,82","1,10","3,05","0,84"
19-3 14:00,"2,28","1,51","3,20","2,61","3,75","1,74","1,20","2,18","1,04","2,90","0,71","0,69","1,38","2,56","0,90","0,78","0,99","2,98","2,24","7,93","0,57","1,05","0,76","0,77","1,35","4,14","0,87"
19-3 14:05,"4,20","0,69","0,44","1,77","2,26","3,43","1,59","3,65","1,68","3,93","0,75","1,69","1,31","2,78","0,81","1,56","1,76","4,23","4,56","10,80","1,70","1,92","1,69","2,19","2,05","4,29","1,97"
19-3 14:10,"2,37","0,72","0,59","1,68","0,60","1,52","0,89","4,00","0,93","2,98","0,70","0,69","1,17","0,83","0,86","0,76","1,14","2,45","1,84","8,48","0,78","0,79","0,80","0,87","1,54","3,55","0,92"
19-3 14:15,"2,33","0,89","0,64","1,52","0,69","1,51","0,87","2,25","0,86","3,00","0,80","0,80","1,29","2,57","0,85","0,75","1,10","2,79","1,86","8,59","1,02","0,75","0,79","0,92","1,41","3,90","0,79"
19-3 14:20,"3,02","1,06","1,19","2,03","0,80","1,59","0,99","2,32","1,11","2,92","0,75","0,66","1,50","0,90","0,81","0,77","1,14","3,39","3,82","8,58","1,17","0,92","0,78","0,88","1,42","3,53","1,19"
19-3 14:25,"2,10","1,34","1,28","2,64","3,92","6,67","1,77","4,28","2,00","2,21","0,69","5,94","1,21","2,30","0,92","2,02","3,43","4,30","2,43","11,94","2,23","0,71","2,85","3,71","0,94","3,97","0,91"
