time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
19-3 20:20,"1,83","0,25","0,65","1,68","1,39","2,56","1,65","2,42","0,98","2,94","0,81","0,64","1,50","1,90","0,89","0,95","1,19","2,55","1,62","8,31","1,05","0,78","0,77","1,04","2,92","3,82","1,09"
19-3 20:25,"1,98","0,77","0,66","1,36","0,57","1,71","0,84","1,99","0,90","2,96","0,67","1,39","1,22","0,78","0,90","0,72","1,12","2,74","1,67","8,12","0,71","0,70","0,74","0,80","1,06","3,13","0,65"
19-3 20:30,"2,32","0,74","0,56","1,51","0,51","1,80","0,86","2,17","0,59","2,93","0,99","4,82","1,35","1,41","0,74","0,62","0,97","2,70","1,58","8,22","0,51","0,51","0,49","0,59","1,35","3,66","0,56"
19-3 20:35,"2,38","0,34","0,39","2,89","0,53","1,72","0,85","2,09","0,94","2,94","0,67","0,56","1,55","1,61","0,61","0,56","0,92","2,81","1,55","8,26","0,65","0,70","0,64","0,60","0,79","3,20","0,71"
19-3 20:40,"2,59","0,68","0,60","2,39","0,52","1,75","1,03","1,96","1,18","2,94","0,68","0,55","2,43","4,85","1,26","1,26","1,72","3,26","1,82","8,82","0,74","0,90","0,63","0,70","0,80","4,18","0,77"
19-3 20:45,"2,51","0,71","0,68","3,13","0,61","1,59","0,81","2,07","0,94","3,03","0,63","0,62","1,73","2,55","0,83","0,72","1,26","2,76","1,62","7,48","0,73","0,70","0,81","0,75","0,92","3,73","0,81"
19-3 20:50,"2,22","0,70","0,63","1,69","0,74","1,58","0,80","2,06","1,15","2,93","0,68","0,58","1,26","1,64","0,69","2,73","2,97","2,41","1,61","8,19","0,77","0,76","0,78","0,83","1,07","3,31","0,79"
19-3 20:55,"2,08","4,69","1,28","2,23","1,86","2,33","3,78","4,18","1,63","2,99","0,68","0,64","1,23","2,74","0,69","0,60","0,58","2,38","1,77","8,19","0,59","0,62","0,65","0,72","1,11","3,40","0,69"
19-3 21:00,"2,75","6,29","6,47","7,47","2,66","3,45","9,66","6,67","2,30","4,50","0,64","2,31","1,19","5,48","0,50","3,59",-,-,-,-,-,-,-,-,-,-,-
19-3 21:05,"2,86","0,77","0,86","1,44","0,49","1,47","1,09","1,88","0,67","2,94","0,77","0,69","1,33","1,86","1,43","0,87","2,56","3,89","2,57","8,43","1,59","1,62","1,41","1,53","1,92","5,33","2,36"
19-3 21:10,"2,16","0,53","0,46","1,41","0,53","1,69","0,88","2,21","0,84","2,83","0,70","0,51","1,04","2,59","0,60","0,48","0,72","2,27","1,67","8,66","0,83","0,65","0,97","0,71","0,95","3,44","0,74"
19-3 21:15,"2,43","0,39","0,45","1,51","0,58","1,34","0,77","2,02","0,89","3,16","0,71","0,90","1,58","2,60","0,67","0,67","0,90","2,56","1,51","7,60","0,49","0,52","0,67","0,63","1,50","3,19","0,59"
19-3 21:20,"2,54","0,78","0,66","2,09","1,07","1,78","0,88","2,15","0,83","2,85","0,77","0,52","1,28","2,53","1,03","0,50","0,56","7,28","1,53","9,35","0,78","0,73","0,63","0,61","1,34","3,50","0,71"
19-3 21:25,"2,50","0,40","0,39","1,99","0,54","1,56","0,94","4,14","0,77","2,87","0,67","0,50","1,25","0,55","0,52","0,55","0,66","2,23","1,72","8,30","0,55","0,78","0,64","0,59","1,32","3,18","0,65"
19-3 21:30,"2,03","0,29","0,53","1,77","0,39","1,75","0,81","2,27","0,68","2,87","0,72","0,65","1,35","1,53","0,67","0,56","0,97","2,31","1,49","7,88","0,70","0,45","0,49","1,05","1,28","3,70","1,29"
19-3 21:35,"1,93","0,23","0,39","1,80","0,59","1,02","1,00","2,51","0,67","2,86","0,78","0,53","1,52","1,92","0,65","0,60","0,90","4,61","1,30","8,51","0,52","0,65","0,53","0,56","1,08","3,69","0,63"
19-3 21:40,"2,20","0,55","0,88","1,52","0,52","1,56","0,79","2,71","0,90","3,00","0,65","0,78","1,49","2,42","0,62","0,51","0,74","2,54","1,65","8,03","0,55","0,63","0,86","0,70","1,20","3,42","0,71"
19-3 21:45,"2,16","1,21","1,20","2,64","1,26","2,60","0,77","1,70","0,84","2,82","0,61","0,62","1,24","1,61","0,66","0,55","0,82","2,50","1,48","8,01","0,50","0,44","0,48","0,46","1,38","3,18","0,51"
19-3 21:50,"2,35","0,59","0,39","1,96","0,48","1,12","1,38","2,82","1,48","3,75","0,70","1,46","1,01","2,67","0,70","1,41","1,75","3,34","3,58","9,27","2,41","1,64","1,52","1,56","2,07","4,10","1,58"
19-3 21:55,"2,29","0,32","0,41","1,57","0,37","1,23","0,78","1,94","0,83","2,90","0,67","0,50","1,58","0,46","0,53","0,50","0,78","2,13","1,36","7,65","0,51","0,51","0,50","0,52","1,09","3,70","0,60"
