time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
22-3 5:50,"1,85","0,29","0,28","2,13","0,71","1,36","0,84","2,22","0,73","1,75","0,71","0,42","1,20","1,77","0,53","0,46","0,59","2,15","1,45","8,11","0,44","0,47","0,47","0,43","1,13","2,91","0,47"
22-3 5:55,"2,04","0,28","0,28","1,50","0,29","1,57","0,87","4,39","0,68","2,01","0,62","0,45","1,25","0,59","0,41","0,44","0,64","3,01","1,61","8,33","0,44","0,45","0,40","0,42","1,34","3,32","0,52"
22-3 6:00,"2,11","0,29","0,30","1,63","0,29","1,16","0,86","2,01","0,70","2,93","0,62","0,54","1,26","0,58","0,57","0,48","0,61","2,31","1,16","7,80","0,44","0,43","0,41","0,40","1,41","3,38","0,45"
22-3 6:05,"1,70","0,33","0,29","2,02","0,74","1,29","0,86","2,04","0,65","3,00","0,68","0,50","1,24","1,63","0,62","0,42","0,74","2,34","1,27","8,09","0,60","0,54","0,48","0,45","1,15","2,85","0,47"
22-3 6:10,"1,99","0,31","0,29","1,50","0,29","1,13","0,84","2,25","0,73","2,94","0,64","0,50","1,36","2,53","0,44","0,46","0,97","2,48","1,73","8,36","0,41","0,49","0,50","0,41","1,10","3,14","0,54"
22-3 6:15,"2,01","0,31","0,30","1,41","0,29","1,44","0,92","1,88","0,68","2,91","0,64","0,53","1,30","2,64","0,48","0,48","0,53","2,28","1,22","8,38","0,51","0,33","0,47","0,45","1,37","3,30","0,44"
22-3 6:20,"2,34","0,29","0,32","2,03","0,49","1,47","1,37","2,45","0,68","2,86","0,68","0,49","1,81","1,66","0,66","0,48","0,59","2,09","1,57","7,51","0,48","0,51","0,45","0,44","1,08","3,35","0,47"
22-3 6:25,"1,76","0,29","0,27","1,48","0,28","1,39","0,84","2,32","0,51","2,90","0,63","0,49","1,30","0,62","0,52","0,51","0,91","1,86","1,21","7,70","0,41","0,47","0,49","0,46","1,95","3,13","0,55"
22-3 6:30,"2,75","0,29","0,28","1,52","0,34","1,27","0,86","2,87","0,74","2,90","0,61","0,48","1,29","2,66","0,51","0,45","0,68","2,23","1,25","7,53","0,41","0,34","0,47","0,37","1,35","3,83","0,48"
22-3 6:35,"2,05","0,25","0,27","1,58","0,76","1,59","0,82","2,00","0,67","2,97","0,76","0,47","1,41","1,73","0,57","0,50","0,77","2,01","1,18","7,74","0,45","0,43","0,52","0,53","1,57","3,13","0,71"
22-3 6:40,"1,80","1,13","1,09","2,34","1,18","2,30","1,48","2,94","1,44","3,73","0,68","1,44","1,22","0,57","0,47","0,44","0,51","2,14","1,33","8,46","0,49","0,57","0,61","0,41","1,54","3,14","0,54"
22-3 6:45,"1,99","0,28","0,38","1,56","0,30","1,40","0,92","1,83","0,69","2,84","0,74","0,50","1,22","2,08","0,49","1,35","1,70","3,46","2,46","8,65","1,45","2,57","2,42","2,43","2,44","5,79","2,45"
22-3 6:50,"2,44","0,28","0,33","1,79","1,13","1,52","0,95","2,05","0,68","1,72","0,66","0,45","1,41","0,84","0,52","0,51","0,64","2,24","3,23","7,82","0,37","0,45","0,42","0,40","1,35","3,41","0,61"
22-3 6:55,"2,02","0,32","0,27","1,56","0,30","1,32","0,82","4,19","0,56","2,92","0,64","0,49","1,28","2,56","0,51","0,53","0,75","2,31","1,51","8,09","0,46","0,44","0,44","0,43","1,44","3,08","0,47"
22-3 7:00,"2,22","0,21","0,29","1,56","0,29","1,22","0,77","1,96","0,69","2,87","0,62","0,43","1,48","2,51","0,56","0,48","0,53","2,39","1,90","8,04","0,38","0,35","0,43","0,35","1,40","3,35","0,41"
22-3 7:05,"2,01","0,28","0,40","1,38","0,51","1,29","0,91","4,41","0,70","2,94","0,76","0,52","1,29","1,64","0,50","0,48","0,87","2,18","1,31","8,41","0,48","0,52","0,54","0,47","1,48","3,43","0,46"
22-3 7:10,"2,58","0,23","0,26","1,46","0,30","1,13","0,87","2,14","0,53","2,98","0,67","0,50","1,39","2,53","0,44","0,44","0,73","2,30","1,53","8,37","0,55","0,51","0,46","0,47","1,52","3,79","0,66"
22-3 7:15,"2,47","0,26","0,27","1,80","0,31","1,36","0,91","2,70","0,89","2,83","0,64","0,48","1,36","2,56","0,53","0,41","0,53","2,27","1,42","7,76","0,42","0,40","0,50","0,52","1,37","2,52","0,45"
22-3 7:20,"2,18","0,29","0,29","2,05","0,89","1,32","0,91","3,89","0,77","3,90","0,85","0,51","1,46","1,74","0,51","0,54","0,65","2,43","1,23","8,88","0,54","0,40","0,44","0,48","1,40","3,23","0,53"
22-3 7:25,"2,13","0,36","0,29","1,59","0,28","1,31","0,89","2,05","0,55","2,93","0,70","0,48","1,25",-,-,-,-,-,"1,54","8,28","0,55","0,66","0,50","0,43","2,17","3,15","0,53"
