time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 20:30,"2,38","2,63","0,97","2,05","1,12","1,89","0,90","1,99","0,99","2,88","0,97","0,59","1,25","1,89","0,72","0,52","0,79","2,72","1,58","7,63","0,82","0,72","0,75","0,72","4,93","3,96","0,97"
21-3 20:35,"2,27","0,69","0,71","1,32","0,91","1,75","0,89","2,08","0,95","2,97","2,10","0,95","1,23","0,98","0,91","0,99","1,07","2,98","1,67","7,84","0,86","0,91","0,79","0,73","1,33","5,02","2,91"
21-3 20:40,"2,05","0,68","0,64","1,38","0,62","1,49","0,83","1,97","1,30","2,99","0,68","0,59","1,78","0,80","0,78","0,80","1,17","2,56","2,02","7,84","0,76","0,79","0,88","0,84","1,22","3,66","0,87"
21-3 20:45,"2,04","0,49","0,81","1,80","0,80","1,51","0,90","2,48","1,02","2,86","0,65","0,69","1,23","2,51","0,77","0,74","0,84","3,27","1,78","8,16","0,75","0,71","0,74","0,69","1,28","3,45","0,81"
21-3 20:50,"1,69","0,65","0,76","2,00","0,70","1,42","1,09","2,88","1,26","3,03","0,67","0,63","1,98","2,54","0,80","0,90","0,89","3,09","1,61","7,99","0,72","0,72","0,70","0,75","1,68","3,04","0,74"
21-3 20:55,"2,08","0,53","0,47","1,77","0,56","1,46","0,78","2,11","1,02","4,05","0,64","1,01","1,28","1,28","0,91","0,70","1,16","2,65","1,59","8,00","0,71","0,71","0,70","0,68","1,09","3,86","0,73"
21-3 21:00,"1,81","0,67","0,93","1,48","0,62","1,59","0,84","2,03","1,04","2,92","0,63","0,59","1,42","1,72","0,76","0,61","1,06","2,74","1,55","8,63","0,64","0,64","0,74","0,72","1,31","3,20","1,25"
21-3 21:05,"2,03","0,45","0,37","1,94","0,99","1,62","0,92","2,30","0,87","2,98","0,70","0,49","1,45","1,72","0,69","0,55","0,79","2,93","1,45","8,71","0,70","0,61","0,65","0,66","1,31","3,10","0,70"
21-3 21:10,"2,27","0,63","0,58","2,65","0,61","1,81","1,00","2,40","0,91","2,89","1,72","0,55","1,25","2,51","0,75","0,69","0,58","2,05","1,59","7,93","0,81","2,77","0,90","0,60","1,42","3,52","0,76"
21-3 21:15,"2,06","0,62","0,54","2,95","0,45","1,42","0,77","2,18","1,22","2,93","0,66","0,61","1,25","1,65","0,71","0,66","0,85","3,00","1,46","8,56","0,48","0,47","0,51","0,47","1,38","3,54","0,50"
21-3 21:20,"2,64","0,32","0,37","2,03","0,53","1,57","0,89","2,02","0,99","2,95","0,77","0,57","1,34","1,80","0,75","0,67","0,64","2,25","1,51","7,53","0,48","0,53","0,55","0,52","1,12","3,50","1,11"
21-3 21:25,"2,22","0,46","0,42","1,31","0,46","1,52","0,85","1,89","0,65","3,02","0,67","1,13","1,25","2,60","0,58","0,48","0,71","2,40","1,62","8,06","0,64","0,63","0,69","0,82","0,88","3,56","1,31"
