time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
15-3 14:10,"2,58","0,49","0,46","1,41","0,46","1,57","0,90","5,81","0,71","3,11","0,73","0,95",-,-,-,-,-,-,-,"7,53","0,50","0,67","0,64","0,71","1,50","3,56","0,72"
15-3 14:15,-,-,-,-,-,-,-,-,-,-,-,-,"1,37","2,69","0,92","0,89","1,25",-,-,-,-,-,-,-,"0,94","2,98","0,64"
15-3 14:20,-,-,-,-,-,-,-,-,-,-,-,-,"1,61","2,62","0,67","0,50","0,75","2,07","1,47","8,17","0,58","0,79","0,62","0,53",-,-,-
15-3 14:25,"2,37","0,91","0,91","2,25","0,71","1,67","0,91","3,79","0,96","2,97","0,75","0,64",-,-,-,-,-,-,-,-,-,-,-,-,"1,94","2,71","0,63"
15-3 14:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 14:35,-,-,-,-,-,-,-,-,-,-,-,-,"1,22","2,55","0,81","0,88","1,70",-,-,-,-,-,-,-,"1,07","3,30","1,07"
15-3 14:40,"2,43","0,63","0,64","1,83","0,54","2,05",-,-,-,-,-,-,"1,58","2,47","0,65","0,61","0,71","2,82","1,72","8,21","0,71","0,74","0,64","0,91","1,31","3,61","0,93"
15-3 14:45,-,-,-,-,-,-,-,-,-,-,-,-,"1,43","2,56","0,58","0,55","0,98","2,28","2,06","7,98","0,56","0,55","0,51","0,71",-,-,-
15-3 14:50,"2,26","0,23","0,40","1,83","0,74","1,26","3,54","2,19","0,90","3,08","0,95","0,62","1,47","2,55","0,80","0,72","0,73","2,96","1,11","7,31","0,51","0,54","0,66","0,50","6,50","3,94","0,58"
15-3 14:55,"2,39","0,71","0,65","1,53","0,68","1,44","0,38","5,83","1,02","2,87","0,90","0,60",-,-,-,-,-,"2,83","1,63","7,44","0,72","0,67","0,73","1,24","1,15","3,38","0,83"
15-3 15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,87","2,89","8,21","1,62","0,70","0,83",-,-,-,-
15-3 15:05,"2,70","0,75","0,63","1,90","0,81","1,57","1,04","2,28","1,11","3,06","0,73","0,59","1,41","2,56","0,90","0,87","1,25","2,31","1,67","7,88","0,83","0,89","0,73","0,78",-,-,-
15-3 15:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,39","2,12","9,73","1,25","1,11","0,78","0,68","1,21","3,23","1,03"
15-3 15:15,"2,45","0,77","0,64","1,86","0,62","1,45",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 15:20,-,-,-,-,-,-,"0,83","2,52","0,96","3,04","0,87","0,73","2,36","2,52","0,83","0,82","1,28",-,-,-,-,-,-,-,-,-,-
15-3 15:25,"2,44","0,68","0,60","2,58","1,38","2,05",-,-,-,-,-,-,-,-,-,-,-,"3,19","1,71","6,77","0,80","0,74","0,90","0,70","0,85","3,67","0,82"
