time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
16-3 2:20,-,-,-,-,-,-,"0,61","1,86","0,77","2,88","1,20","1,02","1,45",-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 2:25,"2,55","0,38","0,34","1,62","0,35","1,24","3,20","2,00","0,59","14,44","1,19","1,03",-,-,-,"0,58","1,79","0,00",-,-,-,-,-,-,-,-,-
16-3 2:30,"2,23","0,34","0,30","1,53","0,32","1,16","0,53",-,-,-,-,-,"1,08","3,47","0,86","0,64","1,10","0,00",-,-,-,-,-,-,-,-,-
16-3 2:35,-,-,-,-,-,-,"0,55","2,23","0,64","3,02","1,42","1,04","1,32","2,61","0,60","0,64","1,94",-,-,-,-,-,-,-,-,-,-
16-3 2:40,"2,76","0,31","0,30","1,37","0,38","1,42","1,11","2,64","0,58","3,03","1,26","0,75","1,40",-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 2:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 2:50,-,-,-,-,-,-,"2,19","3,76","2,66","4,54","0,54","2,47","1,07","4,52","0,71","2,20","0,90","0,00",-,-,-,-,-,-,-,-,-
16-3 2:55,"2,52","0,25","0,31","1,51","0,35","1,32","2,13","2,14","0,51","2,88","1,29","0,96",-,-,-,-,-,-,-,-,-,"0,40","0,41","0,39","1,52",-,-
16-3 3:00,"2,57","0,27","0,43","1,72","0,32","1,28","1,52","2,39","0,65","30,76","1,09","0,98","1,34","2,53","0,58",-,-,-,-,-,-,-,-,-,-,"3,20","1,67"
16-3 3:05,-,-,-,-,-,-,"1,68","2,23","0,54","3,04","1,22","0,84","1,20","2,59","0,62","0,50","2,18",-,-,-,-,-,-,-,-,-,-
16-3 3:10,"2,21","0,32","0,27","1,77","0,37","1,38","0,97","2,09","0,77","2,88","0,75","0,50",-,"0,61","0,46","0,45","2,08","2,61",-,-,-,-,-,-,-,-,-
16-3 3:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,36","8,34","0,46","0,41","0,51","0,42","1,47","3,12","0,53"
16-3 3:20,-,-,-,-,-,-,"0,94","2,24","0,79","3,00","0,73","0,61","1,30","0,85","0,57","0,44","0,70","2,52","1,41","8,24","0,39","0,47","0,46","0,43","1,01","3,55","0,56"
16-3 3:25,"2,24","0,32","0,28","1,39","0,33","1,36","0,98",-,-,-,-,-,-,-,-,-,-,-,"1,37","8,01","0,41","0,42","0,48","0,43","1,24","3,50","0,48"
16-3 3:30,-,-,-,-,-,-,-,-,-,-,"0,68","0,58","1,44","2,59","0,47","0,44","0,61","2,65","1,33","8,74","0,40","0,37","0,42","0,41","1,45","3,16","0,47"
16-3 3:35,-,-,-,-,-,-,"0,94","2,16","0,83","2,94","0,80","0,55","1,37","2,53","0,61","0,54","0,60",-,"1,33","8,21","0,43","0,44","0,49","0,50","1,69","2,80","0,53"
16-3 3:40,"2,74","1,10","1,06","2,48","1,29","2,20","1,52","5,88","0,74","2,90","0,73","0,58",-,"4,36","0,58","2,47","3,41","3,51","1,66","8,41","0,59","0,55","0,66","0,75",-,-,-
16-3 3:45,"2,80","0,34","0,35","1,64","0,32","1,35",-,-,-,-,-,-,"1,37","0,54","0,61","0,40","0,58","2,53","1,30","9,02",-,-,-,-,"1,58","3,70","0,46"
16-3 3:50,-,-,-,-,-,-,"0,93","2,28","0,57","3,01","0,78","0,55","1,46","0,69","0,49","0,60","0,65","2,27",-,-,"0,37","0,53","0,63","0,43","0,93","3,27","0,47"
16-3 3:55,"2,65","0,31","0,33","1,76","0,34","1,65","0,92","2,03","0,66","2,93","0,72","0,49","1,32","2,61","0,59","0,46","0,68","2,18","1,50","8,68","0,44","0,48","0,47","0,50","1,38",-,-
