time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
19-3 2:50,-,-,-,-,-,-,"0,81","2,53","0,52","2,86","0,76","0,53","2,31","2,55","0,49","0,39","0,93","2,36","1,54","8,12","0,46","0,44","0,50","0,50","1,27","3,66","0,51"
19-3 2:55,"1,88","1,16","1,00","4,07","1,32","2,21","1,44","2,88","1,50","3,84","0,76","1,47","1,53","2,76","0,51","0,42","0,56","2,41","1,39","7,95","0,51","0,44","0,44","0,52","1,55","3,49","0,44"
19-3 3:00,"2,33","0,40","0,29","1,58","0,27","1,47","0,88","1,82","0,49","2,80","0,69","0,53","1,83","3,48","0,57","1,44","1,56","3,05","2,57","9,22","2,38","2,53","2,46","2,21","2,33","5,65","2,35"
19-3 3:05,"1,84","0,30","0,29","2,30","0,66","1,70","0,95","2,16","0,68","2,90","0,65","0,53","1,29","0,64","0,55","0,42","0,72","2,44","1,33","7,88","0,35","0,44","0,44","0,42","1,47","3,23","0,44"
19-3 3:10,"2,16","0,28","0,29","1,53","0,31","1,37","0,91","2,00","1,51","2,94","0,66","0,49","1,77","2,48","0,54","0,44","0,62","2,52","1,40","8,15","0,43","0,46","0,46","0,55","1,35","3,32","0,59"
19-3 3:15,"2,36","0,30","0,40","1,87","0,41","1,32","0,90","2,05","0,52","2,86","0,84","0,71","1,50","2,52","0,52","0,36","0,58","2,40","1,22","8,25","0,46","0,42","0,49","0,41","1,48","3,80","0,56"
19-3 3:20,"2,21","0,27","0,25","1,74","0,68","1,27","1,43","2,35","0,82","2,95","0,78","0,53","1,33","1,80","0,55","0,42","0,60","2,18","1,73","7,57","0,45","0,51","0,45","0,40","1,11","3,33","0,48"
19-3 3:25,"2,00","0,38","0,32","1,52","0,30","1,52","0,78","2,33","0,67","2,90","0,68","0,45","1,21","2,50","0,55","0,42","0,52","2,08","1,36","8,21","0,40","0,55","0,43","0,38","1,49","2,88","0,45"
19-3 3:30,"1,92","0,42","0,30","3,52","0,31","1,14","0,90","2,42","0,45","2,95","0,69","0,53","1,54","2,52","0,51","0,44","0,68","2,26","1,16","7,73","0,48","0,41","0,47","0,39","1,56","2,52","0,46"
19-3 3:35,"1,94","0,64","0,30","1,80","0,39","1,41","0,84","2,52","0,45","2,92","0,70","0,50","1,32","1,79","0,52","0,44","0,71","2,40","1,23","8,20","0,47","0,48","0,46","0,46","1,39","3,47","0,53"
19-3 3:40,"1,80","0,30","0,29","1,79","0,30","1,25","0,86","2,54","1,06","2,90","0,65","0,53","1,47","2,47","0,52","0,44","0,58","2,35","1,33","8,49","0,49","0,46","0,49","0,57","3,28","3,34","0,57"
19-3 3:45,"2,00","0,33","0,32","1,72","0,39","1,28","0,87","2,43","0,71","2,83","0,72","0,59","1,28","0,56","0,51","0,39","0,74","2,35","1,50","7,84","0,43","0,52","0,46","0,39","1,41",-,"0,60"
19-3 3:50,"1,98","0,24","0,30","1,94","0,53","1,27","0,93","2,11","0,65","1,86","0,72","0,52","1,32","1,70","0,56","0,41","0,74","1,97","1,63","8,45","0,48","0,56","0,40","0,42","1,13","3,03","0,56"
19-3 3:55,"1,72","0,32","0,27","1,39","0,30","1,29","0,89","2,18","0,71","3,96","0,68","0,55","1,24","2,53","0,46","0,43","0,54","2,14","1,46","8,31","0,50","0,42","0,48","0,49","1,48","3,59","0,52"
19-3 4:00,"2,45","0,32","0,32","1,56","0,32","1,32","0,82","2,10","0,48","2,86","0,77","0,52","1,89","2,48","0,48","0,41","0,56","2,32","1,22","8,02","0,47","0,39","0,40","0,35","0,99","2,94","0,49"
19-3 4:05,"1,87","0,30","0,29","1,90","0,33","1,43","1,02","1,91","0,61","2,94","0,69","0,52","1,28","1,70","0,58","0,44","1,15","2,55","1,06","7,71","0,39","0,56","0,47","0,40","1,15","3,27","0,48"
19-3 4:10,"2,14","0,29","0,27","1,38","0,27","1,16","0,80","2,65","0,67","2,86","0,66","0,44","1,29","2,53","0,46","0,44","0,63","2,38","1,38","8,06","0,46","0,48","0,55","0,42","1,45","3,05","0,54"
19-3 4:15,"2,19","0,31","0,31","1,66","0,30","1,34","0,90","2,45","0,73","2,92","0,66","0,52","1,21","2,66","0,55","0,44","0,61","2,52","1,28","9,22","0,41","0,40","0,40","0,42","1,44","3,65","0,45"
19-3 4:20,"1,96","0,61","0,29","1,86","0,58","1,30","0,80","2,31","0,44","1,86","0,68","0,47","1,38","1,63","0,58","0,46","0,73","2,20","1,33","8,08","0,41","0,47","0,49","0,44","1,39","3,04","0,52"
19-3 4:25,"2,25","0,24","0,28","1,65","0,30","1,34","0,87","2,13","0,55","2,86","0,66","0,53","1,26","2,58","0,44","0,44","0,54","2,44","1,25","8,95","0,40","0,47","0,42","0,49","3,31","3,04","0,62"
