time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 8:50,"2,42","0,54","0,47","2,03","0,57","1,46","1,04","2,36","0,67","2,86","0,81","0,61","1,34","1,72","0,65","0,58","0,93","3,15","1,40","8,79","0,77","0,53","0,57","0,52","1,43","3,30","0,65"
20-3 8:55,"2,23","0,44","0,37","1,65","0,56","1,61","1,39","3,81","0,82","2,83","0,68","0,45","2,11","2,59","0,64","0,54","0,55","2,47","1,50","8,79","0,52","0,53","0,50","0,57","1,36","3,37","0,68"
20-3 9:00,"3,85","1,21","1,13","0,00",-,-,-,-,-,-,-,"0,46","1,22","2,92","0,84","0,55","1,45","0,00",-,-,-,-,-,-,-,-,-
20-3 9:05,"3,31","0,33","0,35","3,74","0,48","1,47","0,88","2,31","0,66","2,93","0,73","0,55","1,40","0,77","0,65","0,60","0,96","2,80",-,-,-,-,-,-,-,-,-
20-3 9:10,"2,34","0,70","0,37","1,55","0,36","1,47","1,01","2,23","0,61","3,08","0,68","0,58","1,22","2,53","0,72","0,55","0,57","2,11","1,55","7,88","0,49","0,52","0,50","0,53","1,28","3,18","0,61"
20-3 9:15,"4,11","10,44","2,22","1,59","0,40",-,-,-,-,-,-,-,"2,24","2,58","0,65","0,57","0,99","2,39","1,53","8,37","0,64","0,67","0,49","0,57","1,37","3,16","0,53"
20-3 9:20,"1,66","0,56","0,40","1,84","1,10","1,52","0,93","2,42","0,73","2,90","0,72","0,54","1,75","1,60","0,64","0,56","0,61","2,02","1,51","8,80","0,54","0,52","0,51","0,50","0,84","3,62","0,57"
20-3 9:25,"2,53","0,35","0,38","1,77","0,39","1,36","0,95","2,40","0,70","5,86","0,73","0,58","1,57","2,57","0,52","0,50","0,94","2,74","1,78","8,54","0,47","0,59","0,59","0,56","1,57","3,33","0,63"
20-3 9:30,"2,27","0,48","0,37","1,48","0,36","1,74","1,04","2,37","0,72","2,89","0,76","0,53","1,77","2,61","0,59","0,62","1,20","2,34","1,44","8,12","0,47","0,45","0,50","0,46","1,34","2,72","0,55"
20-3 9:35,"2,33","0,45","0,85","2,14","0,47","1,52","0,86","2,64","2,07","3,68","0,82","0,53","1,73","2,15","0,59","0,79","0,81","2,67","1,60","8,38","0,61","0,46","0,57","0,53","3,19","3,67","0,60"
20-3 9:40,"2,18","0,39","0,33","1,43","0,40","1,31","0,78","1,88","0,83","2,95","0,63","0,65","1,42","2,58","0,50","0,32","0,70","2,11","2,02","9,02","0,44","0,52","0,53","0,51","1,38","3,49","0,51"
20-3 9:45,"3,31","0,65","0,72","1,60","1,20","1,91","1,02","3,03","0,76","2,92","0,65","0,72","1,25","0,71","0,64","0,58","1,20","2,32","1,72","8,81","0,35","0,39","0,44","0,43","1,48","4,12","0,82"
20-3 9:50,"2,39","0,56","0,64","4,12","1,13","1,78","1,00","2,47","0,87","2,99","0,67","0,61","1,83","1,83","0,83","0,97","1,27","1,95","1,95","8,16","0,85","0,83","0,74","0,72","1,37","2,72","0,99"
20-3 9:55,"2,37","0,99","0,47","1,44","0,51","1,42","0,92","4,03","0,86","2,52","0,68","0,49","1,77","2,52","0,57","0,48","0,72","2,10","1,67","7,83","0,62","0,63","0,64","0,66","1,43","3,53","0,67"
20-3 10:00,"2,90","0,74","0,58","2,82","0,52","1,52","1,18","1,68","1,01","3,02","0,81","0,51","1,55","1,55","0,57","0,78","0,93","2,44","1,60","8,32","0,47","0,52","0,55","0,59","1,34","2,96","0,70"
20-3 10:05,"5,40","0,66","0,75","1,95","0,61","1,73","1,03","2,52","1,99","3,03","0,74","0,61","1,45","1,56","0,68","0,82","0,65","2,94","1,70","8,80","0,74","0,74","0,76","0,71","1,38","3,29","0,77"
20-3 10:10,"2,61","0,26","0,48","1,72","0,41","1,58","0,98","2,32","0,91","2,98","0,70","0,55","1,30","0,69","0,62","0,67","0,69","2,44","1,80","8,66","0,62","0,55","0,56","0,62","1,51","3,11","0,68"
20-3 10:15,"4,22","0,44","0,55","1,58","0,40","1,39","0,95","2,74","0,74","2,82","0,71","0,66","3,48","1,86","0,65","0,60","1,01","2,88","1,90","8,38","0,48","0,46","0,50","0,50","1,41","3,11","0,62"
20-3 10:20,"1,87","0,41","0,57","4,38","1,32","1,51","1,67","4,55","0,60","3,03","0,68","0,53","2,86","1,65","0,60","0,56","1,35","2,03","2,28","8,42","0,71","0,70","0,69","0,54","0,86","3,25","0,56"
20-3 10:25,"2,09","0,43","0,37","1,75","0,37","1,92","0,86","3,94","0,73","3,53","0,69","0,53","1,43","2,51","0,62","0,79","0,59","2,65","1,56","8,26","0,54","0,65","0,68","0,55","1,37","3,09","0,78"
