time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
16-3 7:20,"2,20","0,30","0,29","2,03","0,79","2,65","1,04","2,90","1,68","2,80","0,73","1,50","1,77",-,-,-,-,-,"3,69","8,65","1,32","1,69","1,36","1,39","1,66","2,79","0,49"
16-3 7:25,"2,32","0,54","0,30","1,70","0,29","1,54","0,85","4,11","0,55","2,94","0,71","0,54",-,-,-,-,-,-,-,-,-,-,-,-,-,"3,32","0,48"
16-3 7:30,-,-,-,-,-,-,"0,92","2,22","0,61","3,09","0,60","0,70","1,85","2,52","0,55","0,43","0,57","2,94","1,34","8,60",-,-,-,-,-,-,-
16-3 7:35,"2,22","0,33","0,30","2,30","0,37","1,50","0,90","2,12","0,83","2,92","0,73","0,62","1,43",-,-,-,-,-,"1,57","9,21","0,52","0,50","0,48","0,52","1,13","3,78","0,39"
16-3 7:40,-,-,-,-,-,-,"0,92","2,24","0,56","0,71","0,71","0,44","1,22",-,-,-,-,-,"1,45","8,14","0,54","0,56","0,48","0,46","1,55","3,06","0,41"
16-3 7:45,"2,33","0,37","0,38","2,49","0,32","1,13","0,87","2,33","0,61","2,99","0,68","0,63","1,30","2,58","0,46","0,48","0,76","2,16","1,44","7,91","0,48","0,45","0,46","0,54","1,32","3,83","1,22"
16-3 7:50,-,-,-,-,-,-,-,"2,29","1,43","2,88","0,76","0,49","4,20","2,58","2,54","0,46","0,60","1,96","1,24","7,54","0,42","0,42","0,39","0,41","0,92",-,-
16-3 7:55,-,-,-,-,-,-,-,"2,33","0,70","2,91","0,69","0,53","1,24","2,63","0,67","0,56","0,63","2,55",-,-,-,-,-,-,"1,43","3,75","0,57"
16-3 8:00,"2,47","0,26","0,31","1,63","0,27","1,19","0,94","2,11","0,70","2,91","0,71","0,63","1,26","2,62","0,54","0,49","0,62","2,55","1,28","8,57","0,41","0,40","0,43","0,40",-,-,-
16-3 8:05,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,60","0,55","0,42","0,58","2,55","1,43","8,21","0,41","0,57","0,49","0,48","1,37","3,73","0,54"
16-3 8:10,-,-,-,-,-,-,"0,94","1,94","0,68","2,93","2,18","0,52",-,-,-,-,-,-,"1,34","8,44","0,59","0,56","0,55","0,45","1,32","3,00","0,46"
16-3 8:15,-,-,-,-,-,-,-,-,-,-,-,-,"2,42","2,55","0,57","0,42","0,79","2,52","1,32","8,63","0,55","0,45","0,49","0,54","1,46","3,54","0,46"
16-3 8:20,"2,22","0,31","0,31","1,42","0,59","1,52",-,-,-,-,-,-,-,-,-,-,-,-,"1,27","8,46","0,40","0,46","0,39","0,42","1,42","3,58","0,50"
16-3 8:25,"2,22","0,30","0,30","1,50","0,30","0,93","0,90",-,-,-,-,-,-,-,-,-,-,-,"1,14","8,01","0,43","0,44","0,41","0,45","1,41","3,72","0,51"
16-3 8:30,"2,33","0,62","0,32","1,50","0,40","1,37","1,07","2,16","0,60","2,96","0,66","0,54","1,29",-,-,-,-,-,-,-,-,-,-,-,"2,45","5,39","2,32"
16-3 8:35,-,-,-,-,-,-,"1,03","4,06","0,66","3,01","0,68","0,54","1,38","2,57","0,59","0,50","0,59","2,67",-,-,-,-,-,-,-,"3,70","0,46"
16-3 8:40,"2,66","0,23","0,26","1,55","0,32","1,00","0,85","2,43","0,58","1,76","0,72","0,68","2,25",-,-,-,-,-,-,-,-,-,-,-,-,"3,30","0,54"
16-3 8:45,"2,53","0,33","0,36","1,46","0,34","1,24","0,88","1,99","0,72","2,84","0,71","0,52","0,00",-,-,-,-,-,"1,14","7,90","0,40","0,39","0,41","0,39","1,68","2,61","0,44"
16-3 8:50,"2,50","0,30","0,33","2,01","0,39","1,10","1,05","1,92","0,57","1,78","0,79","0,53","1,71","2,75","0,53","0,49","0,62","2,11","1,82","8,22","0,48","0,96","0,46","0,43","0,93",-,-
16-3 8:55,"2,30","0,48","0,37","1,91","0,35","0,95",-,-,-,-,-,-,"2,15","2,56","0,62","0,38","0,58","2,07","1,37","7,80","0,38","0,38","0,41","0,42","1,45","3,73","0,75"
