time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 14:25,"3,63","7,05","0,61","1,29","0,63","1,84","1,10","9,83","0,93","3,00","0,71","0,56","1,19","1,17","0,82","0,70","1,33","2,83","1,85","7,97","0,73","0,80","0,77","0,75","1,25","3,46","0,91"
20-3 14:30,"2,31","0,71","0,62","1,67","0,67","1,68","0,92","2,14","1,18","3,27","0,64","0,72","1,43","2,48","0,78","0,83","1,69","2,86","1,75","9,22","0,75","0,72","0,72","0,78","1,66","3,04","0,95"
20-3 14:35,"3,19","0,72","0,69","1,64","0,69","1,69","2,72","2,79","1,66","2,90","0,65","1,23","1,27","2,06","1,00","0,78","0,96","2,09","1,32","8,18","0,83","0,77","0,78","0,89","2,90","4,09","1,53"
20-3 14:40,"3,04","0,98","0,62","1,48","0,62","1,68","0,88","1,95","1,06","2,91","0,72","0,63","1,24","0,76","0,79","0,75","1,20","2,70","1,65","7,94","0,81","0,74","0,79","0,88","1,46","3,38","0,84"
20-3 14:45,"2,35","0,65","0,87","1,46","0,62","2,47","0,89","1,96","1,75","3,17","1,10","0,55","1,95","1,68","0,84","0,75","0,88","2,52","1,58","8,04","0,67","0,79","0,76","0,73","1,52","2,85","0,86"
20-3 14:50,"2,54","0,64","0,60","1,73","1,05","1,75","2,77","2,45","1,70","2,94","0,69","0,60","1,34","3,76","1,27","0,94","1,40","2,21","1,51","9,98","0,88","1,40","1,34","1,23","1,48","3,36","0,86"
20-3 14:55,"2,12","0,83","0,63","1,33","0,64","1,56","0,85","3,97","5,32","2,97","0,68","0,56","1,17","2,53","0,86","0,71","1,22","2,69","2,00","8,48","0,75","0,89","0,81","0,74","1,29","3,73","0,98"
20-3 15:00,"2,85","0,90","0,63","2,58","0,66","1,55","4,62","2,35","2,42","2,91","0,68","0,83","1,20","2,57","0,89","0,74","0,73","2,86","1,58","8,48","0,72","0,76","0,75","0,91","1,38","4,04","1,58"
20-3 15:05,"2,39","0,70","0,65","1,91","0,88","1,77","0,87","2,40","1,13","2,99","0,73","0,63","1,27","1,73","0,90","0,83","0,90","2,54","2,05","8,52","0,84","0,90","0,76","0,75","1,35","3,68","0,73"
20-3 15:10,"4,17","0,76","0,62","1,54","0,63","1,50","0,85","2,26","2,44","2,95","0,70","1,09","1,19","4,81","1,22","0,89","1,20","2,90","1,76","8,59","0,84","0,84","0,83","0,80","1,29","3,51","1,28"
20-3 15:15,"2,29","1,35","1,47","2,73","2,36","2,46","2,19","3,91","3,04","4,49","0,65","1,78","1,35","3,51","0,86","1,63","1,79","9,18","2,16","8,68","0,79","0,80","0,78","0,86","1,41","3,07","0,81"
20-3 15:20,"3,33","0,76","0,66","4,19","0,81","1,41","0,82","2,02","1,23","2,91","0,90","1,53","1,52","2,39","1,11","0,78","1,07","2,20","7,57","19,06","14,73","0,75","0,93","0,79","1,82","3,74","0,75"
20-3 15:25,"2,11","0,92","0,76","1,48","0,77","1,99","1,07","2,32","1,08","2,95","0,67","0,85","1,39","2,55","0,85","0,88","1,23","2,47","1,74","8,48","0,80","0,79","0,80","0,86","2,92","3,46","0,81"
