time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
19-3 22:50,"1,88","0,33","0,40","1,51","1,80","1,49","0,83","1,80","0,65","2,88","0,70","0,51","1,74","2,56","0,56","0,55","0,58","2,49","1,41","7,85","0,48","0,67","0,58","0,49","1,15","3,17","0,59"
19-3 22:55,"2,03","0,33","0,36","1,48","0,38","1,37","0,85","1,64","0,66","2,91","0,68","0,49","1,28","0,77","0,65","0,55","0,56","2,74","1,27","7,88","0,52","0,49","0,56","0,48","1,45","3,24","0,58"
19-3 23:00,"2,07","1,24","1,16","2,39","1,32","2,31","2,14","3,12","2,51","2,50","0,64","2,66","1,37","3,48","0,60","1,58","1,66","3,44","2,60","9,48","1,44","0,50","0,56","0,49","1,37","3,03","0,53"
19-3 23:05,"2,40","0,48","0,37","2,13","0,93","1,24","0,94","2,00","0,70","2,91","0,73","0,55","1,66","1,67","0,70","0,59","0,62","2,40","1,12","8,12","0,48","3,72","1,63","1,42","1,99","4,29","1,62"
19-3 23:10,"2,29","1,12","1,09","2,42","1,27","2,04","1,41","4,03","1,72","3,70","0,75","1,38","1,29","0,73","0,56","0,58","0,62","2,25","1,60","7,85","0,53","0,55","0,54","0,53","1,18","3,47","0,50"
19-3 23:15,"2,23","0,35","0,45","1,57","0,46","1,43","0,83","2,22","0,59","3,00","0,67","0,58","1,79","3,45","0,59","1,47","1,61","3,35","2,37","8,52","2,41","2,60","2,82","2,45","2,49","5,75","2,74"
19-3 23:20,"1,80","0,46","0,42","1,99","0,47","1,64","0,81","2,69","0,76","2,93","0,69","0,50","1,02","1,86","0,64","0,47","0,64","2,54","1,42","8,12","0,47","0,55","0,59","0,53","1,42","3,44","0,62"
19-3 23:25,"2,40","0,39","0,30","1,43","0,29","1,43","0,92","2,07","0,63","2,94","0,68","0,63","1,32","0,66","0,59","0,51","0,57","2,60","1,40","8,19","0,42","0,42","0,44","0,44","1,44","3,84","0,44"
19-3 23:30,"2,35","0,43","0,37","1,52","0,44","1,45","0,86","2,19","0,77","2,88","0,65","0,70","1,60","1,72","0,53","0,54","0,80","2,15","1,31","7,83","0,47","0,48","0,45","0,47","1,56","3,50","0,51"
19-3 23:35,"2,27","0,50","0,28","1,99","0,35","1,45","0,87","2,18","0,69","2,88","0,65","0,50","1,27","1,65","0,55","0,46","0,59","2,33","1,33","8,09","0,47","0,54","0,57","0,50","1,43","2,97","0,53"
19-3 23:40,"2,23","0,38","0,32","1,45","0,35","1,37","0,84","2,54","0,71","2,86","0,80","0,47","1,71","2,49","0,54","0,40","0,83","2,27","1,40","8,53","0,42","0,49","0,49","0,47","1,51","2,97","0,58"
19-3 23:45,"2,30","0,26","0,31","1,67","0,32","1,16","1,01","1,90","0,77","2,87","0,75","0,53","1,27","2,55","0,49","0,48","0,59","2,30","1,42","8,33","0,35","0,61","0,39","0,37","1,41","3,95","0,43"
19-3 23:50,"2,57","0,25","0,29","2,02","0,40","1,81","0,81","2,06","0,59","2,92","0,63","0,53","1,30","2,59","0,57","0,40","0,58","2,00","1,45","7,91","0,45","0,57","0,41","0,45","1,40","3,21","0,47"
19-3 23:55,"1,99","0,26","0,27","1,53","0,25","1,20","0,86","2,21","0,59","1,77","0,66","0,46","1,25","2,51","0,42","0,40","0,54","2,21","1,35","7,87","0,39","0,48","0,41","0,41","1,74","3,06","0,52"
20-3 0:00,"2,02","1,09","1,08","2,77","1,24","2,18","2,26","4,09","2,76","4,52","0,80","2,62","1,26","2,78","0,51","1,41","1,72","3,45","2,61","8,76","1,35","0,41","0,42","0,43","1,50","3,41","0,59"
20-3 0:05,"1,88","0,27","0,29","2,71","0,43","1,42","0,88","2,46","0,75","2,94","0,89","2,70","1,45","0,68","0,56","0,51","0,73",-,"1,29","8,35","0,44","1,82","1,79","1,53","1,97","4,37","1,52"
20-3 0:10,"2,24","0,31","0,28","1,67","0,29","1,19","0,90","2,98","0,67","2,92","0,70","0,50","1,38","2,53","0,51","0,40","0,54","2,90","1,67","8,25","0,53","0,51","0,48","0,49","1,44","3,14","0,54"
20-3 0:15,"2,08","0,26","0,35","1,52","0,34","1,51",-,-,-,-,-,-,"1,24","2,48","0,44","0,39","0,52","2,44","1,39","8,50","0,36","0,51","0,39","0,37","1,47","3,18","0,42"
20-3 0:20,"1,84","0,32","0,31","1,44","0,70","1,42","0,85","2,33","0,67","2,88","0,66","0,50","1,67","0,87","0,60","0,54","2,67","2,75",-,-,-,-,-,-,-,-,-
20-3 0:25,"1,96","0,29","0,28","1,84","0,32","1,10","0,84","2,40","0,71","2,97","0,64","0,50","1,32","0,73","0,59","0,49","0,88","2,42","1,35","8,34","0,40","0,66","0,45","0,43","2,07","3,46","0,59"
