Metrics Over Time
Metrics Over Time
,,,18-3 6:00,,,18-3 6:05,,,18-3 6:10,,,18-3 6:15,,,18-3 6:20,,,18-3 6:25,,,18-3 6:30,,,18-3 6:35,,,18-3 6:40,,,18-3 6:45,,,18-3 6:50,,,18-3 6:55,,,18-3 7:00,,,18-3 7:05,,,18-3 7:10,,,18-3 7:15,,,18-3 7:20,,,18-3 7:25,,,18-3 7:30,,,18-3 7:35,,,18-3 7:40,,,18-3 7:45,,,18-3 7:50,,,18-3 7:55,,,18-3 8:00,,,18-3 8:05,,,18-3 8:10,,,18-3 8:15,,,18-3 8:20,,,18-3 8:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,66","0,78","0,59","0,65","0,66","-","-","0,68","0,71","-","-","-","0,69","0,70","0,83","0,78","-","-","0,71","0,70","-","0,67","0,65","0,72","0,61","-","0,61","0,74","0,70","0,74",
"FSO_T11_SKPAuto_Ingangsdatum","0,58","0,61","0,46","0,54","0,46","-","-","0,54","0,49","-","0,50","-","0,44","0,62","0,47","0,52","-","-","0,61","1,52","-","0,47","0,46","0,45","0,56","-","0,55","0,52","0,56","0,49",
"FSO_T12_SKPAuto_Ongevallen","10,86","1,75","2,23","2,10","1,27","-","-","9,39","-","24,72","1,29","24,52","22,23","11,14","14,87","27,55","1,25","-","1,60","1,25","-","-","1,27","2,22","1,30","-","-","1,15","1,45","1,24",
"FSO_T13_SKPAuto_Samenvatting1","2,59","0,79","2,47","2,52","0,55","-","2,63","2,50","-","2,52","2,63","2,48","2,51","0,63","0,59","2,57","2,61","0,80","2,67","2,59","-","-","0,68","-","2,56","-","-","2,59","1,64","0,59",
"FSO_T14_SKPAuto_PriveZakelijk","0,57","0,62","0,67","0,51","0,47","-","0,51","0,52","0,48","0,45","0,65","0,48","0,44","0,56","0,59","0,52","0,48","0,46","0,48","0,47","-","-","0,49","-","0,49","-","-","0,63","0,59","0,46",
"FSO_T15_SKPAuto_KentekenOpNaam","0,52","0,49","0,61","0,44","0,49","-","0,55","-","0,40","0,43","0,42","0,40","0,41","-","0,42","0,48","0,42","0,44","0,41","0,36","-","-","0,44","-","0,38","-","-","0,42","0,51","0,42",
"FSO_T16_SKPAuto_Persoonsgegevens","0,70","0,64","0,74","0,58","0,51","-","0,61","-","0,54","0,62","0,84","0,53","0,73","-","0,78","0,82","0,51","0,50","0,64","0,67","-","-","0,59","-","0,57","-","-","0,68","0,68","0,86",
"FSO_T17_SKPAuto_Adres","-","2,44","1,71","1,91","2,31","-","2,40","-","2,32","2,55","-","2,42","2,20","-","1,98","2,43","2,31","2,00","2,13","2,29","-","-","2,43","-","-","-","-","2,22","2,23","2,48",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","1,16","-","1,25","-","1,46","-","1,46","-","1,27","1,16","1,43","-","3,16","2,24","1,30","-","1,46","1,49","2,19","1,45","1,57","1,44","1,41","-","-","1,20","1,51","1,46",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","8,71","-","7,91","-","9,35","-","7,82","-","8,27","8,35","9,30","8,24","8,99","7,73","8,36","-","8,03","7,34","8,71","8,20","7,83","8,38","8,88","-","-","7,85","8,75","12,10",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","0,49","-","0,39","-","0,64","-","0,44","-","0,38","0,39","0,35","0,46","0,40","0,51","0,44","-","0,49","0,40","1,36","0,50","0,45","0,43","-","0,43","-","0,58","0,51","0,52",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","0,42","-","0,45","-","0,55","0,39","0,44","0,44","0,47","0,54","-","0,39","0,55","0,41","0,76","-","0,44","0,53","1,54","0,51","0,47","0,41","-","0,36","-","0,44","0,57","0,46",
"FSO_T22_SKPAuto_EerderSchade","-","-","0,48","-","0,39","-","0,46","0,44","0,50","0,45","0,41","0,72","-","0,43","0,45","0,39","0,47","-","0,50","0,39","1,37","0,43","0,58","0,49","-","0,47","-","0,42","0,51","0,45",
"FSO_T23_SKPAuto_MaandJaar","-","-","0,43","-","0,41","-","0,41","0,37","0,48","0,43","0,45","0,60","-","0,48","0,47","0,39","0,42","-","0,46","0,40","1,45","0,44","0,45","0,42","-","0,42","-","0,38","0,44","0,48",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","1,29","1,58","1,43","-","1,45","1,84","1,75","1,42","1,50","1,17","-","1,17","1,12","1,44","0,98","-","1,33","1,42","2,25","2,35","1,35","1,29","1,68","1,31","-","1,33","1,18","1,50",
"FSO_T25_SKPAuto_Samenvatting2","-","-","3,47","3,23","3,41","-","3,38","3,51","-","4,37","3,69","3,13","3,22","3,48","3,03","2,72","3,39","3,20","3,28","2,61","3,30","2,91","3,46","2,88","3,10","3,44","3,17","3,30","2,97","3,10",
"FSO_T26_SKPAuto_EindeScript","-","-","0,60","0,44","0,59","-","0,56","0,45","-","0,53","0,51","0,51","0,81","0,50","0,49","0,45","0,67","0,59","0,52","0,48","0,56","0,45","0,50","0,49","0,47","0,57","0,44","0,48","0,51","0,51",
 

