Metrics Over Time
Metrics Over Time
,,,15-3 23:00,,,15-3 23:05,,,15-3 23:10,,,15-3 23:15,,,15-3 23:20,,,15-3 23:25,,,15-3 23:30,,,15-3 23:35,,,15-3 23:40,,,15-3 23:45,,,15-3 23:50,,,15-3 23:55,,,16-3 0:00,,,16-3 0:05,,,16-3 0:10,,,16-3 0:15,,,16-3 0:20,,,16-3 0:25,,,16-3 0:30,,,16-3 0:35,,,16-3 0:40,,,16-3 0:45,,,16-3 0:50,,,16-3 0:55,,,16-3 1:00,,,16-3 1:05,,,16-3 1:10,,,16-3 1:15,,,16-3 1:20,,,16-3 1:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,74","-","-","0,68","0,70","-","0,73","0,73","-","0,71","0,77","-","0,77","0,76","-","1,15","0,98","-","-","-","-","1,34","1,05","-","-","-","-","1,15","0,65",
"FSO_T11_SKPAuto_Ingangsdatum","-","0,51","-","-","0,78","0,49","-","0,77","0,51","-","0,53","0,53","-","0,57","0,52","-","0,46","0,90","-","-","-","-","2,64","0,92","-","-","-","-","0,97","0,92",
"FSO_T12_SKPAuto_Ongevallen","-","-","-","-","1,37","-","2,36","1,25","1,25","1,67","-","1,28","-","1,41","1,26","-","1,35","1,44","1,48","-","-","-","1,35","1,38","-","-","-","-","1,48","1,47",
"FSO_T13_SKPAuto_Samenvatting1","0,74","-","-","-","2,62","-","1,23","2,65","-","2,56","2,68","0,66","0,76","1,65","0,73","2,52","2,66","-","-","-","-","-","-","2,66","-","-","-","-","1,64","2,60",
"FSO_T14_SKPAuto_PriveZakelijk","0,61","-","-","-","0,53","-","0,59","0,60","-","0,66","0,52","0,55","0,46","0,55","0,55","0,62","0,70","-","-","-","-","-","-","0,83","-","-","-","-","0,60","0,71",
"FSO_T15_SKPAuto_KentekenOpNaam","0,43","-","-","-","0,43","-","0,44","0,50","-","0,44","0,49","0,63","0,51","0,43","0,46","0,51","0,66","-","-","-","-","-","-","0,58","-","-","-","-","0,60","0,67",
"FSO_T16_SKPAuto_Persoonsgegevens","0,61","-","-","-","1,35","-","0,62","0,62","-","0,60","0,61","0,59","0,62","0,70","0,65","0,56","0,80","-","-","-","-","-","-","1,99","-","-","-","-","1,58","1,92",
"FSO_T17_SKPAuto_Adres","2,01","1,93","-","2,55","2,46","-","2,26","2,83","-","2,83","2,27","2,45","2,94","2,42","2,71","2,12","0,00","-","0,00","-","-","-","-","0,00","-","-","-","-","-","0,00",
"FSO_T18_SKPAuto_TelefoonEmail","-","1,26","1,75","1,25","-","1,31","1,43","1,12","1,57","-","-","1,65","1,41","1,33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","-","8,80","8,87","8,78","-","8,54","8,21","7,86","8,48","-","-","8,53","-","8,25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","0,80","0,50","0,41","-","0,49","0,53","0,48","0,43","-","-","0,48","-","0,44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,54","0,46","0,51","-","0,51","0,49","0,54","0,49","-","-","0,53","-","0,44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T22_SKPAuto_EerderSchade","-","0,55","0,53","0,41","-","0,40","0,49","0,53","0,55","-","-","0,50","-","0,56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T23_SKPAuto_MaandJaar","-","0,50","0,54","0,58","-","0,43","0,42","0,46","0,51","-","-","0,43","-","0,50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,55","1,48","1,59","-","0,89","0,95","1,34","1,52","-","-","1,39","-","1,49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T25_SKPAuto_Samenvatting2","3,04","3,34","2,95","3,30","-","-","2,97","-","3,38","3,33","-","-","-","3,81","3,66","0,00","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"FSO_T26_SKPAuto_EindeScript","0,52","0,79","0,44","0,53","-","-","0,67","-","0,48","0,48","-","-","-","0,52","0,49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
 

