Metrics Over Time
Metrics Over Time
,,,17-3 17:30,,,17-3 17:35,,,17-3 17:40,,,17-3 17:45,,,17-3 17:50,,,17-3 17:55,,,17-3 18:00,,,17-3 18:05,,,17-3 18:10,,,17-3 18:15,,,17-3 18:20,,,17-3 18:25,,,17-3 18:30,,,17-3 18:35,,,17-3 18:40,,,17-3 18:45,,,17-3 18:50,,,17-3 18:55,,,17-3 19:00,,,17-3 19:05,,,17-3 19:10,,,17-3 19:15,,,17-3 19:20,,,17-3 19:25,,,17-3 19:30,,,17-3 19:35,,,17-3 19:40,,,17-3 19:45,,,17-3 19:50,,,17-3 19:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,81","0,66","0,93","7,98","0,76","-","1,92","0,95","0,71","0,71","0,69","0,70","0,77","0,64","0,76","0,69","0,68","0,66","0,72","0,94","2,54","0,85","0,67","-","0,73","-","-","0,65","0,67",
"FSO_T11_SKPAuto_Ingangsdatum","-","-","0,67","0,64","13,93","0,51","0,52","0,61","-","0,47","0,55","0,53","2,35","0,52","0,51","0,50","0,63","0,51","0,55","0,54","0,62","0,52","0,62","0,53","-","1,80","-","-","0,54","0,50",
"FSO_T12_SKPAuto_Ongevallen","1,83","1,29","1,21","2,09","1,27","2,25","1,70","-","-","1,24","1,30","1,25","1,56","2,86","1,24","1,24","1,10","2,14","1,22","1,33","1,24","1,27","1,23","1,36","1,37","1,26","1,38","-","-","-",
"FSO_T13_SKPAuto_Samenvatting1","0,99","2,67","0,61","3,42","0,56","2,58","1,65","-","-","-","-","1,20","-","2,62","0,63","3,70","2,65","-","2,52","2,61","-","2,68","2,63","0,66","1,55","3,59","2,49","-","0,80","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,83","0,59","0,57","1,01","1,99","0,63","0,64","-","-","-","-","0,61","-","0,68","0,67","0,60","0,57","-","0,63","0,62","-","0,69","0,70","0,62","0,57","0,70","1,51","-","0,71","-",
"FSO_T15_SKPAuto_KentekenOpNaam","1,04","0,47","0,85","0,86","1,45","0,55","0,61","-","-","-","-","0,60","-","0,69","0,59","0,54","0,51","-","0,56","0,52","-","0,52","0,49","0,59","0,60","1,44","0,48","-","0,68","-",
"FSO_T16_SKPAuto_Persoonsgegevens","1,25","0,74","2,43","0,92","5,45","0,69","1,04","-","-","-","-","0,66","-","0,60","0,59","0,88","0,57","-","0,79","0,98","-","0,91","0,56","0,52","0,64","2,26","0,95","-","0,65","-",
"FSO_T17_SKPAuto_Adres","3,06","2,22","4,89","3,04","2,82","2,62","2,42","3,25","1,87","-","-","2,71","-","-","2,95","2,44","2,33","-","2,55","2,81","2,45","2,71","2,27","1,91","2,50","4,10","2,10","-","2,45","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,65","1,35","4,59","1,43","1,69","1,52","1,91","1,72","1,10","-","-","1,67","-","1,66","-","1,32","1,21","1,58","1,40","-","1,76","1,44","2,17","1,81","-","-","-","1,51","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","8,09","7,69","10,69","8,04","8,07","8,07","8,30","7,90","7,66","-","-","7,36","-","8,88","-","8,82","7,89","8,29","7,67","-","9,17","7,65","6,79","7,96","-","-","-","7,76","-","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,96","0,60","2,43","0,47","0,55","0,51","0,69","0,69","0,28","-","-","0,44","-","0,48","-","0,47","0,55","0,58","0,51","-","0,74","0,46","0,58","0,53","-","-","-","0,50","-","-",
"FSO_T21_SKPAuto_StrafbaarFeit","0,76","0,54","2,63","0,51","0,52","0,64","0,48","0,52","0,26","-","-","0,51","-","0,56","-","0,57","0,52","0,49","0,45","-","0,71","0,63","0,58","0,56","-","-","-","0,46","-","-",
"FSO_T22_SKPAuto_EerderSchade","0,81","0,56","2,64","0,52","2,06","0,66","0,49","0,59","0,34","-","-","0,46","-","0,59","-","0,50","0,51","0,53","0,49","-","0,59","0,49","0,59","0,53","-","-","-","0,50","-","-",
"FSO_T23_SKPAuto_MaandJaar","0,82","0,57","-","0,53","1,74","1,00","0,53","0,61","-","-","-","0,46","-","0,48","-","0,54","0,53","0,56","0,45","-","0,89","0,52","0,67","0,59","-","-","-","0,49","-","-",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,42","0,84","0,78","2,70","1,03","-","0,84","-","-","-","1,35","-","0,82","-","1,31","0,76","1,46","0,95","-","1,21","1,44","1,41","1,27","-","-","-","1,37","1,97","-",
"FSO_T25_SKPAuto_Samenvatting2","-","2,73","3,20","-","3,81","3,26","-","3,04","-","-","-","3,17","-","-","-","3,49","3,78","3,29","-","-","3,14","-","-","3,30","-","-","4,28","-","3,21","-",
"FSO_T26_SKPAuto_EindeScript","-","0,54","0,38","-","1,74","0,68","-","0,63","-","-","-","0,52","-","-","-","0,62","0,64","0,61","-","-","0,66","-","-","0,64","-","-","1,57","-","0,59","-",
 

