Metrics Over Time
Metrics Over Time
,,,13-3 8:30,,,13-3 8:35,,,13-3 8:40,,,13-3 8:45,,,13-3 8:50,,,13-3 8:55,,,13-3 9:00,,,13-3 9:05,,,13-3 9:10,,,13-3 9:15,,,13-3 9:20,,,13-3 9:25,,,13-3 9:30,,,13-3 9:35,,,13-3 9:40,,,13-3 9:45,,,13-3 9:50,,,13-3 9:55,,,13-3 10:00,,,13-3 10:05,,,13-3 10:10,,,13-3 10:15,,,13-3 10:20,,,13-3 10:25,,,13-3 10:30,,,13-3 10:35,,,13-3 10:40,,,13-3 10:45,,,13-3 10:50,,,13-3 10:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,65","0,89","1,07","0,64","0,71","0,71","0,65","0,75","0,63","0,66","0,76","0,72","0,67","0,78","0,72","0,74","0,66","0,70","0,71","0,70","0,66","0,68","0,78","0,77","0,77","0,87","0,68","0,80","0,66","0,71",
"FSO_T11_SKPAuto_Ingangsdatum","0,58","0,47","0,47","0,48","0,58","0,51","0,44","0,57","0,50","0,54","2,57","0,55","0,56","1,45","0,46","0,54","0,44","0,53","0,51","0,54","0,51","0,70","0,55","0,56","0,45","0,57","0,47","1,49","0,62","0,58",
"FSO_T12_SKPAuto_Ongevallen","1,23","1,45","1,32","1,20","1,48","1,26","1,27","1,34","1,37","1,81","1,94","1,32","1,76","1,22","1,30","1,45","3,16","1,48","1,30","1,65","1,37","2,58","1,53","-","2,16","1,64","1,20","1,28","1,87","1,26",
"FSO_T13_SKPAuto_Samenvatting1","0,51","1,68","0,66","2,53","0,73","2,55","2,52","2,56","0,57","2,49","2,59","0,56","1,62","2,73","2,53","1,51","1,62","2,50","1,49","0,70","-","2,65","1,68","-","1,69","1,58","2,46","2,66","1,75","0,49",
"FSO_T14_SKPAuto_PriveZakelijk","0,55","0,53","0,45","0,50","0,58","0,48","0,49","0,54","0,46","0,57","0,50","0,49","0,54","0,54","0,45","0,48","0,49","0,48","0,49","0,54","-","0,62","0,58","-","0,52","0,57","0,74","0,57","0,46","0,56",
"FSO_T15_SKPAuto_KentekenOpNaam","0,35","0,49","0,47","0,47","0,51","0,52","0,50","0,44","0,40","0,42","0,48","0,41","0,39","1,55","0,47","0,41","0,43","0,39","0,41","0,69","-","0,42","0,40","-","0,50","0,49","0,36","1,46","0,40","0,49",
"FSO_T16_SKPAuto_Persoonsgegevens","0,75","0,57","0,54","0,58","0,86","0,78","0,56","0,82","0,51","0,72","1,23","0,54","0,55","0,66","2,35","0,53","0,54","0,56","0,60","0,75","-","0,63","0,68","-","0,64","0,62","0,62","1,55","1,13","0,55",
"FSO_T17_SKPAuto_Adres","2,16","2,35","2,22","2,43","2,17","2,21","1,98","2,33","2,41","2,46","2,47","4,96","2,12","2,23","3,31","2,26","2,39","2,39","1,88","1,99","-","2,45","2,38","-","2,35","2,07","1,93","3,03","2,11","2,16",
"FSO_T18_SKPAuto_TelefoonEmail","1,33","1,21","1,94","1,32","1,31","1,56","1,63","1,14","1,51","1,24","1,15","1,47","1,22","1,23","2,62","1,48","1,40","1,39","1,42","1,17","1,65","1,51","1,67","-","1,50","1,38","1,45","2,38","1,29","1,50",
"FSO_T19_SKPAuto_AanvullendeVragen","8,27","8,15","7,87","8,29","8,19","8,08","8,77","7,44","8,53","8,19","8,89","8,49","7,97","8,14","8,74","7,71","7,91","8,05","8,82","8,09","8,84","9,07","8,51","8,68","7,92","8,04","8,22","9,15","8,41","8,09",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,33","0,44","0,47","0,44","0,41","0,39","0,39","0,34","0,53","0,48","0,43","0,38","0,42","0,45","1,56","0,50","0,46","0,51","0,44","0,44","0,50","0,85","0,43","0,44","0,43","0,41","0,48","0,53","1,39","0,53",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,71","0,41","0,49","0,47","0,36","0,47","0,51","0,42","0,47","0,41","0,37","0,43","0,50","1,57","0,44","0,48","0,45","0,51","0,62","0,60","0,69","0,45","0,52","0,74","0,54","0,86","0,45","1,60","0,42",
"FSO_T22_SKPAuto_EerderSchade","-","0,46","0,42","2,94","0,45","0,43","0,37","0,48","0,56","0,39","0,45","0,43","0,42","0,52","1,49","0,40","0,47","0,50","0,40","0,53","0,65","0,53","0,49","0,54","0,31","0,60","0,46","0,40","1,26","0,41",
"FSO_T23_SKPAuto_MaandJaar","-","0,50","0,40","0,41","0,44","0,39","0,41","0,52","0,50","0,40","0,41","0,43","0,42","0,45","1,63","0,43","0,40","0,50","0,39","0,63","0,63","0,45","0,41","0,63","0,38","0,46","0,46","0,40","1,29","0,43",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,43","0,85","1,61","1,35","1,25","1,44","1,50","1,46","1,76","0,95","1,74","0,79","1,45","1,75","0,87","1,15","1,17","1,33","1,20","1,48","1,50","1,43","2,46","1,60","2,45","1,57","2,22","1,55","2,06",
"FSO_T25_SKPAuto_Samenvatting2","-","3,14","3,03","3,50","3,33","3,34","3,95","3,33","3,24","3,10","3,44","3,31","2,91","3,26","4,47","3,16","3,38","3,37","3,20","2,95","3,31","3,72","2,75","3,20","3,53","3,23","2,89","3,02","4,58","3,07",
"FSO_T26_SKPAuto_EindeScript","-","0,60","0,54","0,43","0,55","0,51","0,45","0,54","0,75","0,47","0,58","0,46","0,49","0,54","1,77","0,46","0,59","0,52","0,47","0,56","0,65","0,75","0,52","0,61","0,47","0,55","0,61","0,44","1,34","0,43",
 

