Metrics Over Time
Metrics Over Time
,,,22-3 20:00,,,22-3 20:05,,,22-3 20:10,,,22-3 20:15,,,22-3 20:20,,,22-3 20:25,,,22-3 20:30,,,22-3 20:35,,,22-3 20:40,,,22-3 20:45,,,22-3 20:50,,,22-3 20:55,,,22-3 21:00,,,22-3 21:05,,,22-3 21:10,,,22-3 21:15,,,22-3 21:20,,,22-3 21:25,,,22-3 21:30,,,22-3 21:35,,,22-3 21:40,,,22-3 21:45,,,22-3 21:50,,,22-3 21:55,,,22-3 22:00,,,22-3 22:05,,,22-3 22:10,,,22-3 22:15,,,22-3 22:20,,,22-3 22:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,69","0,76","0,69","0,76","0,75","0,70","0,62","0,69","0,64","0,61","0,71","0,74","0,69","0,75","0,79","0,71","0,70","0,71","0,64","0,63","0,59","0,76","0,69","0,68","0,74","0,70","0,66","0,84","0,68","0,66",
"FSO_T11_SKPAuto_Ingangsdatum","0,49","0,49","0,52","0,48","0,52","1,11","0,48","0,48","0,49","0,53","0,52","1,49","0,45","0,64","1,48","0,50","0,48","0,47","0,58","0,47","0,52","0,52","0,47","0,44","0,58","1,59","0,52","0,53","0,46","0,47",
"FSO_T12_SKPAuto_Ongevallen","1,18","1,25","2,18","1,49","1,27","1,20","1,29","1,30","1,19","1,48","1,23","1,25","1,27","1,43","1,23","1,17","1,24","1,21","1,22","1,24","1,21","1,27","1,23","1,84","1,29","1,23","1,73","1,29","1,23","1,47",
"FSO_T13_SKPAuto_Samenvatting1","1,55","0,68","2,58","1,60","0,68","2,45","1,69","1,65","0,56","0,50","1,63","0,49","3,76","0,84","0,52","2,97","1,64","2,48","2,58","1,65","0,52","2,58","2,57","0,59","2,60","2,49","2,56","2,60","1,56","0,61",
"FSO_T14_SKPAuto_PriveZakelijk","0,52","0,51","0,52","0,53","0,49","0,49","0,52","0,51","0,60","0,48","0,50","0,55","0,53","0,52","0,43","0,53","0,51","0,57","0,56","0,56","0,43","0,55","0,49","0,44","0,52","0,54","0,49","0,54","0,66","0,42",
"FSO_T15_SKPAuto_KentekenOpNaam","0,41","0,43","0,40","0,40","0,51","0,46","0,47","0,45","0,43","0,41","0,46","0,48","1,56","0,43","0,36","1,44","0,45","0,42","0,45","0,51","0,40","0,47","0,42","0,44","0,42","2,07","0,46","0,38","0,45","0,37",
"FSO_T16_SKPAuto_Persoonsgegevens","0,67","0,64","0,59","0,62","0,72","0,55","0,59","0,72","0,53","0,75","0,58","0,56","1,89","0,76","0,76","1,59","0,69","1,27","0,63","0,72","0,61","0,64","0,53","0,60","0,69","1,90","0,62","0,62","0,58","0,54",
"FSO_T17_SKPAuto_Adres","2,02","2,07","1,92","2,24","2,24","2,38","2,15","2,18","2,22","2,11","2,46","2,03","3,42","2,18","2,26","3,22","2,33","2,10","2,46","2,28","2,59","2,32","2,26","2,17","2,72","3,28","2,27","2,26","2,19","1,81",
"FSO_T18_SKPAuto_TelefoonEmail","1,38","1,67","1,36","1,36","1,14","1,30","1,35","1,12","1,33","1,28","1,35","1,32","2,49","1,16","1,60","2,35","1,41","1,67","2,77","1,41","1,44","1,34","1,19","1,32","1,13","1,58","2,72","1,16","1,35","1,18",
"FSO_T19_SKPAuto_AanvullendeVragen","7,98","8,40","8,09","8,21","8,08","8,14","9,03","8,41","8,18","8,09","7,58","7,59","8,80","8,39","8,02","7,94","7,46","7,58","7,72","8,42","8,26","8,07","7,64","8,91","7,97","8,46","10,91","8,75","8,27","8,53",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,42","0,36","0,42","0,40","0,43","0,41","0,42","0,38","0,44","0,37","0,35","0,42","1,44","0,42","0,67","1,39","0,35","0,47","0,36","0,39","0,47","0,43","0,33","0,38","0,43","0,39","3,19","0,41","0,39","0,43",
"FSO_T21_SKPAuto_StrafbaarFeit","0,55","0,44","0,63","0,39","0,51","0,43","0,44","0,57","0,43","0,39","0,44","0,45","2,68","0,58","0,62","2,63","0,43","0,40","0,38","0,46","0,47","0,49","0,55","0,41","0,40","0,49","1,81","0,57","0,51","0,49",
"FSO_T22_SKPAuto_EerderSchade","0,50","0,44","0,46","0,42","0,43","0,45","0,50","0,45","0,43","0,45","0,42","0,41","2,51","0,49","0,46","2,49","0,39","0,50","0,39","0,43","0,46","0,48","0,42","0,41","0,46","0,49","1,54","0,36","0,47","0,43",
"FSO_T23_SKPAuto_MaandJaar","0,58","0,42","0,47","0,40","0,50","0,41","0,45","0,45","0,47","0,44","0,41","0,40","2,78","0,45","0,54","2,83","0,47","0,45","0,41","0,41","0,48","0,36","0,45","0,41","0,43","0,42","1,46","0,36","0,38","0,39",
"FSO_T24_SKPAuto_Rekeningnummer","1,35","1,10","1,48","1,43","1,33","1,36","0,95","1,07","1,22","0,93","1,35","1,26","2,86","1,07","1,46","2,50","0,87","0,92","0,88","1,41","1,46","1,31","0,84","0,88","1,44","0,89","2,09","1,44","1,42","1,40",
"FSO_T25_SKPAuto_Samenvatting2","3,14","3,59","3,09","3,00","3,37","3,32","2,58","3,11","3,26","3,20","3,48","3,12","5,09","3,50","3,50","5,61","2,90","3,37","3,29","3,54","3,46","3,26","3,42","3,32","3,01","3,30","4,48","3,11","3,19","3,45",
"FSO_T26_SKPAuto_EindeScript","0,32","0,47","0,54","0,44","0,51","0,57","0,52","0,45","0,65","0,48","0,47","0,53","2,56","0,44","0,52","2,69","0,48","0,50","0,43","0,46","0,58","0,44","0,46","0,44","0,45","0,58","1,46","0,48","0,45","0,48",
 

