Metrics Over Time
Metrics Over Time
,,,13-3 21:00,,,13-3 21:05,,,13-3 21:10,,,13-3 21:15,,,13-3 21:20,,,13-3 21:25,,,13-3 21:30,,,13-3 21:35,,,13-3 21:40,,,13-3 21:45,,,13-3 21:50,,,13-3 21:55,,,13-3 22:00,,,13-3 22:05,,,13-3 22:10,,,13-3 22:15,,,13-3 22:20,,,13-3 22:25,,,13-3 22:30,,,13-3 22:35,,,13-3 22:40,,,13-3 22:45,,,13-3 22:50,,,13-3 22:55,,,13-3 23:00,,,13-3 23:05,,,13-3 23:10,,,13-3 23:15,,,13-3 23:20,,,13-3 23:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,69","0,67","0,67","0,77","0,75","0,63","0,60","0,66","0,63","0,73","0,69","0,68","0,68","1,08","0,69","0,65","0,78","0,80","0,70","0,94","0,83","0,92","0,87","1,50","0,63","0,79","0,76","0,71","0,70","0,73",
"FSO_T11_SKPAuto_Ingangsdatum","0,42","1,40","0,49","0,64","0,56","0,49","0,47","0,52","0,47","2,22","0,51","0,54","0,52","0,98","4,06","0,47","1,12","0,57","0,67","0,53","0,58","0,67","0,53","4,90","5,72","0,57","0,53","0,57","0,73","0,50",
"FSO_T12_SKPAuto_Ongevallen","1,35","1,33","1,18","1,54","1,54","2,13","1,95","3,74","1,28","8,89","1,89","15,96","1,57","15,40","1,23","2,30","1,75","1,74","1,09","1,96","1,30","1,42","1,55","4,23","3,95","1,97","2,26","2,17","1,62","1,52",
"FSO_T13_SKPAuto_Samenvatting1","2,51","2,53","2,55","2,54","2,56","0,56","1,52","1,56","0,58","3,55","0,56","2,49","1,69","2,50","2,54","2,08","2,67","2,54","2,19","1,65","2,46","2,62","1,63","2,49","4,99","2,57","2,52","2,56","1,83","2,53",
"FSO_T14_SKPAuto_PriveZakelijk","0,59","0,59","0,43","0,60","0,56","0,68","0,50","0,49","0,45","0,61","0,52","0,61","0,47","0,74","0,47","0,44","0,57","0,54","0,69","0,52","0,50","0,56","0,53","1,70","0,54","0,60","0,50","0,48","0,60","0,46",
"FSO_T15_SKPAuto_KentekenOpNaam","0,62","2,08","0,45","0,53","0,45","0,48","0,45","0,52","0,43","1,45","0,43","0,57","0,51","-","0,48","4,80","0,49","0,38","0,49","0,36","0,48","0,48","0,53","1,04","6,12","0,56","0,44","0,49","0,56","0,38",
"FSO_T16_SKPAuto_Persoonsgegevens","0,66","3,11","0,80","1,12","0,65","0,82","0,73","1,48","0,76","1,47","0,74","1,44","0,64","-","1,08","0,59","0,75","0,75","0,76","0,63","0,62","0,62","4,73","6,45","2,49","0,53","1,19","0,62","0,81","0,67",
"FSO_T17_SKPAuto_Adres","2,51","3,03","3,19","2,61","1,64","2,68","2,37","2,38","2,30","2,94","2,33","0,00","2,42","-","2,24","5,17","2,49","2,28","2,82","2,51","2,04","2,21","2,19","2,43","3,38","2,88","2,18","2,56","2,35","2,27",
"FSO_T18_SKPAuto_TelefoonEmail","1,31","3,58","1,62","1,28","1,25","2,32","1,19","1,42","1,34","1,47","1,20","1,67","1,45","-","1,17","2,21","-","1,36","1,37","3,94","1,75","1,27","1,09","1,43","2,42","1,53","1,46","1,30","1,49","1,61",
"FSO_T19_SKPAuto_AanvullendeVragen","8,67","8,63","8,52","8,50","7,71","7,90","8,52","8,01","8,40","8,09","8,26","8,16","9,50","-","7,83","8,88","-","7,48","8,64","7,64","8,23","8,29","8,11","7,75","7,97","9,41","8,36","8,53","8,08","8,04",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,47","2,79","0,54","0,52","0,41","0,41","0,38","0,50","0,42","0,47","0,37","0,46","0,39","0,43","0,41","1,99","0,00","0,42","0,47","0,50","0,46","0,45","0,43","0,39","0,36","1,49","0,50","0,70","0,51","0,44",
"FSO_T21_SKPAuto_StrafbaarFeit","0,51","2,84","0,48","0,48","0,51","0,50","0,41","0,44","0,45","0,44","0,60","0,43","0,41","0,53","0,37","2,19","-","0,46","0,44","0,48","0,50","0,41","0,64","0,48","0,48","1,55","0,51","0,58","0,60","0,43",
"FSO_T22_SKPAuto_EerderSchade","0,48","2,70","0,47","0,53","0,46","0,50","0,43","0,52","0,43","0,40","0,40","0,67","0,51","0,48","0,46","2,07","-","0,47","0,50","0,76","0,48","0,48","0,44","0,51","0,47","1,95","0,50","0,41","0,44","0,46",
"FSO_T23_SKPAuto_MaandJaar","0,51","1,41","0,47","0,50","0,41","0,43","0,50","0,43","0,49","0,52","0,37","0,43","0,44","0,39","0,45","1,98","-","0,43","0,44","0,50","0,55","0,41","0,42","0,49","0,55","1,36","0,52","0,44","0,43","0,45",
"FSO_T24_SKPAuto_Rekeningnummer","0,88","1,91","2,10","1,42","1,14","1,11","1,36","3,17","1,15","1,40","1,33","0,88","1,52","0,84","1,35","2,62","-","0,94","0,94","1,61","1,82","1,67","0,85","2,69","4,16","2,10","1,58","1,96","1,20","1,56",
"FSO_T25_SKPAuto_Samenvatting2","3,85","4,07","3,22","3,47","3,31","3,40","2,90","3,33","2,96","3,66","3,28","2,46","3,60","2,72","3,38","5,05","-","3,54","3,34","3,09","3,68","3,96","3,10","3,07","5,14","4,20","3,51","3,22","3,60","3,04",
"FSO_T26_SKPAuto_EindeScript","0,51","1,49","0,50","0,53","0,46","0,53","0,45","0,48","0,55","0,42","0,49","0,63","0,45","0,46","0,45","3,47","-","0,55","0,52","0,52","0,55","0,47","0,57","0,44","1,57","1,40","0,48","0,53","0,52","0,52",
 

