Metrics Over Time
Metrics Over Time
,,,13-3 1:00,,,13-3 1:05,,,13-3 1:10,,,13-3 1:15,,,13-3 1:20,,,13-3 1:25,,,13-3 1:30,,,13-3 1:35,,,13-3 1:40,,,13-3 1:45,,,13-3 1:50,,,13-3 1:55,,,13-3 2:00,,,13-3 2:05,,,13-3 2:10,,,13-3 2:15,,,13-3 2:20,,,13-3 2:25,,,13-3 2:30,,,13-3 2:35,,,13-3 2:40,,,13-3 2:45,,,13-3 2:50,,,13-3 2:55,,,13-3 3:00,,,13-3 3:05,,,13-3 3:10,,,13-3 3:15,,,13-3 3:20,,,13-3 3:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T19_SKPAuto_AanvullendeVragen","8,07","8,16","8,13","7,72","8,48","8,49","8,20","8,32","8,10","7,95","8,28","8,48","14,60","8,43","8,16","7,43","9,41","7,78","7,69","7,97","8,43","8,19","7,38","8,22","8,65","9,79","8,84","8,30","7,85","7,98",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,46","0,53","0,97","0,54","0,39","0,44","0,39","0,40","0,42","0,44","0,39","0,46","0,37","0,40","0,47","0,42","2,28","0,47","0,41","0,38","0,43","0,38","0,40","0,44","0,47","2,27","0,41","0,48","0,36","0,45",
"FSO_T21_SKPAuto_StrafbaarFeit","0,48","0,59","0,51","0,60","0,52","0,54","0,40","0,50","0,55","0,55","0,67","0,45","0,47","0,40","0,43","0,31","1,71","0,41","0,40","0,53","0,45","0,41","0,42","0,48","0,49","1,62","0,87","0,48","0,51","0,43",
"FSO_T22_SKPAuto_EerderSchade","0,45","0,50","0,56","0,42","0,53","0,44","0,43","0,48","0,48","0,43","0,50","0,52","0,44","0,45","0,58","0,43","1,44","0,48","0,40","0,47","0,49","0,45","0,47","0,49","0,40","1,51","0,51","0,40","0,44","0,50",
"FSO_T23_SKPAuto_MaandJaar","0,53","0,44","0,45","0,39","0,39","0,45","0,54","0,43","0,46","0,39","0,41","0,53","0,40","0,44","0,39","0,39","1,35","0,63","0,37","0,48","0,49","0,54","0,40","0,45","0,38","1,42","0,50","0,41","0,41","0,44",
"FSO_T24_SKPAuto_Rekeningnummer","2,00","1,42","1,62","2,37","1,10","1,02","1,55","1,56","1,78","1,52","1,12","1,41","10,29","1,51","1,33","1,42","1,98","1,51","2,37","1,73","1,45","1,49","1,39","1,58","1,44","2,08","1,48","1,44","1,45","1,48",
"FSO_T25_SKPAuto_Samenvatting2","3,87","3,49","3,66","3,63","3,25","3,17","3,47","3,16","3,65","3,18","3,30","3,30","4,04","3,39","3,30","3,69","4,42","3,28","3,76","3,27","3,53","3,56","3,38","3,61","3,07","4,64","3,16","3,51","3,15","3,47",
"FSO_T26_SKPAuto_EindeScript","0,48","0,50","0,49","0,49","0,47","0,50","0,50","0,49","0,62","0,51","0,52","0,66","0,55","0,50","0,50","0,59","1,46","0,49","0,46","0,50","0,57","0,48","0,47","0,53","0,41","1,42","0,56","0,48","0,51","0,51",
 

