Metrics Over Time
Metrics Over Time
,,,20-3 3:00,,,20-3 3:05,,,20-3 3:10,,,20-3 3:15,,,20-3 3:20,,,20-3 3:25,,,20-3 3:30,,,20-3 3:35,,,20-3 3:40,,,20-3 3:45,,,20-3 3:50,,,20-3 3:55,,,20-3 4:00,,,20-3 4:05,,,20-3 4:10,,,20-3 4:15,,,20-3 4:20,,,20-3 4:25,,,20-3 4:30,,,20-3 4:35,,,20-3 4:40,,,20-3 4:45,,,20-3 4:50,,,20-3 4:55,,,20-3 5:00,,,20-3 5:05,,,20-3 5:10,,,20-3 5:15,,,20-3 5:20,,,20-3 5:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T19_SKPAuto_AanvullendeVragen","7,94","8,17","8,08","7,71","8,56","8,59","8,83","8,13","7,88","7,98","7,57","7,31","8,57","8,22","8,87","8,18","8,09","7,57","9,11","8,19","8,12","8,43","7,77","8,43","8,47","7,27","7,85","8,22","6,99","8,48",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,44","0,44","0,43","0,42","0,44","0,46","1,39","0,41","0,43","0,40","0,44","0,43","1,37","0,49","1,53","0,43","0,40","0,45","2,49","0,39","0,40","0,40","0,40","0,41","0,40","0,43","0,44","1,38","0,37","0,38",
"FSO_T21_SKPAuto_StrafbaarFeit","0,35","0,47","0,44","0,44","0,57","0,45","0,38","1,98","0,45","0,36","0,53","0,43","0,40","1,61","1,63","0,59","0,49","0,46","2,69","0,54","0,42","0,37","0,48","0,45","0,37","0,64","0,50","0,37","1,78","0,39",
"FSO_T22_SKPAuto_EerderSchade","0,41","0,45","0,48","0,38","0,49","0,39","0,38","1,59","0,57","0,41","0,48","0,39","0,36","1,49","1,54","0,38","0,44","0,49","2,32","0,44","0,47","0,40","0,47","0,44","0,47","0,51","0,42","0,36","1,53","0,47",
"FSO_T23_SKPAuto_MaandJaar","0,48","0,44","0,48","0,40","0,39","0,44","0,37","1,42","0,49","0,41","0,43","0,38","0,39","1,48","1,51","0,38","0,39","0,47","2,38","0,48","0,48","0,39","0,40","0,48","0,35","0,47","0,43","0,37","1,36","0,45",
"FSO_T24_SKPAuto_Rekeningnummer","1,35","1,43","1,05","1,68","1,39","1,53","1,61","2,00","1,30","1,37","1,64","1,43","2,28","2,18","2,08","1,50","1,68","1,30","2,47","1,50","1,52","1,52","1,83","1,41","1,48","1,82","1,98","0,91","2,01","1,96",
"FSO_T25_SKPAuto_Samenvatting2","2,85","3,00","3,55","3,78","2,96","3,47","3,05","4,56","3,14","3,36","2,87","3,31","3,58","4,35","5,21","3,68","3,35","3,51","5,01","3,25","3,33","3,45","3,21","3,28","3,05","3,29","3,49","3,27","4,73","2,92",
"FSO_T26_SKPAuto_EindeScript","0,43","0,54","0,52","0,66","0,44","0,52","0,44","1,52","0,55","0,44","0,44","0,45","0,43","1,37","1,58","0,45","0,46","0,50","2,36","0,54","0,52","0,46","0,45","0,58","0,45","0,51","0,49","0,48","1,44","0,46",
 

