Metrics Over Time
Metrics Over Time
,,,15-3 0:30,,,15-3 0:35,,,15-3 0:40,,,15-3 0:45,,,15-3 0:50,,,15-3 0:55,,,15-3 1:00,,,15-3 1:05,,,15-3 1:10,,,15-3 1:15,,,15-3 1:20,,,15-3 1:25,,,15-3 1:30,,,15-3 1:35,,,15-3 1:40,,,15-3 1:45,,,15-3 1:50,,,15-3 1:55,,,15-3 2:00,,,15-3 2:05,,,15-3 2:10,,,15-3 2:15,,,15-3 2:20,,,15-3 2:25,,,15-3 2:30,,,15-3 2:35,,,15-3 2:40,,,15-3 2:45,,,15-3 2:50,,,15-3 2:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T12_SKPAuto_Ongevallen","2,19","2,31","-","1,38","-","-","1,39","-","1,35","2,46","-","-","1,33","1,32","1,43","1,39","1,30","1,48","12,52","1,34","-","1,39","1,38","-","-","1,68","1,37","1,42","1,35","1,30",
"FSO_T13_SKPAuto_Samenvatting1","2,55","2,72","-","0,64","-","-","2,60","-","2,46","0,68","2,81","-","2,62","1,81","-","2,54","1,64","2,63","2,69","2,60","-","2,52","1,66","-","-","1,57","2,56","2,61","2,72","2,58",
"FSO_T14_SKPAuto_PriveZakelijk","0,57","0,53","-","0,57","-","-","0,51","-","0,55","0,60","0,56","-","0,45","0,53","-","0,62","0,55","0,62","0,62","0,57","-","0,66","0,55","-","-","0,53","0,48","0,61","0,64","0,56",
"FSO_T15_SKPAuto_KentekenOpNaam","0,44","1,36","-","0,55","-","-","0,44","-","0,49","0,53","2,86","-","0,36","0,44","-","0,58","0,56","0,53","0,48","0,50","-","0,43","0,50","-","-","0,39","0,49","0,43","1,41","0,45",
"FSO_T16_SKPAuto_Persoonsgegevens","0,55","1,82","-","0,62","-","-","0,62","-","0,73","0,63","2,88","-","0,65","0,66","-","0,64","0,71","0,97","4,96","0,63","-","0,64","0,63","-","-","0,62","0,62","0,62","1,73","0,55",
"FSO_T17_SKPAuto_Adres","2,32","2,29","4,33","2,70","-","-","2,57","-","2,30","-","4,23","-","2,24","2,09","-","2,16","2,53","2,39","-","2,61","-","-","2,54","-","-","2,29","1,82","2,60","2,02","3,03",
"FSO_T18_SKPAuto_TelefoonEmail","1,44","-","3,67","1,39","-","-","1,64","-","1,42","-","1,23","3,33","1,46","1,73","1,25","1,31","-","-","-","1,59","-","-","1,15","1,40","-","1,35","-","1,14","1,25","3,74",
"FSO_T19_SKPAuto_AanvullendeVragen","8,99","-","9,49","8,41","-","-","8,08","-","7,72","-","8,82","8,64","8,29","8,21","8,08","7,74","-","-","-","-","-","-","8,19","7,46","-","7,55","-","8,03","7,85","9,79",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,40","-","2,59","0,54","-","-","0,42","-","0,46","-","0,42","2,29","0,43","0,48","0,49","0,40","0,41","-","-","-","-","-","0,36","0,54","-","0,47","-","0,41","0,52","2,36",
"FSO_T21_SKPAuto_StrafbaarFeit","0,49","-","2,95","0,42","-","-","0,50","-","0,44","-","0,46","2,43","0,41","0,55","0,52","0,39","0,52","-","-","-","-","-","0,85","0,51","-","0,49","-","0,48","0,53","2,55",
"FSO_T22_SKPAuto_EerderSchade","0,43","-","2,58","0,44","-","-","0,47","-","0,49","-","0,58","2,28","-","0,56","0,45","0,49","0,54","-","-","0,57","-","-","0,45","0,57","-","0,52","-","0,48","0,52","2,45",
"FSO_T23_SKPAuto_MaandJaar","0,39","-","2,60","0,43","-","-","0,48","-","0,41","-","0,40","2,30","-","0,45","0,49","0,39","0,50","-","-","0,64","-","-","0,43","0,67","-","0,45","-","0,41","0,54","-",
"FSO_T24_SKPAuto_Rekeningnummer","1,07","-","-","-","-","-","1,41","-","1,07","1,58","1,51","2,62","-","1,50","1,50","1,52","0,87","-","-","1,68","1,31","1,47","1,62","1,68","-","-","-","1,10","-","-",
"FSO_T25_SKPAuto_Samenvatting2","3,41","-","-","-","3,35","-","3,73","-","3,57","3,23","3,21","5,41","-","3,31","3,61","3,51","3,17","3,33","-","2,65","4,26","3,54","2,92","-","-","-","-","3,45","-","-",
"FSO_T26_SKPAuto_EindeScript","0,46","-","-","-","0,55","-","0,59","-","0,58","0,46","0,45","2,86","-","0,49","0,59","0,54","0,51","0,51","-","0,60","0,56","0,53","0,48","-","-","-","-","0,58","-","-",
 

