Metrics Over Time
Metrics Over Time
,,,15-3 3:00,,,15-3 3:05,,,15-3 3:10,,,15-3 3:15,,,15-3 3:20,,,15-3 3:25,,,15-3 3:30,,,15-3 3:35,,,15-3 3:40,,,15-3 3:45,,,15-3 3:50,,,15-3 3:55,,,15-3 4:00,,,15-3 4:05,,,15-3 4:10,,,15-3 4:15,,,15-3 4:20,,,15-3 4:25,,,15-3 4:30,,,15-3 4:35,,,15-3 4:40,,,15-3 4:45,,,15-3 4:50,,,15-3 4:55,,,15-3 5:00,,,15-3 5:05,,,15-3 5:10,,,15-3 5:15,,,15-3 5:20,,,15-3 5:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","-","0,74","-","0,75","-","-","-","0,69","-","0,68","0,73","-","-","0,92","-","0,77","0,76","-","0,72","-","-","0,73","0,71","-","-","0,64","-","-","-",
"FSO_T11_SKPAuto_Ingangsdatum","-","-","0,40","-","0,61","-","-","-","1,56","-","1,88","0,48","-","-","2,36","-","0,53","0,49","-","0,57","-","-","0,50","0,54","-","-","0,50","-","-","-",
"FSO_T12_SKPAuto_Ongevallen","-","1,39","-","-","1,38","-","-","1,45","1,32","1,34","-","2,27","-","-","1,29","1,34","1,35","1,35","-","1,37","-","-","1,80","1,43","1,29","2,17","1,29","-","2,32","-",
"FSO_T13_SKPAuto_Samenvatting1","-","2,59","2,55","-","1,79","-","-","1,09","-","0,80","0,96","2,50","-","-","-","2,49","0,65","2,56","1,24","2,67","2,53","-","1,61","2,58","2,57","2,67","-","-","2,52","-",
"FSO_T14_SKPAuto_PriveZakelijk","-","0,51","0,49","-","0,61","-","-","0,74","-","0,66","0,53","0,57","-","-","-","0,63","0,58","0,44","0,57","0,57","0,49","-","0,54","0,62","0,55","0,52","-","-","0,54","-",
"FSO_T15_SKPAuto_KentekenOpNaam","-","0,40","0,41","-","0,60","-","-","0,65","-","0,45","0,38","0,43","-","-","-","0,53","0,53","0,42","0,45","0,46","0,47","-","0,42","0,52","0,39","0,43","-","-","0,47","-",
"FSO_T16_SKPAuto_Persoonsgegevens","-","0,69","0,56","-","0,72","-","-","0,62","-","0,59","0,63","0,53","-","-","-","0,91","0,64","0,98","0,61","0,59","0,56","-","0,59","0,90","0,63","0,58","-","-","0,59","-",
"FSO_T17_SKPAuto_Adres","2,17","2,27","2,28","2,20","2,57","-","-","-","2,42","2,39","2,20","2,17","-","-","-","2,18","-","2,35","2,35","2,44","2,29","-","2,24","2,60","2,67","2,56","-","-","2,17","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,87","1,34","2,28","1,10","-","1,70","1,22","-","2,33","1,41","1,63","1,24","-","-","1,56","1,44","1,23","1,46","-","1,39","1,55","-","-","-","1,20","-","1,74","-","-","1,35",
"FSO_T19_SKPAuto_AanvullendeVragen","8,50","8,97","8,79","8,52","-","7,75","8,08","-","9,33","8,42","7,84","7,72","-","-","8,25","8,17","8,51","8,11","-","8,01","8,90","-","-","-","8,68","-","7,80","-","-","7,50",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,44","0,60","1,44","0,37","-","0,56","0,44","-","0,49","0,57","0,46","0,51","-","-","0,69","0,42","0,41","0,40","-","0,39","0,41","-","-","-","0,47","-","0,57","-","-","0,39",
"FSO_T21_SKPAuto_StrafbaarFeit","0,44","0,40","1,57","0,43","-","0,49","0,39","-","0,58","0,40","0,43","0,45","-","-","0,70","0,36","0,81","0,40","-","0,90","0,46","-","-","-","0,41","-","0,61","-","-","0,40",
"FSO_T22_SKPAuto_EerderSchade","0,41","0,45","1,55","0,42","-","0,46","0,45","-","0,62","0,43","0,45","0,46","-","-","0,52","0,29","0,50","0,51","-","0,48","0,50","-","-","-","0,44","-","0,52","-","-","0,49",
"FSO_T23_SKPAuto_MaandJaar","0,41","0,40","1,51","0,42","-","0,67","0,42","-","0,71","0,43","0,46","0,43","-","-","0,58","0,39","0,44","0,44","-","0,49","0,47","-","-","-","0,43","-","0,60","-","-","0,48",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,49","1,87","1,37","-","1,48","1,63","-","5,05","1,58","1,52","0,94","-","-","1,30","1,52","-","1,28","-","1,77","1,44","-","4,99","-","1,38","-","1,44","-","-","1,36",
"FSO_T25_SKPAuto_Samenvatting2","-","2,69","3,55","3,06","-","-","-","-","4,48","-","3,45","3,53","-","-","4,34","-","-","-","3,17","2,92","3,24","2,97","3,18","-","-","-","3,28","-","-","-",
"FSO_T26_SKPAuto_EindeScript","-","0,67","0,43","0,58","-","-","-","-","1,54","-","0,51","0,49","-","-","1,43","-","-","-","0,49","0,68","0,53","0,44","0,49","-","-","-","0,69","-","-","-",
 

