Metrics Over Time
Metrics Over Time
,,,14-3 22:00,,,14-3 22:05,,,14-3 22:10,,,14-3 22:15,,,14-3 22:20,,,14-3 22:25,,,14-3 22:30,,,14-3 22:35,,,14-3 22:40,,,14-3 22:45,,,14-3 22:50,,,14-3 22:55,,,14-3 23:00,,,14-3 23:05,,,14-3 23:10,,,14-3 23:15,,,14-3 23:20,,,14-3 23:25,,,14-3 23:30,,,14-3 23:35,,,14-3 23:40,,,14-3 23:45,,,14-3 23:50,,,14-3 23:55,,,15-3 0:00,,,15-3 0:05,,,15-3 0:10,,,15-3 0:15,,,15-3 0:20,,,15-3 0:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,81","0,79","0,72","-","0,74","0,71","-","0,70","-","0,75","-","0,83","-","0,76","0,77","0,76","0,76","0,69","0,78","0,67","-","-","0,82","0,76","-","0,70","0,68","-","0,70","-",
"FSO_T11_SKPAuto_Ingangsdatum","0,56","0,60","0,56","-","0,70","0,51","-","0,63","-","0,57","-","0,51","-","0,38","-","0,61","0,59","0,44","0,54","0,54","-","-","0,60","0,51","-","0,47","0,51","-","0,62","-",
"FSO_T12_SKPAuto_Ongevallen","1,28","-","1,57","1,39","1,28","1,29","-","1,25","1,34","1,29","1,37","-","1,38","2,40","-","1,57","1,25","1,36","-","-","-","-","0,79","2,26","-","1,37","-","1,38","1,81","-",
"FSO_T13_SKPAuto_Samenvatting1","2,53","-","0,97","2,57","1,71","-","2,65","1,61","2,49","2,54","2,50","-","2,65","1,07","-","2,56","2,56","0,59","-","0,92","-","2,55","0,83","2,61","-","4,52","-","-","2,60","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,63","-","0,57","0,74","0,60","-","0,53","0,57","0,51","0,55","0,49","-","0,58","0,68","-","0,43","0,49","0,49","-","0,45","-","0,49","0,55","0,60","-","0,63","-","-","0,65","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,53","-","0,47","0,58","0,51","-","0,42","0,46","0,54","0,45","0,53","-","0,48","0,34","-","0,41","0,42","0,42","-","0,36","-","0,45","0,44","0,42","-","3,00","-","-","0,53","-",
"FSO_T16_SKPAuto_Persoonsgegevens","0,99","-","0,70","0,69","0,73","-","0,56","0,59","0,62","0,58","0,62","-","0,68","0,78","-","0,57","0,62","0,54","-","0,63","-","0,64","0,80","0,59","-","2,87","-","-","0,60","-",
"FSO_T17_SKPAuto_Adres","2,42","-","3,18","-","2,66","-","1,98","2,38","2,53","2,36","2,73","-","2,65","2,23","-","2,83","2,14","2,00","-","2,44","-","2,41","2,73","2,05","-","-","5,43","-","2,26","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,65","-","1,59","-","-","1,51","1,20","1,84","1,47","1,17","1,55","1,58","1,33","1,65","1,47","-","1,20","1,45","1,23","-","-","1,82","-","1,27","1,66","1,27","2,57","-","1,56","1,28",
"FSO_T19_SKPAuto_AanvullendeVragen","7,08","-","8,18","-","-","7,89","8,06","6,97","8,19","8,09","8,04","8,15","8,51","8,90","8,54","-","7,89","8,12","8,95","-","-","8,39","-","7,75","8,66","7,18","8,96","-","7,69","8,15",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,56","-","0,53","-","-","0,45","0,45","0,57","0,55","0,41","0,46","0,40","0,51","0,47","0,48","-","0,40","0,57","0,51","-","-","0,43","0,36","0,36","0,40","0,41","1,57","-","0,49","0,35",
"FSO_T21_SKPAuto_StrafbaarFeit","0,48","-","0,63","-","-","0,50","-","0,54","0,48","0,45","0,46","0,39","0,45","0,45","0,49","-","0,60","0,56","0,44","-","-","0,40","0,41","0,44","-","0,61","1,67","-","0,63","0,28",
"FSO_T22_SKPAuto_EerderSchade","0,51","-","0,65","-","-","0,57","-","0,56","0,53","0,42","0,46","0,45","0,49","0,49","0,54","-","0,47","0,55","0,44","-","-","0,37","0,47","0,50","-","0,51","2,91","-","0,54","0,43",
"FSO_T23_SKPAuto_MaandJaar","0,50","-","0,59","-","-","0,48","-","0,54","0,51","0,39","0,39","0,55","0,43","0,54","0,70","-","0,42","0,50","0,41","-","-","0,43","0,36","0,43","-","0,43","1,95","-","0,50","0,36",
"FSO_T24_SKPAuto_Rekeningnummer","0,96","-","2,98","4,86","2,77","1,24","-","1,14","2,15","0,88","-","0,89","1,02","1,67","1,02","-","1,39","1,00","1,30","-","-","1,39","1,37","1,41","-","1,22","2,24","-","-","0,84",
"FSO_T25_SKPAuto_Samenvatting2","-","-","3,86","3,48","3,05","3,50","3,53","3,31","-","3,11","-","3,62","-","3,42","3,49","-","-","3,42","3,35","2,76","-","3,64","3,39","3,02","-","3,31","6,22","-","-","3,46",
"FSO_T26_SKPAuto_EindeScript","-","-","0,58","0,45","0,57","0,58","0,76","0,58","-","0,43","-","0,47","-","0,51","0,47","-","-","0,65","0,46","0,60","-","0,46","0,45","0,51","-","0,50","2,86","-","-","0,50",
 

