Metrics Over Time
Metrics Over Time
,,,12-3 17:30,,,12-3 17:35,,,12-3 17:40,,,12-3 17:45,,,12-3 17:50,,,12-3 17:55,,,12-3 18:00,,,12-3 18:05,,,12-3 18:10,,,12-3 18:15,,,12-3 18:20,,,12-3 18:25,,,12-3 18:30,,,12-3 18:35,,,12-3 18:40,,,12-3 18:45,,,12-3 18:50,,,12-3 18:55,,,12-3 19:00,,,12-3 19:05,,,12-3 19:10,,,12-3 19:15,,,12-3 19:20,,,12-3 19:25,,,12-3 19:30,,,12-3 19:35,,,12-3 19:40,,,12-3 19:45,,,12-3 19:50,,,12-3 19:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,62","0,70","0,63","0,64","0,76","0,71","0,78","0,72","0,65","0,82","0,67","0,67","0,66","0,73","0,68","0,67","0,71","0,62","0,70","0,70","0,66","0,77","0,74","0,65","0,70","0,69","0,62","0,68","0,67","0,69",
"FSO_T11_SKPAuto_Ingangsdatum","0,54","0,57","0,55","0,53","4,61","0,50","0,64","0,55","2,37","0,54","0,53","0,50","0,56","0,47","0,50","0,51","0,55","0,43","0,59","0,56","0,52","2,52","0,51","0,49","0,61","0,52","0,51","1,19","0,52","0,48",
"FSO_T12_SKPAuto_Ongevallen","1,37","1,43","1,25","0,77","1,33","1,18","1,91","1,40","1,38","1,74","1,75","1,34","1,25","1,33","2,25","1,39","2,48","1,39","1,36","1,37","2,36","1,53","1,91","2,49","1,53","1,25","1,10","1,90","2,81","1,63",
"FSO_T13_SKPAuto_Samenvatting1","1,67","1,57","0,59","2,54","3,90","2,46","2,50","0,70","4,34","1,61","1,76","2,56","2,55","0,63","0,55","0,55","1,69","0,50","2,55","1,76","2,47","2,46","1,60","2,50","2,51","1,60","0,67","2,53","1,71","3,46",
"FSO_T14_SKPAuto_PriveZakelijk","0,59","0,59","0,55","0,56","0,60","0,61","0,58","0,69","0,58","0,58","0,62","0,53","0,67","0,62","0,53","0,53","0,62","0,53","0,64","0,63","0,64","0,55","0,52","0,52","0,50","0,57","0,56","0,56","0,56","0,47",
"FSO_T15_SKPAuto_KentekenOpNaam","0,51","0,52","0,51","0,48","2,62","0,48","0,52","0,57","2,29","0,52","0,51","0,52","0,54","0,49","0,49","0,42","0,67","0,40","0,52","0,56","0,48","1,38","0,54","0,52","0,53","0,48","0,44","0,47","0,44","0,45",
"FSO_T16_SKPAuto_Persoonsgegevens","0,70","0,74","4,67","0,63","2,68","0,61","0,83","0,79","2,43","0,79","0,92","1,01","0,56","0,89","0,93","0,82","0,93","1,00","0,61","0,63","1,12","1,84","1,32","0,90","0,82","0,65","0,79","1,02","0,67","1,58",
"FSO_T17_SKPAuto_Adres","2,49","2,33","2,50","2,56","2,36","4,45","2,37","2,52","4,62","2,85","2,19","2,48","2,55","2,48","2,28","2,08","2,23","1,82","2,23","2,42","2,04","4,02","2,39","2,06","2,46","2,37","2,71","2,32","2,22","2,41",
"FSO_T18_SKPAuto_TelefoonEmail","1,59","1,16","1,55","1,42","1,37","2,37","1,48","1,60","2,77","1,43","1,41","1,43","1,56","1,28","1,36","1,35","1,36","1,67","1,29","1,36","1,38","2,68","1,12","1,47","1,28","1,46","1,48","1,90","1,42","1,54",
"FSO_T19_SKPAuto_AanvullendeVragen","8,66","7,92","8,36","8,34","8,20","8,10","8,11","8,77","9,42","8,34","7,36","8,71","8,05","8,49","8,32","8,59","9,09","7,60","7,98","8,24","8,35","8,67","7,42","8,97","7,75","8,28","8,28","7,76","8,31","8,27",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,47","0,45","0,62","0,56","0,49","1,41","0,48","0,55","1,70","0,49","0,53","0,56","0,47","0,46","0,54","0,46","0,64","0,53","0,51","0,51","0,57","0,41","1,54","0,51","0,51","0,50","0,48","0,43","0,56","0,44",
"FSO_T21_SKPAuto_StrafbaarFeit","0,47","0,52","0,64","0,66","0,51","7,56","0,54","0,55","1,57","0,51","0,55","0,57","0,45","0,56","0,53","0,48","0,58","0,59","0,48","0,51","0,53","0,42","1,73","0,51","0,48","0,51","0,56","0,47","0,62","0,51",
"FSO_T22_SKPAuto_EerderSchade","1,16","0,52","0,49","0,48","0,54","4,88","0,52","0,55","1,44","0,62","0,59","0,54","0,48","0,45","0,53","0,43","0,54","0,52","0,69","0,48","0,48","0,55","1,39","0,52","0,49","0,57","0,49","0,42","0,60","0,49",
"FSO_T23_SKPAuto_MaandJaar","1,94","0,46","0,47","0,60","0,51","6,68","0,53","0,55","1,46","0,49","0,86","0,57","0,49","0,43","0,66","0,48","0,55","0,57","0,47","0,53","0,49","0,44","1,48","0,52","0,49","0,45","0,44","0,44","0,52","0,48",
"FSO_T24_SKPAuto_Rekeningnummer","1,50","1,52","1,64","0,86","1,79","1,92","1,87","1,48","2,36","2,25","1,23","1,22","1,30","1,60","1,33","1,29","0,84","1,09","1,33","1,16","1,57","0,85","1,95","1,42","1,40","2,02","1,17","1,40","1,50","1,98",
"FSO_T25_SKPAuto_Samenvatting2","3,21","6,26","3,04","2,73","3,08","5,21","3,27","3,30","3,64","5,20","3,13","3,54","3,25","3,59","3,51","3,16","2,88","3,70","3,77","3,02","3,27","3,37","3,96","2,77","3,64","3,40","3,42","3,98","3,22","3,86",
"FSO_T26_SKPAuto_EindeScript","1,51","0,61","0,67","0,55","0,56","3,20","0,55","0,57","0,67","1,72","0,57","0,58","0,55","0,53","0,61","0,49","0,51","0,57","0,57","0,54","0,59","0,46","1,57","0,53","0,57","0,50","0,49","0,49","0,68","0,53",
 

