Metrics Over Time
Metrics Over Time
,,,19-3 17:00,,,19-3 17:05,,,19-3 17:10,,,19-3 17:15,,,19-3 17:20,,,19-3 17:25,,,19-3 17:30,,,19-3 17:35,,,19-3 17:40,,,19-3 17:45,,,19-3 17:50,,,19-3 17:55,,,19-3 18:00,,,19-3 18:05,,,19-3 18:10,,,19-3 18:15,,,19-3 18:20,,,19-3 18:25,,,19-3 18:30,,,19-3 18:35,,,19-3 18:40,,,19-3 18:45,,,19-3 18:50,,,19-3 18:55,,,19-3 19:00,,,19-3 19:05,,,19-3 19:10,,,19-3 19:15,,,19-3 19:20,,,19-3 19:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T15_SKPAuto_KentekenOpNaam","0,75","0,78","0,85","0,81","0,88","0,75","0,77","0,97","0,85","0,75","2,77","0,71","0,81","0,88","1,19","0,83","0,78","6,13","0,73","0,82","0,84","0,70","0,78","0,73","1,63","2,75","0,71","0,73","0,76","0,77",
"FSO_T16_SKPAuto_Persoonsgegevens","0,86","0,96","1,24","1,25","1,20","0,55","1,50","1,48","1,12","1,38","2,92","1,18","0,96","1,47","1,49","1,34","1,33","6,25","1,10","1,05","1,23","0,54","0,87","0,52","2,39","1,78","1,14","0,64","1,17","1,24",
"FSO_T17_SKPAuto_Adres","2,78","2,07","2,22","2,68","2,32","2,33","2,53","2,48","3,10","2,97","2,87","3,11","2,37","2,48","2,54","2,58","2,11","3,20","2,62","3,13","2,88","2,48","2,56","2,26","3,67","3,20","2,39","2,77","2,43","2,56",
"FSO_T18_SKPAuto_TelefoonEmail","1,98","1,97","2,36","1,69","1,62","1,75","1,81","1,69","2,07","1,62","1,96","1,70","1,73","1,95","1,83","1,64","1,73","2,82","4,31","1,68","1,82","1,85","1,98","1,65","2,65","1,62","1,56","1,66","1,73","1,82",
"FSO_T19_SKPAuto_AanvullendeVragen","8,81","8,28","7,86","7,75","7,37","8,34","7,81","8,07","7,87","8,61","7,49","7,23","8,35","8,34","9,15","7,23","8,25","9,06","7,67","8,33","8,03","8,32","8,77","8,43","10,32","8,12","7,47","8,01","7,67","8,32",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,73","0,78","0,94","1,81","0,75","0,72","0,78","0,84","0,82","0,90","0,93","0,77","0,77","0,84","0,87","0,71","0,95","3,66","0,71","0,84","0,83","0,69","0,88","0,75","2,78","1,04","0,98","0,67","0,69","0,75",
"FSO_T21_SKPAuto_StrafbaarFeit","0,77","0,75","1,10","1,54","0,84","0,79","0,74","0,76","0,83","0,73","0,85","0,82","1,28","0,79","0,81","0,72","0,99","2,63","0,74","1,34","0,72","8,43","0,77","0,83","2,47","1,03","0,79","0,77","0,88","0,83",
"FSO_T22_SKPAuto_EerderSchade","0,73","0,83","1,01","0,85","0,85","0,87","0,79","0,79","0,82","0,84","0,84","0,80","0,78","0,87","0,88","0,79","0,80","2,11","0,71","2,93","0,80","0,75","0,79","0,84","2,25","0,82","0,81","0,76","0,81","1,57",
"FSO_T23_SKPAuto_MaandJaar","0,77","0,85","0,80","0,94","0,75","1,01","0,76","0,77","0,98","0,78","0,78","0,75","0,77","2,70","0,82","0,72","0,77","1,57","0,72","1,00","0,83","0,79","0,86","0,75","2,48","0,89","0,80","0,69","0,87","2,73",
"FSO_T24_SKPAuto_Rekeningnummer","0,89","0,98","2,86","0,88","1,18","1,06","0,91","1,16","0,88","1,41","1,72","0,96","1,44","4,23","1,05","1,38","1,15","1,69","0,82","1,21","0,89","0,79","0,91","1,43","2,60","1,48","1,41","0,87","1,09","1,08",
"FSO_T25_SKPAuto_Samenvatting2","3,30","3,25","3,60","3,98","3,12","3,65","3,35","3,13","3,56","3,91","3,31","3,60","3,63","3,64","3,58","3,25","3,18","7,13","2,98","3,18","3,13","3,51","3,26","3,71","5,64","3,27","3,61","3,61","2,65","3,67",
"FSO_T26_SKPAuto_EindeScript","0,79","0,80","0,89","0,92","0,81","0,78","0,76","0,88","0,87","0,81","0,88","0,90","1,32","1,14","0,90","0,72","0,83","0,76","1,72","0,91","0,77","0,75","1,08","0,76","2,77","1,03","0,82","0,75","0,85","1,11",
 

