Metrics Over Time
Metrics Over Time
,,,22-3 10:00,,,22-3 10:05,,,22-3 10:10,,,22-3 10:15,,,22-3 10:20,,,22-3 10:25,,,22-3 10:30,,,22-3 10:35,,,22-3 10:40,,,22-3 10:45,,,22-3 10:50,,,22-3 10:55,,,22-3 11:00,,,22-3 11:05,,,22-3 11:10,,,22-3 11:15,,,22-3 11:20,,,22-3 11:25,,,22-3 11:30,,,22-3 11:35,,,22-3 11:40,,,22-3 11:45,,,22-3 11:50,,,22-3 11:55,,,22-3 12:00,,,22-3 12:05,,,22-3 12:10,,,22-3 12:15,,,22-3 12:20,,,22-3 12:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T13_SKPAuto_Samenvatting1","1,60","1,65","2,56","2,65","1,73","0,48","1,71","3,52","2,55","2,64","1,67","0,67","2,54","2,56","2,54","2,57","2,57","2,52","2,75","1,55","2,51","2,54","2,54","2,57","2,48","2,60","2,51","1,61","1,70","2,51",
"FSO_T14_SKPAuto_PriveZakelijk","0,46","0,58","0,47","0,57","0,52","0,47","0,50","0,62","0,58","0,52","0,50","0,60","0,57","0,49","0,52","0,52","0,57","0,44","0,46","0,54","0,47","0,56","0,59","0,53","0,56","0,52","0,47","0,56","0,52","0,48",
"FSO_T15_SKPAuto_KentekenOpNaam","0,39","0,46","0,44","0,44","0,41","0,37","0,50","1,52","0,42","0,42","0,52","0,48","0,47","0,39","0,56","0,46","0,42","0,39","0,41","0,49","0,41","0,46","0,42","0,53","0,40","0,42","0,43","0,43","0,39","0,39",
"FSO_T16_SKPAuto_Persoonsgegevens","0,56","0,78","0,60","0,56","0,61","0,63","0,82","1,59","0,52","0,87","0,67","0,54","0,77","0,65","2,26","0,85","0,60","0,49","0,69","0,63","0,54","0,57","0,62","0,51","0,64","0,60","0,51","0,58","0,83","0,55",
"FSO_T17_SKPAuto_Adres","2,44","2,06","2,15","2,19","2,21","8,75","2,53","4,24","2,18","2,38","2,39","2,32","2,15","2,10","2,55","2,24","2,06","2,06","2,18","2,25","2,16","2,37","1,87","2,42","2,30","2,07","1,91","2,12","2,33","1,76",
"FSO_T18_SKPAuto_TelefoonEmail","1,30","1,23","1,34","1,25","1,07","1,34","1,09","3,75","1,43","1,45","1,61","1,38","1,52","1,40","1,29","1,36","1,04","1,16","1,57","1,27","1,48","1,24","1,51","1,51","1,22","1,06","1,67","1,22","1,32","1,40",
"FSO_T19_SKPAuto_AanvullendeVragen","7,60","7,94","8,02","7,86","8,14","8,23","7,82","9,38","7,46","7,85","7,67","7,78","7,82","8,13","8,45","8,08","7,84","8,12","8,12","7,71","8,85","7,68","8,60","8,35","8,12","6,70","8,63","8,20","7,48","8,53",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,49","0,44","0,47","0,42","0,38","0,39","0,38","1,60","0,49","0,50","0,38","0,41","0,50","0,48","0,43","0,45","0,41","0,33","0,42","0,36","0,52","0,41","0,40","0,42","0,42","0,36","0,42","0,40","0,36","0,43",
"FSO_T21_SKPAuto_StrafbaarFeit","0,48","0,50","0,69","0,44","0,45","0,41","0,39","1,65","0,54","0,41","0,48","0,39","0,48","0,61","0,51","0,42","0,52","0,35","0,37","0,46","0,52","0,38","0,49","0,52","0,42","0,50","0,50","0,46","0,53","0,51",
"FSO_T22_SKPAuto_EerderSchade","0,59","0,46","0,43","0,52","0,42","0,42","0,42","1,35","0,49","0,45","0,44","0,39","0,56","0,42","0,59","0,44","0,48","0,42","0,38","0,44","0,43","0,47","0,49","0,40","0,40","0,45","0,43","0,45","0,46","0,45",
"FSO_T23_SKPAuto_MaandJaar","0,43","0,51","0,43","0,44","0,48","0,45","0,43","1,46","0,43","0,49","0,37","0,42","0,43","0,42","0,51","0,40","0,41","0,36","0,46","0,42","0,46","0,42","0,45","0,42","0,40","0,46","0,48","0,52","0,41","0,50",
"FSO_T24_SKPAuto_Rekeningnummer","0,86","1,14","1,15","1,57","1,07","0,92","1,25","1,96","1,22","1,33","1,11","2,12","1,44","1,15","1,35","1,44","1,15","0,83","1,29","1,36","1,02","1,66","0,91","1,22","1,35","0,89","1,36","1,41","0,86","0,94",
"FSO_T25_SKPAuto_Samenvatting2","3,66","3,39","3,47","3,32","3,47","3,33","3,44","4,66","3,43","3,22","3,27","3,26","3,85","3,25","3,25","3,39","3,23","3,28","3,45","3,21","3,25","3,41","2,82","2,97","3,35","3,12","3,45","2,88","3,29","3,46",
"FSO_T26_SKPAuto_EindeScript","0,56","0,55","0,47","0,53","0,43","0,48","0,51","1,60","0,51","0,46","0,43","0,48","0,50","0,56","0,59","0,50","0,45","0,39","0,45","0,47","0,54","0,45","0,52","0,53","0,43","0,50","0,54","0,45","0,48","0,55",
 

