Metrics Over Time
Metrics Over Time
,,,16-3 14:00,,,16-3 14:05,,,16-3 14:10,,,16-3 14:15,,,16-3 14:20,,,16-3 14:25,,,16-3 14:30,,,16-3 14:35,,,16-3 14:40,,,16-3 14:45,,,16-3 14:50,,,16-3 14:55,,,16-3 15:00,,,16-3 15:05,,,16-3 15:10,,,16-3 15:15,,,16-3 15:20,,,16-3 15:25,,,16-3 15:30,,,16-3 15:35,,,16-3 15:40,,,16-3 15:45,,,16-3 15:50,,,16-3 15:55,,,16-3 16:00,,,16-3 16:05,,,16-3 16:10,,,16-3 16:15,,,16-3 16:20,,,16-3 16:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,76","0,80","-","-","-","0,75","0,82","0,80","0,69","-","0,89","-","0,78","-","0,63","0,79","0,79","0,79","-","0,70","-","0,79","2,94","0,88","-","0,75","0,70","0,88","0,71","0,74",
"FSO_T11_SKPAuto_Ingangsdatum","0,82","-","-","-","2,26","0,61","4,74","0,73","0,65","-","0,66","-","0,60","0,63","0,60","0,86","1,14","0,62","-","0,62","-","0,61","0,64","0,66","-","0,82","2,17","0,69","4,76","0,69",
"FSO_T12_SKPAuto_Ongevallen","2,28","-","-","1,48","2,23","-","2,15","-","1,29","-","2,90","1,41","2,36","2,22","-","-","1,28","1,24","1,50","-","1,25","1,55","1,33","-","1,51","1,45","-","-","1,85","-",
"FSO_T13_SKPAuto_Samenvatting1","2,59","-","-","2,08","4,32","-","1,89","-","2,50","-","2,68","2,55","1,74","1,82","-","-","2,52","2,55","1,02","-","2,57","2,58","2,63","-","4,82","1,78","-","-","1,76","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,92","-","-","0,90","0,92","-","0,81","-","0,81","-","0,94","1,05","0,90","1,16","-","-","0,75","0,92","0,84","-","0,84","0,85","0,90","-","0,82","1,06","-","-","1,14","-",
"FSO_T15_SKPAuto_KentekenOpNaam","1,08","-","-","0,81","2,33","-","0,97","-","0,73","-","0,87","0,82","0,82","0,99","-","-","0,73","0,79","0,79","-","0,74","0,81","0,82","-","1,76","1,09","-","-","0,79","-",
"FSO_T16_SKPAuto_Persoonsgegevens","1,62","-","-","1,23","2,72","-","1,17","-","1,17","-","1,23","1,41","1,20","1,76","-","-","1,20","1,22","2,91","-","1,16","1,39","1,20","-","2,07","1,22","-","-","1,65","-",
"FSO_T17_SKPAuto_Adres","-","-","2,38","4,07","4,61","-","2,73","-","2,72","2,83","-","2,71","-","-","2,98","5,01","3,03","2,65","3,13","2,35","2,76","2,47","-","2,48","3,30","-","2,20","2,41","3,05","-",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","1,70","1,65","3,18","-","1,66","-","1,62","1,49","-","2,17","-","-","1,66","3,72","1,76","1,76","1,82","1,80","1,61","1,55","-","3,10","2,51","-","1,42","1,86","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","8,97","8,46","8,61","-","8,76","9,02","8,57","8,32","7,64","7,72","-","-","8,59","10,05","7,72","9,70","8,48","8,45","7,99","-","8,14","8,36","8,18","8,59","8,40","9,06","-","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","0,72","0,73","2,26","-","0,74","0,78","0,75","0,72","0,80","0,91","-","-","0,86","2,47","0,83","0,79","0,87","0,85","0,81","-","0,80","0,85","0,79","2,50","0,70","0,69","-","-",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","0,77","0,78","3,17","-","0,68","0,81","0,75","0,71","0,71","0,87","-","-","0,83","2,47","0,79","0,81","0,73","0,79","0,72","-","0,78","0,84","0,83","2,60","0,71","0,64","-","-",
"FSO_T22_SKPAuto_EerderSchade","-","-","1,09","0,72","2,17","-","0,73","0,83","0,75","0,76","0,92","0,88","-","-","0,94","2,37","0,77","0,75","0,75","0,82","0,79","-","0,89","0,69","0,77","1,87","0,73","0,65","-","-",
"FSO_T23_SKPAuto_MaandJaar","-","0,87","0,90","0,81","3,98","-","0,70","0,73","0,85","-","0,74","0,90","-","0,77","0,81","2,68","-","0,85","0,71","0,70","0,86","-","0,72","0,84","-","1,56","0,68","0,44","-","-",
"FSO_T24_SKPAuto_Rekeningnummer","0,97","0,90","1,63","-","1,98","-","-","1,77","-","-","1,39","1,85","-","2,01","-","2,55","-","1,45","0,84","1,15","-","1,13","0,86","-","-","2,10","-","3,02","-","0,91",
"FSO_T25_SKPAuto_Samenvatting2","2,95","3,90","4,68","-","4,34","-","-","3,03","-","-","3,35","3,76","-","3,21","-","5,61","-","3,21","3,52","3,26","-","3,21","3,69","-","-","4,33","-","3,57","-","3,45",
"FSO_T26_SKPAuto_EindeScript","0,82","1,00","0,76","-","1,68","-","-","0,78","-","-","0,79","0,86","-","0,96","-","2,26","-","0,92","0,83","0,81","-","0,87","1,31","-","-","1,67","-","0,85","-","0,99",
 

