Metrics Over Time
Metrics Over Time
,,,14-3 4:30,,,14-3 4:35,,,14-3 4:40,,,14-3 4:45,,,14-3 4:50,,,14-3 4:55,,,14-3 5:00,,,14-3 5:05,,,14-3 5:10,,,14-3 5:15,,,14-3 5:20,,,14-3 5:25,,,14-3 5:30,,,14-3 5:35,,,14-3 5:40,,,14-3 5:45,,,14-3 5:50,,,14-3 5:55,,,14-3 6:00,,,14-3 6:05,,,14-3 6:10,,,14-3 6:15,,,14-3 6:20,,,14-3 6:25,,,14-3 6:30,,,14-3 6:35,,,14-3 6:40,,,14-3 6:45,,,14-3 6:50,,,14-3 6:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,73","-","0,71","-","0,65","0,68","0,75","-","0,79","0,75","0,60","-","-","-","0,68","0,69","-","0,64","-","0,88","0,77","-","-","-","0,71","0,89","0,71","0,70","0,79","0,89",
"FSO_T11_SKPAuto_Ingangsdatum","0,52","-","0,44","-","0,53","0,46","0,48","-","1,40","0,51","0,59","-","-","-","0,49","0,46","-","0,49","-","0,55","0,51","-","-","-","0,69","0,54","0,52","0,53","0,58","0,53",
"FSO_T12_SKPAuto_Ongevallen","1,33","-","1,40","-","1,38","1,32","1,29","1,56","1,35","-","1,37","-","1,39","-","1,25","1,52","1,33","1,26","-","-","1,27","2,26","-","-","-","1,31","1,26","2,19","1,34","1,53",
"FSO_T13_SKPAuto_Samenvatting1","-","-","-","2,63","0,63","-","0,69","0,69","2,62","-","2,65","-","2,59","4,50","2,48","-","2,61","2,52","2,59","2,61","2,62","-","2,58","0,55","-","-","-","2,56","1,69","-",
"FSO_T14_SKPAuto_PriveZakelijk","-","-","-","0,50","0,53","-","0,48","0,54","0,60","-","0,58","-","0,67","0,62","0,45","-","0,59","0,43","0,57","0,51","0,45","-","0,53","0,54","-","-","-","0,52","0,56","-",
"FSO_T15_SKPAuto_KentekenOpNaam","-","-","-","0,44","0,39","-","0,42","0,48","0,45","-","0,42","-","1,57","2,37","0,40","-","0,52","0,37","1,37","0,47","0,52","-","0,55","0,52","-","-","-","0,43","0,43","-",
"FSO_T16_SKPAuto_Persoonsgegevens","-","-","-","0,58","0,57","-","0,61","0,62","0,88","-","0,60","-","1,72","2,70","0,57","-","0,64","0,58","1,78","0,56","0,89","-","0,95","0,56","-","-","-","0,59","0,65","-",
"FSO_T17_SKPAuto_Adres","-","-","-","2,27","2,82","-","2,11","2,82","2,21","-","2,38","-","3,13","4,01","2,53","1,94","2,25","2,19","3,22","2,52","2,64","-","2,15","2,09","-","-","-","2,64","2,21","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,42","-","1,68","1,40","-","1,98","1,14","1,27","1,38","3,13","-","-","2,47","-","1,45","1,24","-","1,56","1,23","1,54","1,21","1,53","-","1,20","1,35","1,52","1,62","1,35","1,03","1,43",
"FSO_T19_SKPAuto_AanvullendeVragen","7,58","-","9,15","7,96","-","8,60","8,71","7,78","7,46","9,02","-","-","9,20","-","8,89","7,94","-","7,61","7,81","8,33","8,48","9,16","-","9,13","8,00","8,74","8,69","7,69","8,40","8,43",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,43","-","0,47","0,46","-","0,47","0,55","0,41","0,66","2,32","-","-","0,44","2,68","0,60","0,45","-","0,41","0,43","0,59","0,48","0,44","-","0,44","0,62","0,60","0,52","0,41","0,46","0,46",
"FSO_T21_SKPAuto_StrafbaarFeit","0,39","-","0,50","0,42","0,52","0,53","0,47","0,52","0,63","2,55","-","-","0,38","2,46","0,71","0,48","-","0,69","-","0,58","0,43","-","0,47","0,37","0,49","0,44","0,43","0,40","0,47","0,44",
"FSO_T22_SKPAuto_EerderSchade","0,45","-","0,51","0,40","0,44","0,45","0,42","0,49","0,64","2,36","-","-","0,38","2,34","0,55","0,44","-","0,56","-","0,56","0,40","-","0,50","0,43","0,46","0,53","0,46","0,40","0,44","0,45",
"FSO_T23_SKPAuto_MaandJaar","0,42","-","0,45","0,43","0,62","0,57","0,39","0,40","0,62","2,32","-","-","0,39","2,21","0,54","0,40","-","0,50","-","0,48","0,42","-","0,42","0,39","0,56","0,42","0,50","0,46","0,39","0,43",
"FSO_T24_SKPAuto_Rekeningnummer","1,54","-","1,06","-","1,50","1,07","1,00","0,95","2,13","2,45","-","-","1,73","2,69","1,11","1,55","-","1,44","-","3,17","1,33","-","1,40","1,43","1,49","1,05","1,69","0,96","1,40","0,85",
"FSO_T25_SKPAuto_Samenvatting2","2,69","-","-","-","-","-","-","3,24","4,01","4,99","-","3,21","3,49","5,35","3,40","3,20","3,12","-","5,31","3,48","3,52","-","3,49","2,82","4,21","3,76","-","-","3,56","3,47",
"FSO_T26_SKPAuto_EindeScript","0,45","-","-","-","-","-","-","0,58","0,65","2,48","-","0,53","0,42","2,43","0,51","0,49","0,54","-","2,29","0,51","0,56","-","0,48","0,46","0,52","0,46","-","-","0,46","0,48",
 

