Metrics Over Time
Metrics Over Time
,,,15-3 18:00,,,15-3 18:05,,,15-3 18:10,,,15-3 18:15,,,15-3 18:20,,,15-3 18:25,,,15-3 18:30,,,15-3 18:35,,,15-3 18:40,,,15-3 18:45,,,15-3 18:50,,,15-3 18:55,,,15-3 19:00,,,15-3 19:05,,,15-3 19:10,,,15-3 19:15,,,15-3 19:20,,,15-3 19:25,,,15-3 19:30,,,15-3 19:35,,,15-3 19:40,,,15-3 19:45,,,15-3 19:50,,,15-3 19:55,,,15-3 20:00,,,15-3 20:05,,,15-3 20:10,,,15-3 20:15,,,15-3 20:20,,,15-3 20:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","-","0,91","-","0,74","-","-","0,73","0,71","-","0,81","0,69","-","0,71","0,69","-","1,21","0,71","-","0,72","0,66","-","1,02","0,87","-","-","0,71","-","-","0,69",
"FSO_T11_SKPAuto_Ingangsdatum","-","-","0,58","-","0,60","-","-","0,54","0,63","-","0,66","0,55","-","0,86","0,55","-","0,63","3,42","-","0,60","0,61","-","0,72","-","-","-","0,55","-","-","0,50",
"FSO_T12_SKPAuto_Ongevallen","-","-","1,54","1,82","-","-","-","0,96","-","-","1,46","-","1,21","1,30","1,54","-","-","-","-","2,16","-","1,24","1,77","-","-","-","2,17","-","1,46","1,77",
"FSO_T13_SKPAuto_Samenvatting1","-","-","2,54","2,56","-","-","-","2,64","-","-","0,71","-","2,54","0,68","2,52","-","-","-","-","2,58","-","2,59","0,76","-","-","-","2,46","-","2,57","2,49",
"FSO_T14_SKPAuto_PriveZakelijk","-","-","0,81","0,79","-","-","-","0,63","-","-","0,84","-","0,61","0,66","0,62","-","-","-","-","0,62","-","0,60","0,71","-","-","-","0,56","-","0,65","0,59",
"FSO_T15_SKPAuto_KentekenOpNaam","-","-","1,15","0,75","-","-","-","0,56","-","-","0,61","-","0,64","0,51","0,52","-","-","-","-","0,50","-","0,47","2,64","-","-","-","0,48","-","0,57","0,47",
"FSO_T16_SKPAuto_Persoonsgegevens","-","-","1,70","1,22","-","-","-","1,03","-","-","1,03","-","1,02","0,69","0,59","-","-","-","-","0,86","-","0,96","2,15","-","-","-","0,90","-","0,65","1,29",
"FSO_T17_SKPAuto_Adres","2,61","-","3,24","-","2,28","-","-","2,03","2,52","-","2,33","-","2,48","2,30","2,29","-","-","19,75","-","2,55","2,19","2,49","2,67","2,62","2,72","-","2,53","-","1,72","2,60",
"FSO_T18_SKPAuto_TelefoonEmail","1,83","-","1,52","-","1,59","-","1,53","-","1,46","-","-","1,72","-","-","1,38","-","-","2,82","-","1,44","1,57","-","4,19","1,36","10,15","-","1,29","1,53","1,60","1,58",
"FSO_T19_SKPAuto_AanvullendeVragen","11,98","-","8,54","-","8,11","-","8,86","-","7,75","-","-","8,44","-","-","8,63","-","-","8,93","-","8,65","7,97","-","9,43","8,83","8,66","-","7,96","7,35","7,63","8,83",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","1,70","-","0,78","-","0,64","-","0,52","-","0,47","-","-","0,53","-","-","0,49","-","-","1,37","-","0,57","0,43","-","0,46","0,47","0,50","-","0,52","0,48","0,61","0,54",
"FSO_T21_SKPAuto_StrafbaarFeit","2,21","-","0,89","-","0,89","-","0,46","-","0,73","-","-","0,60","-","-","0,50","-","-","0,60","-","0,49","0,44","-","0,50","0,48","0,75","-","0,56","0,44","0,54","0,50",
"FSO_T22_SKPAuto_EerderSchade","-","-","0,92","-","1,03","-","0,54","-","1,00","-","-","0,57","-","-","0,54","-","-","0,70","-","0,57","0,49","0,00","0,64","0,51","0,56","-","0,58","0,50","0,59","0,67",
"FSO_T23_SKPAuto_MaandJaar","-","-","0,89","-","1,10","-","0,48","-","0,70","-","-","0,60","-","-","0,61","-","-","0,63","-","0,51","0,50","-","-","0,51","-","-","0,50","0,58","0,49","0,55",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,75","2,31","-","1,27","-","2,33","0,97","1,50","-","0,91","1,13","-","1,47","-","-","-","0,93","-","1,26","-","-","-","-","-","-","1,40","0,89","0,87","0,89",
"FSO_T25_SKPAuto_Samenvatting2","-","3,17","3,44","-","3,25","-","3,07","3,66","3,53","5,64","3,14","3,42","-","3,34","-","-","-","3,95","-","3,44","-","-","-","-","-","-","3,00","2,91","3,22","2,74",
"FSO_T26_SKPAuto_EindeScript","-","0,98","0,61","-","0,77","-","0,90","0,59","0,63","2,31","0,82","0,68","-","0,58","-","-","-","0,65","-","0,63","-","-","-","-","-","-","0,54","0,56","0,59","0,56",
 

