Metrics Over Time
Metrics Over Time
,,,18-3 11:00,,,18-3 11:05,,,18-3 11:10,,,18-3 11:15,,,18-3 11:20,,,18-3 11:25,,,18-3 11:30,,,18-3 11:35,,,18-3 11:40,,,18-3 11:45,,,18-3 11:50,,,18-3 11:55,,,18-3 12:00,,,18-3 12:05,,,18-3 12:10,,,18-3 12:15,,,18-3 12:20,,,18-3 12:25,,,18-3 12:30,,,18-3 12:35,,,18-3 12:40,,,18-3 12:45,,,18-3 12:50,,,18-3 12:55,,,18-3 13:00,,,18-3 13:05,,,18-3 13:10,,,18-3 13:15,,,18-3 13:20,,,18-3 13:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,72","-","0,70","0,77","0,69","0,66","0,75","0,70","0,68","0,76","0,66","0,68","0,70","0,76","0,66","0,88","0,78","0,67","0,69","0,74","0,71","0,62","0,72","0,88","-","0,73","0,66","0,80","0,65","0,73",
"FSO_T11_SKPAuto_Ingangsdatum","0,48","-","0,51","1,07","0,59","0,47","2,65","0,51","0,56","0,62","0,56","0,47","0,54","0,59","0,59","1,11","0,82","0,55","0,62","0,69","0,55","0,63","0,55","0,53","-","0,54","0,50","0,64","0,57","1,33",
"FSO_T12_SKPAuto_Ongevallen","1,75","-","0,70","2,05","1,24","2,25","1,28","1,46","3,15","1,52","1,49","1,26","1,73","2,36","3,11","1,38","1,33","1,21","2,57","1,77","1,72","1,77","3,02","1,29","1,26","2,49","1,40","1,44","1,36","4,50",
"FSO_T13_SKPAuto_Samenvatting1","2,46","-","0,78","1,05","1,59","2,54","2,56","1,74","2,53","2,63","2,59","2,45","2,55","1,62","2,61","1,83","2,59","2,50","2,52","1,63","2,52","2,63","2,64","0,62","2,56","1,85","2,51","2,67","2,61","0,51",
"FSO_T14_SKPAuto_PriveZakelijk","0,61","-","0,57","0,60","0,71","0,53","0,66","0,60","0,61","0,64","0,55","0,56","0,57","0,67","0,62","0,70","0,63","0,59","0,59","0,61","0,55","0,60","0,59","0,61","0,60","2,52","0,50","0,65","0,61","0,61",
"FSO_T15_SKPAuto_KentekenOpNaam","0,57","-","0,59","0,54","0,78","0,47","5,31","0,48","0,51","0,50","0,46","0,44","0,54","0,56","0,50","0,68","0,60","0,45","0,49","0,57","0,53","0,52","0,54","0,64","0,60","0,72","0,50","0,53","0,57","0,52",
"FSO_T16_SKPAuto_Persoonsgegevens","0,96","-","0,88","0,84","0,63","0,55","7,19","0,79","0,71","1,24","0,71","0,94","0,65","2,86","0,89","1,04","0,93","4,66","0,87","0,62","0,60","0,77","0,80","0,85","0,84","0,66","0,93","0,76","1,15","0,87",
"FSO_T17_SKPAuto_Adres","2,34","-","2,14","2,67","2,46","2,41","13,48","2,43","2,35","2,64","2,39","2,50","2,21","2,78","2,87","2,40","2,36","2,54","2,58","2,25","2,18","2,17","2,57","2,54","2,47","1,91","2,42","2,74","1,99","2,52",
"FSO_T18_SKPAuto_TelefoonEmail","1,20","-","1,52","1,47","-","1,83","8,28","1,63","1,59","1,41","1,24","2,11","1,87","1,53","1,34","1,47","1,41","1,60","1,38","1,76","1,71","1,03","1,26","1,28","1,79","1,30","1,46","1,43","1,42","1,33",
"FSO_T19_SKPAuto_AanvullendeVragen","-","7,99","7,83","8,27","-","8,10","8,56","8,50","7,89","8,29","7,74","7,73","7,98","7,82","9,33","8,46","8,27","7,76","7,60","8,21","8,29","12,00","9,13","8,13","7,64","8,40","8,15","9,35","7,99","8,21",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","0,47","0,55","0,46","0,55","0,48","1,38","0,48","0,57","0,55","0,43","0,66","0,55","0,59","0,66","0,63","0,61","0,48","0,53","0,49","0,61","-","0,58","0,52","0,64","0,71","0,58","0,52","0,59","0,52",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,43","0,40","0,44","0,52","0,54","2,39","0,50","0,62","0,60","0,54","0,60","0,63","0,53","0,54","0,57","0,59","0,62","0,52","0,53","0,55","-","0,52","0,54","0,54","0,50","0,55","0,48","0,57","0,56",
"FSO_T22_SKPAuto_EerderSchade","-","0,51","0,42","0,47","0,54","0,51","2,26","0,53","0,63","0,67","0,70","0,88","0,66","0,58","0,73","0,59","0,65","0,56","0,48","0,58","0,56","-","0,60","0,84","0,68","0,61","0,56","0,52","0,63","0,59",
"FSO_T23_SKPAuto_MaandJaar","-","0,50","0,41","0,48","0,46","0,51","2,39","0,61","0,61","0,58","0,48","0,53","0,68","0,66","0,55","0,62","0,51","0,52","0,56","0,51","0,68","-","0,53","0,55","0,61","0,49","0,57","0,51","0,58","0,50",
"FSO_T24_SKPAuto_Rekeningnummer","-","0,86","1,53","1,41","4,92","1,18","5,88","1,21","1,50","0,92","1,52","1,45","1,44","0,89","0,92","1,47","1,46","1,25","1,37","1,48","2,19","-","1,47","1,42","1,68","0,91","0,94","1,45","2,11","1,24",
"FSO_T25_SKPAuto_Samenvatting2","-","3,19","3,32","3,43","2,60","3,46","7,67","2,99","3,42","3,77","3,13","2,90","3,13","3,11","3,34","4,02","3,28","3,41","3,20","3,91","3,06","-","3,59","3,45","3,43","3,33","3,23","4,11","2,94","2,97",
"FSO_T26_SKPAuto_EindeScript","-","0,77","0,53","0,74","0,50","0,72","3,38","0,54","0,75","0,60","0,49","0,59","0,65","0,62","0,61","0,71","0,59","0,56","0,70","0,58","0,75","-","0,54","0,57","0,69","0,56","0,62","0,58","0,54","0,56",
 

