Metrics Over Time
Metrics Over Time
,,,21-3 9:00,,,21-3 9:05,,,21-3 9:10,,,21-3 9:15,,,21-3 9:20,,,21-3 9:25,,,21-3 9:30,,,21-3 9:35,,,21-3 9:40,,,21-3 9:45,,,21-3 9:50,,,21-3 9:55,,,21-3 10:00,,,21-3 10:05,,,21-3 10:10,,,21-3 10:15,,,21-3 10:20,,,21-3 10:25,,,21-3 10:30,,,21-3 10:35,,,21-3 10:40,,,21-3 10:45,,,21-3 10:50,,,21-3 10:55,,,21-3 11:00,,,21-3 11:05,,,21-3 11:10,,,21-3 11:15,,,21-3 11:20,,,21-3 11:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,62","0,64","0,85","0,61","0,67","0,68","0,68","1,53","0,67","2,47","0,71","0,73","0,63","0,71","0,80","0,83","0,69","0,78","0,74","0,70","0,77","0,73","0,69","0,75","0,68","0,75","0,70","0,86","0,68","0,98",
"FSO_T11_SKPAuto_Ingangsdatum","0,60","0,57","0,59","0,49","0,65","0,53","0,50","0,53","0,52","0,83","0,56","0,56","0,54","1,47","0,51","0,32","0,52","0,66","6,90","0,52","0,53","0,61","0,53","0,53","0,95","0,57","0,58","0,62","0,57","0,85",
"FSO_T12_SKPAuto_Ongevallen","1,75","1,37","1,51","1,34","1,23","1,73","1,88","2,24","2,46","2,38","1,53","1,63","1,31","2,04","1,42","2,03","1,60","1,41","1,83","1,56","1,34","3,85","1,60","4,42","1,50","3,25","1,33","1,68","2,48","1,27",
"FSO_T13_SKPAuto_Samenvatting1","2,55","2,60","0,68","1,53","1,68","2,53","2,62","0,65","2,61","2,53","1,56","0,59","5,00","2,61","2,52","1,53","0,65","1,09","1,76","1,64","0,72","2,54","0,78","0,65","1,75","1,88","2,50","1,67","1,57","2,61",
"FSO_T14_SKPAuto_PriveZakelijk","0,63","0,78","0,51","0,62","0,59","0,55","0,57","0,61","0,59","0,55","0,70","0,60","0,60","0,79","0,56","0,70","0,62","1,43","0,79","0,61","0,62","0,71","0,64","0,62","0,67","0,73","0,66","0,70","0,64","0,81",
"FSO_T15_SKPAuto_KentekenOpNaam","0,55","0,54","0,52","0,57","0,53","0,50","0,53","0,77","0,48","0,52","0,54","0,54","0,54","1,65","0,70","0,48","0,55","0,95","1,79","0,61","0,50","0,56","0,55","1,02","0,58","0,73","0,50","0,88","0,44","0,79",
"FSO_T16_SKPAuto_Persoonsgegevens","0,93","0,81","0,56","0,56","0,84","0,71","0,75","0,71","0,63","0,63","0,78","0,57","0,73","2,30","1,92","0,69","0,62","1,15","2,01","0,58","0,52","0,80","1,11","1,09","0,66","1,02","0,54","0,83","0,68","1,11",
"FSO_T17_SKPAuto_Adres","2,44","2,34","2,27","2,33","2,45","2,38","2,30","2,11","2,20","2,51","2,68","2,47","2,55","4,41","2,35","2,43","2,07","2,37","3,79","2,73","2,32","2,70","2,73","2,75","2,45","1,94","2,05","2,50","2,00","2,72",
"FSO_T18_SKPAuto_TelefoonEmail","1,30","1,33","1,68","1,25","1,58","1,50","1,49","1,61","1,75","1,63","1,65","1,56","1,81","3,72","2,26","1,58","1,28","1,96","2,66","1,53","1,62","1,57","1,55","1,78","3,06","1,53","1,66","1,42","1,66","1,79",
"FSO_T19_SKPAuto_AanvullendeVragen","7,55","8,49","10,09","8,29","8,23","9,73","8,41","7,80","8,21","8,27","8,53","9,76","7,99","8,65","8,10","8,80","9,12","7,78","9,37","7,73","8,44","-","8,40","9,84","9,02","8,50","8,52","7,93","8,06","7,43",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,55","0,52","0,50","0,65","0,51","0,52","0,62","0,60","0,51","0,51","0,55","0,56","0,52","2,67","0,54","0,71","0,51","0,61","2,87","0,53","0,56","-","0,65","0,97","0,45","0,55","0,63","0,53","0,68","0,66",
"FSO_T21_SKPAuto_StrafbaarFeit","0,64","0,62","0,64","0,57","0,61","0,54","0,45","0,48","0,55","0,52","0,52","0,61","0,54","1,66","0,51","0,76","0,48","0,70","2,88","0,63","0,54","-","0,56","0,71","0,46","0,54","0,64","0,50","0,81","0,63",
"FSO_T22_SKPAuto_EerderSchade","0,52","0,59","0,52","0,49","0,54","0,47","0,47","0,52","0,60","0,55","0,57","0,52","0,49","1,43","0,67","0,72","0,56","0,61","2,49","0,59","0,53","-","0,48","0,85","0,51","0,59","0,66","0,58","0,58","0,66",
"FSO_T23_SKPAuto_MaandJaar","0,50","0,56","0,51","0,57","0,57","0,58","0,50","0,47","0,76","0,53","0,55","0,61","0,52","1,66","0,60","0,73","0,49","0,64","2,35","0,57","0,67","-","0,51","0,82","0,55","0,55","0,68","0,52","0,80","0,73",
"FSO_T24_SKPAuto_Rekeningnummer","2,44","1,21","1,48","2,13","1,54","1,69","1,53","1,21","1,26","1,00","0,92","1,13","0,96","1,95","1,36","0,84","0,94","1,25","2,43","1,29","3,43","-","1,72","1,42","1,93","1,38","1,38","0,95","1,44","1,57",
"FSO_T25_SKPAuto_Samenvatting2","3,22","3,69","3,07","3,38","2,93","3,79","3,64","2,91","3,73","3,59","3,29","3,01","2,76","4,57","3,31","3,25","3,30","3,06","6,22","3,50","3,65","-","3,41","3,24","2,95","3,17","3,27","3,63","3,58","3,59",
"FSO_T26_SKPAuto_EindeScript","0,54","0,56","0,60","0,59","0,54","0,58","0,52","0,57","0,59","0,60","0,57","0,68","0,51","1,47","0,60","0,52","0,54","0,74","3,35","1,13","0,61","-","0,58","0,94","0,57","0,65","0,75","0,54","0,55","0,85",
 

