Metrics Over Time
Metrics Over Time
,,,17-3 15:00,,,17-3 15:05,,,17-3 15:10,,,17-3 15:15,,,17-3 15:20,,,17-3 15:25,,,17-3 15:30,,,17-3 15:35,,,17-3 15:40,,,17-3 15:45,,,17-3 15:50,,,17-3 15:55,,,17-3 16:00,,,17-3 16:05,,,17-3 16:10,,,17-3 16:15,,,17-3 16:20,,,17-3 16:25,,,17-3 16:30,,,17-3 16:35,,,17-3 16:40,,,17-3 16:45,,,17-3 16:50,,,17-3 16:55,,,17-3 17:00,,,17-3 17:05,,,17-3 17:10,,,17-3 17:15,,,17-3 17:20,,,17-3 17:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T13_SKPAuto_Samenvatting1","2,63","0,74","1,45","1,05","-","2,53","-","2,73","2,55","2,58","4,45","-","-","-","-","2,63","-","-","0,71","2,49","-","0,69","-","-","2,58","2,75","0,62","2,64","2,53","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,61","0,59","0,81","0,85","-","0,80","-","-","0,52","0,60","-","-","-","-","-","0,69","-","-","0,68","0,59","-","0,60","-","-","0,71","0,70","0,54","0,55","0,65","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,50","0,55","0,88","0,78","-","0,90","-","-","0,47","0,52","-","-","-","-","-","0,53","-","-","0,61","0,52","-","0,65","-","-","1,22","0,70","0,63","0,53","0,59","-",
"FSO_T16_SKPAuto_Persoonsgegevens","0,69","2,97","0,65","-","-","1,12","-","-","0,85","1,07","-","-","-","-","-","0,73","-","-","0,56","0,66","-","0,62","-","-","1,63","0,73","0,67","0,88","0,59","-",
"FSO_T17_SKPAuto_Adres","2,07","2,54","2,19","-","2,50","2,43","-","-","2,38","1,94","-","2,91","-","3,06","-","2,59","2,06","-","2,33","2,32","2,43","2,38","-","-","2,82","2,64","2,09","2,50","2,41","2,03",
"FSO_T18_SKPAuto_TelefoonEmail","1,97","1,51","1,91","-","2,04","1,76","-","-","1,69","-","-","1,85","-","1,69","-","1,53","1,52","1,92","-","1,55","1,39","1,47","-","-","1,91","1,72","1,58","1,75","-","1,76",
"FSO_T19_SKPAuto_AanvullendeVragen","8,62","10,12","7,66","-","8,41","7,64","-","7,96","8,54","-","9,53","8,40","-","8,08","-","8,35","8,44","7,99","-","7,94","8,24","7,74","-","-","7,89","8,87","8,42","8,42","-","7,34",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,62","0,51","0,55","-","0,92","0,82","-","2,64","0,45","-","4,67","0,55","-","0,93","-","0,52","0,70","0,56","-","0,76","0,59","0,66","-","-","0,69","0,67","0,54","-","0,49","0,55",
"FSO_T21_SKPAuto_StrafbaarFeit","0,51","0,53","0,71","0,85","0,85","0,79","6,46","2,38","0,55","-","3,75","0,60","-","0,79","-","0,51","0,60","0,59","-","0,50","0,71","0,54","-","-","0,72","0,74","0,53","-","0,49","0,52",
"FSO_T22_SKPAuto_EerderSchade","0,54","-","0,55","0,95","0,98","0,86","5,01","2,25","0,51","-","2,37","0,53","-","0,72","-","0,62","0,62","0,60","-","0,56","0,56","0,54","-","-","-","0,74","0,48","-","0,52","0,59",
"FSO_T23_SKPAuto_MaandJaar","0,59","-","0,80","0,79","-","1,19","3,84","3,11","0,47","-","2,32","0,92","-","0,71","-","0,59","0,53","0,62","-","0,54","0,67","0,50","-","-","-","0,68","0,55","-","2,40","0,83",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","1,42","1,22","-","1,42","2,64","2,76","0,82","-","6,16","-","1,47","0,85","-","-","1,38","1,18","-","-","1,23","0,85","1,52","-","-","0,93","1,16","-","0,79","-",
"FSO_T25_SKPAuto_Samenvatting2","-","-","3,82","3,86","-","2,97","6,44","-","5,00","-","6,20","3,22","3,44","3,31","3,52","-","3,30","3,18","-","-","3,33","3,64","3,47","-","-","3,85","3,16","-","3,21","-",
"FSO_T26_SKPAuto_EindeScript","-","-","0,99","1,24","-","0,85","2,49","-","3,31","-","3,74","0,53","0,53","0,67","0,58","-","0,66","0,61","-","-","0,66","0,54","0,55","-","-","0,80","0,71","-","1,12","-",
 

