Metrics Over Time
Metrics Over Time
,,,18-3 8:30,,,18-3 8:35,,,18-3 8:40,,,18-3 8:45,,,18-3 8:50,,,18-3 8:55,,,18-3 9:00,,,18-3 9:05,,,18-3 9:10,,,18-3 9:15,,,18-3 9:20,,,18-3 9:25,,,18-3 9:30,,,18-3 9:35,,,18-3 9:40,,,18-3 9:45,,,18-3 9:50,,,18-3 9:55,,,18-3 10:00,,,18-3 10:05,,,18-3 10:10,,,18-3 10:15,,,18-3 10:20,,,18-3 10:25,,,18-3 10:30,,,18-3 10:35,,,18-3 10:40,,,18-3 10:45,,,18-3 10:50,,,18-3 10:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T13_SKPAuto_Samenvatting1","-","-","-","-","-","-","2,58","2,60","0,52","2,50","2,49","2,60","2,60","1,73","0,70","3,67","0,78","0,63","1,51","1,73","0,59","1,64","1,64","2,48","2,47","2,69","-","2,51","1,63","0,70",
"FSO_T14_SKPAuto_PriveZakelijk","-","-","-","-","-","-","0,85","0,62","0,48","0,63","0,48","0,53","0,55","0,56","0,57","0,82","0,51","0,57","0,59","0,58","0,50","0,60","0,65","0,59","0,55","0,53","-","0,51","0,57","0,63",
"FSO_T15_SKPAuto_KentekenOpNaam","-","-","-","-","-","-","0,48","0,60","0,51","0,46","0,31","0,45","0,44","0,51","0,41","0,41","0,45","0,61","0,59","0,51","0,59","0,49","0,58","0,50","0,44","0,49","-","1,40","0,54","0,43",
"FSO_T16_SKPAuto_Persoonsgegevens","-","-","-","-","-","-","0,61","0,49","0,51","0,63","0,72","0,42","0,80","0,78","1,00","1,03","0,86","0,83","2,69","0,69","1,06","0,89","0,60","1,52","0,56","0,86","-","1,88","1,21","0,66",
"FSO_T17_SKPAuto_Adres","-","-","-","-","-","-","2,06","2,45","2,11","2,26","2,26","2,46","2,16","2,28","2,39","2,13","2,13","1,82","2,75","2,48","2,22","2,89","2,43","0,00","1,94","2,19","-","4,42","2,49","1,79",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","-","-","-","-","1,31","1,55","1,41","1,36","1,36","1,25","1,21","1,50","2,10","1,55","1,34","1,76","1,46","1,51","2,04","1,53","1,42","1,81","2,01","1,13","2,37","2,89","-","1,47",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","-","-","-","-","8,49","7,91","7,86","8,44","7,73","8,07","7,94","7,84","8,00","9,48","8,33","10,63","8,58","7,00","8,06","10,17","8,38","8,56","8,18","8,58","7,79","13,11","-","8,37",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","-","-","-","-","-","0,36","0,49","0,50","0,47","0,36","0,41","0,47","0,58","0,44","0,53","0,47","0,47","0,42","0,80","0,48","0,63","0,59","0,58","0,42","0,54","1,40","-","0,48",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","-","-","-","-","-","0,61","0,39","0,48","0,46","0,39","0,38","0,53","0,58","0,44","0,53","0,43","0,50","0,57","0,57","0,47","0,51","0,70","0,55","0,54","0,42","2,49","0,48","0,41",
"FSO_T22_SKPAuto_EerderSchade","-","-","-","-","-","-","-","0,43","0,46","0,47","0,42","0,40","0,53","0,62","0,59","0,44","0,61","0,52","0,51","0,54","0,60","0,46","0,53","0,50","0,46","0,47","1,38","2,50","0,60","0,50",
"FSO_T23_SKPAuto_MaandJaar","-","-","-","-","-","-","-","0,45","0,51","0,46","0,42","0,38","0,46","0,43","0,50","0,44","0,48","0,67","0,52","0,47","0,69","0,42","0,98","0,59","0,42","0,41","0,67","3,96","0,51","0,49",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","-","-","-","-","-","1,26","1,40","1,41","1,18","1,53","0,81","1,25","1,14","0,89","1,27","1,02","0,89","1,10","1,25","1,13","1,37","1,34","1,40","1,35","1,59","4,29","1,41","0,93",
"FSO_T25_SKPAuto_Samenvatting2","-","-","-","-","-","-","-","3,79","2,87","4,59","3,33","3,19","4,11","3,37","3,42","3,27","3,28","3,29","3,13","3,32","3,44","3,78","3,08","3,63","3,46","3,30","3,62","4,51","2,92","3,47",
"FSO_T26_SKPAuto_EindeScript","-","-","-","-","-","-","-","0,53","0,52","0,65","0,48","0,84","0,53","0,56","0,66","0,54","0,49","0,56","0,57","0,61","0,59","0,68","0,68","0,56","0,50","0,44","0,62","5,22","0,63","0,55",
 

