Metrics Over Time
Metrics Over Time
,,,16-3 11:30,,,16-3 11:35,,,16-3 11:40,,,16-3 11:45,,,16-3 11:50,,,16-3 11:55,,,16-3 12:00,,,16-3 12:05,,,16-3 12:10,,,16-3 12:15,,,16-3 12:20,,,16-3 12:25,,,16-3 12:30,,,16-3 12:35,,,16-3 12:40,,,16-3 12:45,,,16-3 12:50,,,16-3 12:55,,,16-3 13:00,,,16-3 13:05,,,16-3 13:10,,,16-3 13:15,,,16-3 13:20,,,16-3 13:25,,,16-3 13:30,,,16-3 13:35,,,16-3 13:40,,,16-3 13:45,,,16-3 13:50,,,16-3 13:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,69","0,44","0,70","-","0,67","0,83","-","-","0,87","0,71","0,91","0,71","0,92","-","1,05","-","0,69","0,69","-","0,76","0,76","-","0,92","0,71","-","-","-","0,76","0,85","0,64",
"FSO_T11_SKPAuto_Ingangsdatum","0,55","0,56","0,73","-","0,53","0,63","-","-","0,56","0,62","0,66","1,65","0,57","-","0,55","-","0,60","0,52","-","0,63","0,56","-","0,46","0,53","-","-","-","1,60","0,87","0,62",
"FSO_T12_SKPAuto_Ongevallen","1,38","-","-","1,70","2,21","-","1,29","-","-","1,31","-","1,29","1,35","1,91","1,23","-","-","1,28","1,32","1,31","1,32","1,26","1,31","1,43","1,35","1,24","-","1,90","1,79","-",
"FSO_T13_SKPAuto_Samenvatting1","-","-","2,48","2,61","-","2,61","2,57","-","-","-","-","-","1,97","1,72","2,50","-","2,66","2,58","2,50","1,11","2,54","2,66","2,56","2,55","2,59","2,57","-","2,59","2,55","-",
"FSO_T14_SKPAuto_PriveZakelijk","-","-","0,53","0,65","-","0,66","0,66","-","-","-","-","-","0,56","0,63","0,61","-","0,68","0,54","0,58","0,89","0,71","0,41","0,56","0,49","0,50","0,65","-","0,93","0,93","-",
"FSO_T15_SKPAuto_KentekenOpNaam","-","-","0,48","0,52","-","0,55","0,62","-","-","-","-","-","0,51","0,59","0,58","-","0,57","0,50","0,61","0,72","0,57","0,55","0,57","0,49","0,50","0,60","-","0,89","0,79","-",
"FSO_T16_SKPAuto_Persoonsgegevens","-","-","0,92","0,92","-","0,90","0,57","-","-","-","-","-","0,77","0,67","1,54","-","0,66","0,59","0,65","1,20","1,04","0,68","0,88","0,63","1,18","1,07","-","1,31","1,29","-",
"FSO_T17_SKPAuto_Adres","-","-","2,35","2,78","-","2,83","1,93","-","-","2,61","-","-","2,57","2,23","-","-","2,32","2,29","2,54","3,38","2,51","2,36","2,72","2,32","2,18","-","2,35","-","-","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,28","-","-","1,60","-","1,51","1,36","-","-","1,49","-","-","1,65","-","1,62","1,57","1,86","-","1,41","-","1,73","1,38","1,54","1,30","1,44","1,26","1,69","-","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","7,69","-","-","8,07","-","8,64","8,39","-","-","8,01","-","-","8,02","-","7,54","8,19","8,39","-","8,20","-","7,93","7,84","7,86","8,00","8,21","7,91","8,84","-","-","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,50","-","-","0,48","-","0,58","0,51","0,49","-","0,48","0,48","-","-","0,64","0,53","0,60","0,53","-","0,53","0,85","0,63","0,52","0,39","0,52","0,41","0,46","0,55","-","-","-",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,48","-","0,52","0,51","0,63","0,50","0,56","-","0,53","0,54","-","-","0,50","0,58","0,49","0,57","-","0,50","0,89","0,61","0,50","0,54","0,41","0,40","0,52","0,65","-","-","-",
"FSO_T22_SKPAuto_EerderSchade","-","0,50","-","0,51","0,47","0,63","0,52","0,50","-","0,55","0,58","-","-","0,59","0,70","0,54","0,61","-","0,50","0,70","0,74","0,45","0,43","0,45","0,42","0,42","0,53","-","-","-",
"FSO_T23_SKPAuto_MaandJaar","-","0,55","-","0,51","0,55","0,60","0,50","0,52","-","0,52","0,49","-","-","0,50","0,59","0,51","0,50","-","0,52","0,72","0,77","0,41","0,42","0,43","0,48","0,43","0,66","-","-","-",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,25","-","1,44","1,04","0,93","1,28","0,94","1,50","-","0,89","0,92","-","1,01","1,64","1,02","0,88","-","1,05","1,38","1,17","1,26","1,24","0,90","0,92","0,83","1,15","-","0,92","1,46",
"FSO_T25_SKPAuto_Samenvatting2","-","3,60","5,34","3,09","3,63","3,98","3,38","3,14","4,19","-","3,32","3,39","-","3,10","3,13","3,60","-","-","3,62","3,30","3,25","-","3,41","-","-","3,78","4,09","-","3,16","4,31",
"FSO_T26_SKPAuto_EindeScript","-","0,51","0,54","0,52","0,57","0,71","0,54","0,56","0,86","-","0,60","0,73","-","0,66","0,62","0,57","-","-","0,59","0,72","0,58","-","0,54","-","-","0,48","1,20","-","0,89","1,27",
 

