Metrics Over Time
Metrics Over Time
,,,16-3 4:00,,,16-3 4:05,,,16-3 4:10,,,16-3 4:15,,,16-3 4:20,,,16-3 4:25,,,16-3 4:30,,,16-3 4:35,,,16-3 4:40,,,16-3 4:45,,,16-3 4:50,,,16-3 4:55,,,16-3 5:00,,,16-3 5:05,,,16-3 5:10,,,16-3 5:15,,,16-3 5:20,,,16-3 5:25,,,16-3 5:30,,,16-3 5:35,,,16-3 5:40,,,16-3 5:45,,,16-3 5:50,,,16-3 5:55,,,16-3 6:00,,,16-3 6:05,,,16-3 6:10,,,16-3 6:15,,,16-3 6:20,,,16-3 6:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T15_SKPAuto_KentekenOpNaam","0,55","0,48","0,42","0,45","0,41","-","-","0,52","0,44","0,50","0,47","-","0,48","0,43","-","0,43","-","-","0,47","-","-","0,42","0,49","-","0,49","0,54","-","0,43","0,50","0,42",
"FSO_T16_SKPAuto_Persoonsgegevens","0,57","0,66","0,68","0,58","0,64","-","-","0,66","0,68","0,73","1,09","-","0,61","0,64","-","0,75","-","-","0,62","-","-","0,59","0,61","-","0,56","0,74","-","0,50","0,91","1,60",
"FSO_T17_SKPAuto_Adres","2,29","2,18","2,08","2,36","2,16","2,08","-","2,69","2,43","2,40","2,32","-","2,43","2,16","-","2,61","-","-","2,10","-","-","2,31","2,25","-","2,18","2,57","-","2,76","2,28","2,06",
"FSO_T18_SKPAuto_TelefoonEmail","1,52","1,60","1,17","1,16","1,36","1,40","1,38","-","1,37","1,27","1,29","-","-","-","1,50","1,61","1,24","1,41","1,23","1,46","1,87","1,37","1,18","1,23","-","-","1,53","-","1,37","1,42",
"FSO_T19_SKPAuto_AanvullendeVragen","8,19","7,98","8,70","7,66","7,51","8,32","7,89","-","8,22","7,93","8,11","-","-","-","8,20","8,47","8,94","7,85","8,45","8,67","8,96","8,15","8,01","7,21","-","-","7,24","-","8,59","7,95",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","0,45","0,52","-","0,53","0,47","0,44","0,42","0,53","-","0,40","-","-","-","0,49","0,38","0,47","0,47","-","0,44","0,43","-","0,36","0,44","-","-","0,45","-","0,41","0,41",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,57","0,66","-","0,62","0,46","0,54","0,43","0,51","-","0,50","-","-","-","0,63","0,36","0,49","0,43","-","0,57","0,45","-","0,43","0,52","-","-","0,44","-","0,57","0,45",
"FSO_T22_SKPAuto_EerderSchade","-","0,47","0,74","-","0,45","0,48","0,44","0,60","0,59","-","0,46","-","-","-","0,76","0,40","0,42","0,48","-","0,49","0,42","-","0,45","0,49","-","-","0,45","-","0,44","0,42",
"FSO_T23_SKPAuto_MaandJaar","-","0,49","0,73","-","0,41","0,57","0,51","0,41","0,51","-","0,45","-","-","-","0,62","0,42","0,34","0,40","-","0,48","0,49","-","0,43","0,57","-","-","0,55","-","0,45","0,45",
"FSO_T24_SKPAuto_Rekeningnummer","-","1,20","1,61","-","1,18","-","1,30","1,88","1,52","-","1,88","-","-","-","2,43","1,55","2,35","1,35","-","1,63","1,23","-","1,41","1,47","-","-","1,43","-","1,46","1,46",
"FSO_T25_SKPAuto_Samenvatting2","-","3,49","3,29","3,76","2,82","-","2,84","3,24","3,41","-","3,34","3,88","-","-","3,85","3,14","3,17","-","3,23","3,38","3,17","3,38","3,16","3,52","-","-","3,55","-","3,22","-",
"FSO_T26_SKPAuto_EindeScript","-","0,53","0,76","0,48","0,47","-","0,50","0,45","0,51","-","0,46","0,67","-","-","0,73","0,44","0,49","-","0,47","0,34","0,53","0,60","0,51","0,68","-","-","0,57","-","0,45","-",
 

