Metrics Over Time
Metrics Over Time
,,,14-3 14:30,,,14-3 14:35,,,14-3 14:40,,,14-3 14:45,,,14-3 14:50,,,14-3 14:55,,,14-3 15:00,,,14-3 15:05,,,14-3 15:10,,,14-3 15:15,,,14-3 15:20,,,14-3 15:25,,,14-3 15:30,,,14-3 15:35,,,14-3 15:40,,,14-3 15:45,,,14-3 15:50,,,14-3 15:55,,,14-3 16:00,,,14-3 16:05,,,14-3 16:10,,,14-3 16:15,,,14-3 16:20,,,14-3 16:25,,,14-3 16:30,,,14-3 16:35,,,14-3 16:40,,,14-3 16:45,,,14-3 16:50,,,14-3 16:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,71","-","0,84","-","0,72","-","0,73","-","-","0,76","0,88","-","0,81","0,95","-","0,68","0,85","-","-","0,76","-","-","0,79","1,30","0,79","1,86","-","-","0,80",
"FSO_T11_SKPAuto_Ingangsdatum","-","2,82","1,84","0,63","0,53","0,57","-","0,71","-","-","0,54","0,69","-","0,93","0,60","-","0,55","1,23","-","-","0,53","0,74","-","0,59","0,61","0,70","0,65","1,82","-","0,74",
"FSO_T12_SKPAuto_Ongevallen","1,56","1,96","1,75","1,48","2,32","1,36","1,21","1,36","-","1,35","1,67","1,86","1,78","1,63","3,06","1,78","1,38","-","2,23","1,50","-","2,45","-","-","1,49","-","1,56","2,02","4,57","0,83",
"FSO_T13_SKPAuto_Samenvatting1","2,54","2,45","2,50","2,86","2,64","2,50","2,63","2,56","-","2,50","2,56","2,54","2,58","2,58","2,46","2,53","1,59","-","2,57","2,51","-","0,80","-","-","2,60","-","2,56","2,52","4,62","2,51",
"FSO_T14_SKPAuto_PriveZakelijk","0,55","1,20","0,53","0,63","1,47","0,66","0,59","0,59","-","0,57","0,65","0,90","1,88","0,93","0,61","0,62","0,56","-","0,69","0,39","-","0,61","-","-","0,57","-","0,69","1,33","0,71","0,72",
"FSO_T15_SKPAuto_KentekenOpNaam","0,48","1,45","0,58","2,13","1,01","0,50","0,54","0,60","-","0,53","0,54","0,73","0,80","0,98","0,57","0,53","0,96","-","0,73","0,63","-","0,57","-","-","0,94","-","0,66","0,87","0,59","1,36",
"FSO_T16_SKPAuto_Persoonsgegevens","0,64","2,07","0,67","4,65","1,35","0,66","0,67","0,72","-","0,64","0,70","1,18","1,35","1,23","1,04","2,64","1,07","-","1,14","0,65","-","0,95","-","-","1,35","-","1,03","1,28","0,79","1,60",
"FSO_T17_SKPAuto_Adres","2,27","6,69","2,49","-","2,91","2,31","2,45","2,35","2,50","-","2,40","2,18","2,25","3,26","2,42","2,22","-","2,59","2,92","2,61","-","2,77","-","2,84","-","-","-","2,66","-","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,49","3,36","2,60","-","2,23","1,79","-","1,51","2,23","-","1,35","-","2,07","1,60","1,63","1,59","-","1,60","-","1,79","-","1,58","-","1,71","-","-","-","1,35","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","8,21","14,22","8,40","-","8,38","8,08","-","8,47","8,67","-","10,11","-","-","8,24","7,96","8,41","-","8,86","-","8,18","-","9,35","-","7,94","-","-","-","-","8,10","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","2,89","0,56","-","0,73","0,52","-","0,59","0,74","-","0,56","-","-","0,79","0,54","0,63","0,48","0,73","-","0,59","-","0,73","0,60","0,80","-","-","-","-","0,55","-",
"FSO_T21_SKPAuto_StrafbaarFeit","-","2,12","0,50","-","0,77","0,47","-","0,58","1,08","-","0,50","-","-","0,82","0,46","0,55","0,97","0,91","-","0,48","-","0,73","0,62","0,73","-","-","-","-","0,55","-",
"FSO_T22_SKPAuto_EerderSchade","-","0,55","0,51","-","0,75","0,52","-","0,60","0,72","-","0,56","-","-","0,78","0,54","0,58","1,19","0,83","-","0,56","-","0,88","0,98","0,73","-","-","-","-","0,54","-",
"FSO_T23_SKPAuto_MaandJaar","-","0,71","0,57","-","0,76","0,47","-","0,51","0,75","-","0,74","-","0,64","0,96","0,49","0,54","1,33","1,15","-","0,56","-","-","2,73","0,80","-","-","-","-","0,50","-",
"FSO_T24_SKPAuto_Rekeningnummer","-","0,96","3,80","-","5,17","-","-","0,91","1,39","-","-","1,12","0,93","1,73","3,23","-","1,56","1,05","-","1,37","1,36","-","2,08","1,66","-","-","-","-","1,94","-",
"FSO_T25_SKPAuto_Samenvatting2","-","3,37","3,53","-","3,40","-","-","3,32","3,51","-","-","4,13","3,32","3,65","3,19","-","4,01","3,37","-","3,49","3,77","-","2,97","3,44","-","-","-","-","3,88","-",
"FSO_T26_SKPAuto_EindeScript","-","0,60","0,54","-","0,63","-","-","0,63","0,80","-","-","4,86","0,63","1,02","0,66","-","0,81","0,88","-","0,54","0,52","-","0,88","0,50","-","-","-","-","0,61","-",
 

