Metrics Over Time
Metrics Over Time
,,,18-3 16:00,,,18-3 16:05,,,18-3 16:10,,,18-3 16:15,,,18-3 16:20,,,18-3 16:25,,,18-3 16:30,,,18-3 16:35,,,18-3 16:40,,,18-3 16:45,,,18-3 16:50,,,18-3 16:55,,,18-3 17:00,,,18-3 17:05,,,18-3 17:10,,,18-3 17:15,,,18-3 17:20,,,18-3 17:25,,,18-3 17:30,,,18-3 17:35,,,18-3 17:40,,,18-3 17:45,,,18-3 17:50,,,18-3 17:55,,,18-3 18:00,,,18-3 18:05,,,18-3 18:10,,,18-3 18:15,,,18-3 18:20,,,18-3 18:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,66","0,71","0,75","0,81","0,72","0,68","0,72","0,67","0,76","0,70","0,79","0,67","0,68","0,69","1,72","0,72","0,71","0,69","0,71","0,73","0,65","0,63","0,81","0,68","0,75","0,75","0,68","0,62","0,82","0,78",
"FSO_T11_SKPAuto_Ingangsdatum","0,51","0,54","1,08","0,62","0,56","0,56","0,61","0,58","0,51","0,67","0,59","0,49","1,14","0,63","0,61","0,91","0,56","1,54","0,75","0,51","0,54","0,56","2,34","1,43","0,47","0,53","0,59","0,52","0,55","0,56",
"FSO_T12_SKPAuto_Ongevallen","1,50","1,35","1,33","1,33","1,52","1,42","1,53","1,29","1,21","1,21","1,54","1,21","1,47","1,19","1,33","1,05","1,26","1,39","2,22","1,31","1,16","1,24","1,57","1,32","1,41","1,29","1,27","1,24","1,43","1,29",
"FSO_T13_SKPAuto_Samenvatting1","2,52","1,66","0,61","2,58","1,69","0,67","0,92","2,68","0,61","1,59","1,67","0,59","2,53","1,66","2,60","2,51","1,65","0,56","2,88","1,65","2,50","2,52","3,74","2,81","2,62","2,57","2,52","1,62","1,60","2,52",
"FSO_T14_SKPAuto_PriveZakelijk","0,61","0,58","0,94","1,72","0,83","0,53","0,68","0,58","0,71","0,67","0,57","0,54","0,69","0,61","0,64","0,63","0,59","0,57","0,69","0,65","0,53","0,59","0,61","0,51","2,00","0,67","0,52","0,54","0,60","0,57",
"FSO_T15_SKPAuto_KentekenOpNaam","0,57","0,55","0,51","0,67","1,69","0,51","0,84","0,51","0,54","0,50","0,51","0,55","0,59","0,55","0,56","0,59","0,53","0,56","1,66","0,54","0,54","0,55","2,45","2,22","0,54","0,59","0,51","0,50","0,59","0,51",
"FSO_T16_SKPAuto_Persoonsgegevens","1,20","0,64","0,94","1,02","1,90","1,35","0,97","0,73","0,92","0,71","0,62","0,62","0,63","0,97","1,07","2,65","1,04","0,63","1,07","1,07","0,58","0,76","2,50","2,62","0,77","0,74","0,90","0,71","0,66","0,54",
"FSO_T17_SKPAuto_Adres","2,45","2,79","2,31","2,34","3,06","2,14","2,46","2,45","2,44","1,84","2,00","2,35","2,74","2,71","1,95","2,20","2,50","2,08","3,48","2,10","2,54","2,24","4,31","3,79","2,65","2,36","2,70","2,19","2,46","1,75",
"FSO_T18_SKPAuto_TelefoonEmail","1,46","1,16","1,57","1,71","2,47","1,66","1,60","1,67","5,44","1,62","1,43","1,48","1,26","1,63","3,44","1,43","1,98","1,65","2,76","1,50","1,58","1,36","3,30","4,70","1,37","1,80","1,45","1,82","1,37","1,62",
"FSO_T19_SKPAuto_AanvullendeVragen","9,72","8,14","8,05","8,10","9,33","7,79","8,05","8,58","8,67","7,83","8,72","7,91","8,02","7,96","8,32","8,90","8,51","8,14","8,57","8,37","8,21","8,25","7,67","8,58","8,37","8,06","9,27","8,29","8,16","8,21",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,48","0,54","0,79","0,59","0,98","0,55","0,66","0,59","0,66","0,62","0,47","0,48","0,49","0,56","0,49","0,48","0,60","0,50","2,22","0,51","0,47","0,54","1,45","2,34","0,48","0,57","0,61","0,46","0,72","2,87",
"FSO_T21_SKPAuto_StrafbaarFeit","0,55","0,69","0,56","0,48","0,67","0,55","0,48","0,52","0,64","0,48","0,54","0,58","0,45","0,58","0,61","0,48","0,63","0,49","2,41","0,61","0,55","0,47","2,25","2,59","0,47","0,67","0,57","0,45","0,59","0,53",
"FSO_T22_SKPAuto_EerderSchade","0,56","0,62","0,67","0,50","0,65","0,65","0,52","0,52","0,68","0,58","0,92","0,56","0,50","0,62","0,56","0,48","0,51","0,52","2,19","0,54","0,58","0,49","2,19","2,66","0,49","0,58","0,63","0,46","0,68","0,55",
"FSO_T23_SKPAuto_MaandJaar","0,51","0,52","0,70","0,50","0,59","0,53","0,50","0,61","0,63","0,51","1,01","0,76","0,56","0,55","0,65","0,54","0,50","0,60","2,45","0,56","0,57","0,44","1,52","2,45","0,55","0,54","0,62","0,48","0,66","0,51",
"FSO_T24_SKPAuto_Rekeningnummer","0,91","0,94","0,98","0,84","0,95","1,69","0,79","1,19","1,32","0,87","1,17","1,41","5,14","1,42","3,17","1,77","1,08","1,17","2,61","1,26","1,37","1,02","2,41","2,59","0,94","0,92","1,28","1,79","2,27","1,40",
"FSO_T25_SKPAuto_Samenvatting2","3,33","3,03","3,39","3,13","3,52","3,29","3,21","3,04","3,43","2,99","3,64","3,12","3,41","3,21","3,44","2,67","3,67","2,97","5,57","3,12","3,44","3,68","4,62","5,56","3,91","3,23","3,48","3,22","3,40","2,98",
"FSO_T26_SKPAuto_EindeScript","0,56","0,64","0,70","0,52","0,66","0,65","0,88","0,56","0,67","0,54","0,95","0,64","0,52","0,66","0,52","0,57","0,54","0,60","2,47","0,56","0,65","0,53","2,53","2,52","0,57","0,62","0,60","0,55","0,55","0,62",
 

