Metrics Over Time
Metrics Over Time
,,,21-3 16:30,,,21-3 16:35,,,21-3 16:40,,,21-3 16:45,,,21-3 16:50,,,21-3 16:55,,,21-3 17:00,,,21-3 17:05,,,21-3 17:10,,,21-3 17:15,,,21-3 17:20,,,21-3 17:25,,,21-3 17:30,,,21-3 17:35,,,21-3 17:40,,,21-3 17:45,,,21-3 17:50,,,21-3 17:55,,,21-3 18:00,,,21-3 18:05,,,21-3 18:10,,,21-3 18:15,,,21-3 18:20,,,21-3 18:25,,,21-3 18:30,,,21-3 18:35,,,21-3 18:40,,,21-3 18:45,,,21-3 18:50,,,21-3 18:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T19_SKPAuto_AanvullendeVragen","8,80","7,43","8,11","7,97","6,92","8,32","8,57","8,88","8,87","7,80","11,44","7,84","8,12","8,69","8,18","8,25","-","7,69","8,50","7,55","7,22","8,17","8,42","8,16","9,48","8,12","8,10","7,99","7,72","8,68",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,73","0,77","0,81","0,76","0,80","0,71","0,91","0,69","0,79","0,71","0,77","0,77","0,70","1,29","0,77","0,82","0,70","0,69","0,71","0,86","0,75","0,81","0,84","0,71","2,43","0,73","0,89","1,09","0,87","0,82",
"FSO_T21_SKPAuto_StrafbaarFeit","0,73","0,86","1,00","0,80","0,79","0,76","0,72","0,69","0,84","0,70","0,75","0,74","0,72","0,92","0,77","0,74","0,73","0,73","0,75","0,72","0,79","0,79","0,74","0,84","2,87","0,84","0,82","0,70","0,83","0,78",
"FSO_T22_SKPAuto_EerderSchade","0,73","0,84","0,82","0,88","0,78","0,85","0,77","0,68","1,02","0,70","0,77","0,79","0,73","0,80","0,99","0,80","0,73","0,74","0,71","0,75","0,83","1,12","0,75","0,78","2,42","0,77","0,72","1,69","1,23","0,78",
"FSO_T23_SKPAuto_MaandJaar","0,83","0,75","1,00","0,95","0,73","0,76","0,73","0,73","1,56","0,73","0,73","0,80","0,81","1,07","0,83","0,86","0,68","1,26","0,75","2,76","0,77","0,84","0,77","0,94","2,43","0,71","1,01","0,72","1,11","0,93",
"FSO_T24_SKPAuto_Rekeningnummer","1,35","1,64","1,03","1,34","1,43","1,59","1,17","1,38","2,98","1,33","1,34","0,90","1,10","1,17","0,79","0,90","1,38","1,15","1,37","1,52","1,55","1,33","1,61","1,21","2,54","1,15","1,92","0,84","1,37","0,91",
"FSO_T25_SKPAuto_Samenvatting2","3,50","3,50","3,03","2,82","3,82","3,29","3,55","3,28","3,56","3,19","3,33","3,19","2,94","3,13","4,22","3,44","3,45","3,28","3,68","3,19","2,80","3,40","3,56","3,60","3,79","3,23","2,99","3,05","3,19","3,92",
"FSO_T26_SKPAuto_EindeScript","0,80","0,89","0,93","0,78","0,82","0,79","0,77","0,76","1,01","0,77","0,82","0,89","0,80","0,91","0,84","0,81","0,85","1,07","0,75","0,93","0,87","0,92","0,86","0,84","2,48","0,82","0,89","0,80","0,77","0,80",
 

